Configurations	Weights(%)
0.1.2.3.4.5.6.7	-3.03
0.1.2.3.4.5.6.8	-3.03
0.1.2.3.4.5.6.9	-3.82
0.1.2.3.4.5.7.8	-2.7
0.1.2.3.4.5.7.9	-4.06
0.1.2.3.4.5.8.9	-3.69
0.1.2.3.4.6.7.8	-2.83
0.1.2.3.4.6.7.9	-3.74
0.1.2.3.4.6.8.9	-3.39
0.1.2.3.4.7.8.9	-3.58
0.1.2.3.5.6.7.8	0.0
0.1.2.3.5.6.7.9	0.0
0.1.2.3.5.6.8.9	0.0
0.1.2.3.5.7.8.9	0.0
0.1.2.3.6.7.8.9	0.0
0.1.2.4.5.6.7.8	-3.03
0.1.2.4.5.6.7.9	-3.72
0.1.2.4.5.6.8.9	-3.39
0.1.2.4.5.7.8.9	-3.58
0.1.2.4.6.7.8.9	-3.39
0.1.2.5.6.7.8.9	0.0
0.1.3.4.5.6.7.8	-2.7
0.1.3.4.5.6.7.9	-3.89
0.1.3.4.5.6.8.9	-3.5
0.1.3.4.5.7.8.9	-3.74
0.1.3.4.6.7.8.9	-3.48
0.1.3.5.6.7.8.9	0.0
0.1.4.5.6.7.8.9	-3.45
0.2.3.4.5.6.7.8	-2.96
0.2.3.4.5.6.7.9	-3.99
0.2.3.4.5.6.8.9	-3.64
0.2.3.4.5.7.8.9	-3.83
0.2.3.4.6.7.8.9	-3.59
0.2.3.5.6.7.8.9	0.0
0.2.4.5.6.7.8.9	-3.58
0.3.4.5.6.7.8.9	-3.64
1.2.3.4.5.6.7.8	-2.63
1.2.3.4.5.6.7.9	-3.8
1.2.3.4.5.6.8.9	-3.43
1.2.3.4.5.7.8.9	-3.64
1.2.3.4.6.7.8.9	-3.43
1.2.3.5.6.7.8.9	0.0
1.2.4.5.6.7.8.9	-3.39
1.3.4.5.6.7.8.9	-3.56
2.3.4.5.6.7.8.9	-3.58
