Configurations	Weights(%)
0.1.2.6.8	0.0
0.1.2.6.9	0.0
0.1.2.7.8	0.0
0.1.2.7.9	0.0
0.1.3.6.8	0.0
0.1.3.6.9	0.0
0.1.3.7.8	0.0
0.1.3.7.9	0.0
0.1.4.6.8	-5.76
0.1.4.6.9	-6.02
0.1.4.7.8	-5.12
0.1.4.7.9	-6.35
0.1.5.6.8	0.0
0.1.5.6.9	0.0
0.1.5.7.8	0.0
0.1.5.7.9	0.0
0.2.3.6.8	0.0
0.2.3.6.9	0.0
0.2.3.7.8	0.0
0.2.3.7.9	0.0
0.2.4.6.7	-5.87
0.2.4.6.8	-6.8
0.2.4.6.9	-6.36
0.2.4.7.8	-6.0
0.2.4.7.9	-6.67
0.2.4.8.9	-6.09
0.2.5.6.7	0.0
0.2.5.6.8	0.0
0.2.5.6.9	0.0
0.2.5.7.8	0.0
0.2.5.7.9	0.0
0.2.5.8.9	0.0
0.2.6.7.8	0.0
0.2.6.7.9	0.0
0.2.6.8.9	0.0
0.2.7.8.9	0.0
0.3.4.6.7	-5.7
0.3.4.6.8	-5.65
0.3.4.6.9	-6.3
0.3.4.7.8	-5.04
0.3.4.7.9	-6.65
0.3.4.8.9	-6.02
0.3.5.6.7	0.0
0.3.5.6.8	0.0
0.3.5.6.9	0.0
0.3.5.7.8	0.0
0.3.5.7.9	0.0
0.3.5.8.9	0.0
0.3.6.7.8	0.0
0.3.6.7.9	0.0
0.3.6.8.9	0.0
0.3.7.8.9	0.0
0.4.5.6.8	-6.12
0.4.5.6.9	-6.3
0.4.5.7.8	-5.5
0.4.5.7.9	-6.65
0.4.6.7.8	-5.74
0.4.6.7.9	-6.47
0.4.6.8.9	-5.85
0.4.7.8.9	-6.16
0.5.6.7.8	0.0
0.5.6.7.9	0.0
0.5.6.8.9	0.0
0.5.7.8.9	0.0
1.2.3.6.8	0.0
1.2.3.6.9	0.0
1.2.3.7.8	0.0
1.2.3.7.9	0.0
1.2.4.6.7	-5.51
1.2.4.6.8	-5.76
1.2.4.6.9	-6.0
1.2.4.7.8	-5.1
1.2.4.7.9	-6.28
1.2.4.8.9	-5.68
1.2.5.6.7	0.0
1.2.5.6.8	0.0
1.2.5.6.9	0.0
1.2.5.7.8	0.0
1.2.5.7.9	0.0
1.2.5.8.9	0.0
1.2.6.7.8	0.0
1.2.6.7.9	0.0
1.2.6.8.9	0.0
1.2.7.8.9	0.0
1.3.4.6.7	-5.63
1.3.4.6.8	-5.08
1.3.4.6.9	-6.16
1.3.4.7.8	-4.55
1.3.4.7.9	-6.48
1.3.4.8.9	-5.81
1.3.5.6.7	0.0
1.3.5.6.8	0.0
1.3.5.6.9	0.0
1.3.5.7.8	0.0
1.3.5.7.9	0.0
1.3.5.8.9	0.0
1.3.6.7.8	0.0
1.3.6.7.9	0.0
1.3.6.8.9	0.0
1.3.7.8.9	0.0
1.4.5.6.8	-5.43
1.4.5.6.9	-6.08
1.4.5.7.8	-4.9
1.4.5.7.9	-6.43
1.4.6.7.8	-5.04
1.4.6.7.9	-6.3
1.4.6.8.9	-5.68
1.4.7.8.9	-5.95
1.5.6.7.8	0.0
1.5.6.7.9	0.0
1.5.6.8.9	0.0
1.5.7.8.9	0.0
2.3.4.6.8	-5.68
2.3.4.6.9	-6.27
2.3.4.7.8	-5.04
2.3.4.7.9	-6.58
2.3.5.6.8	0.0
2.3.5.6.9	0.0
2.3.5.7.8	0.0
2.3.5.7.9	0.0
2.4.5.6.8	-6.16
2.4.5.6.9	-6.25
2.4.5.7.8	-5.51
2.4.5.7.9	-6.57
2.4.6.7.8	-5.81
2.4.6.7.9	-6.47
2.4.6.8.9	-5.86
2.4.7.8.9	-6.14
2.5.6.7.8	0.0
2.5.6.7.9	0.0
2.5.6.8.9	0.0
2.5.7.8.9	0.0
3.4.5.6.8	-5.4
3.4.5.6.9	-6.34
3.4.5.7.8	-4.88
3.4.5.7.9	-6.71
3.4.6.7.8	-4.98
3.4.6.7.9	-6.49
3.4.6.8.9	-5.85
3.4.7.8.9	-6.15
3.5.6.7.8	0.0
3.5.6.7.9	0.0
3.5.6.8.9	0.0
3.5.7.8.9	0.0
