Configurations	Weights(%)
0.1.2.3.4.6.7	-3.83
0.1.2.3.4.6.8	-3.74
0.1.2.3.4.6.9	-4.34
0.1.2.3.4.7.8	-3.3
0.1.2.3.4.7.9	-4.58
0.1.2.3.4.8.9	-4.15
0.1.2.3.5.6.7	0.0
0.1.2.3.5.6.8	0.0
0.1.2.3.5.6.9	0.0
0.1.2.3.5.7.8	0.0
0.1.2.3.5.7.9	0.0
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	0.0
0.1.2.3.6.7.9	0.0
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-3.59
0.1.2.4.5.6.8	-4.02
0.1.2.4.5.6.9	-4.34
0.1.2.4.5.7.8	-3.57
0.1.2.4.5.7.9	-4.58
0.1.2.4.5.8.9	-4.19
0.1.2.4.6.7.8	-3.8
0.1.2.4.6.7.9	-4.34
0.1.2.4.6.8.9	-3.94
0.1.2.4.7.8.9	-4.14
0.1.2.5.6.7.8	0.0
0.1.2.5.6.7.9	0.0
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-3.69
0.1.3.4.5.6.8	-3.57
0.1.3.4.5.6.9	-4.48
0.1.3.4.5.7.8	-3.22
0.1.3.4.5.7.9	-4.79
0.1.3.4.5.8.9	-4.32
0.1.3.4.6.7.8	-3.28
0.1.3.4.6.7.9	-4.46
0.1.3.4.6.8.9	-4.01
0.1.3.4.7.8.9	-4.25
0.1.3.5.6.7.8	0.0
0.1.3.5.6.7.9	0.0
0.1.3.5.6.8.9	0.0
0.1.3.5.7.8.9	0.0
0.1.3.6.7.8.9	0.0
0.1.4.5.6.7.8	-3.5
0.1.4.5.6.7.9	-4.42
0.1.4.5.6.8.9	-4.0
0.1.4.5.7.8.9	-4.25
0.1.4.6.7.8.9	-4.05
0.1.5.6.7.8.9	0.0
0.2.3.4.5.6.7	-3.68
0.2.3.4.5.6.8	-3.94
0.2.3.4.5.6.9	-4.66
0.2.3.4.5.7.8	-3.51
0.2.3.4.5.7.9	-4.91
0.2.3.4.5.8.9	-4.5
0.2.3.4.6.7.8	-3.7
0.2.3.4.6.7.9	-4.61
0.2.3.4.6.8.9	-4.19
0.2.3.4.7.8.9	-4.4
0.2.3.5.6.7.8	0.0
0.2.3.5.6.7.9	0.0
0.2.3.5.6.8.9	0.0
0.2.3.5.7.8.9	0.0
0.2.3.6.7.8.9	0.0
0.2.4.5.6.7.8	-4.0
0.2.4.5.6.7.9	-4.59
0.2.4.5.6.8.9	-4.2
0.2.4.5.7.8.9	-4.41
0.2.4.6.7.8.9	-4.25
0.2.5.6.7.8.9	0.0
0.3.4.5.6.7.8	-3.44
0.3.4.5.6.7.9	-4.67
0.3.4.5.6.8.9	-4.23
0.3.4.5.7.8.9	-4.49
0.3.4.6.7.8.9	-4.24
0.3.5.6.7.8.9	0.0
0.4.5.6.7.8.9	-4.21
1.2.3.4.5.6.7	-3.66
1.2.3.4.5.6.8	-3.49
1.2.3.4.5.6.9	-4.4
1.2.3.4.5.7.8	-3.13
1.2.3.4.5.7.9	-4.66
1.2.3.4.5.8.9	-4.21
1.2.3.4.6.7.8	-3.24
1.2.3.4.6.7.9	-4.4
1.2.3.4.6.8.9	-3.97
1.2.3.4.7.8.9	-4.17
1.2.3.5.6.7.8	0.0
1.2.3.5.6.7.9	0.0
1.2.3.5.6.8.9	0.0
1.2.3.5.7.8.9	0.0
1.2.3.6.7.8.9	0.0
1.2.4.5.6.7.8	-3.46
1.2.4.5.6.7.9	-4.35
1.2.4.5.6.8.9	-3.94
1.2.4.5.7.8.9	-4.16
1.2.4.6.7.8.9	-4.02
1.2.5.6.7.8.9	0.0
1.3.4.5.6.7.8	-3.17
1.3.4.5.6.7.9	-4.56
1.3.4.5.6.8.9	-4.1
1.3.4.5.7.8.9	-4.36
1.3.4.6.7.8.9	-4.15
1.3.5.6.7.8.9	0.0
1.4.5.6.7.8.9	-4.09
2.3.4.5.6.7.8	-3.41
2.3.4.5.6.7.9	-4.59
2.3.4.5.6.8.9	-4.18
2.3.4.5.7.8.9	-4.4
2.3.4.6.7.8.9	-4.21
2.3.5.6.7.8.9	0.0
2.4.5.6.7.8.9	-4.17
3.4.5.6.7.8.9	-4.26
