ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
332	h0	1	0.95	1	0.667	0.668	1	0.0	0.759	0.968	0.0	31.1
333	h0	1	1.0	1	0.7	0.7	1	0.0	0.769	1.0	0.0	37.68
334	h0	1	1.0	1	0.7	0.691	1	0.0	0.769	1.0	0.0	37.2
335	h0	1	0.739	1	0.952	0.764	1	0.0	0.743	0.968	0.0	32.7
336	h0	1	0.744	1	1.0	0.8	1	0.0	0.769	1.0	0.0	38.72
337	h0	1	0.667	1	1.0	0.8	1	0.0	0.769	1.0	0.0	34.71
338	h0	1	0.95	1	0.667	0.859	1	0.742	0.891	0.968	34.83	34.83
339	h0	1	1.0	1	0.7	0.9	1	0.846	0.923	1.0	49.19	49.19
340	h0	1	1.0	1	0.7	0.9	1	0.846	0.923	1.0	49.19	49.19
341	h0	1	0.633	1	0.952	0.668	1	1.0	0.966	1.0	38.89	38.89
342	h0	1	0.667	1	1.0	0.7	1	1.0	1.0	1.0	46.69	46.69
343	h0	1	0.667	1	1.0	0.682	1	1.0	1.0	1.0	45.49	45.49
356	h0	1	0.95	1	0.857	0.955	1	0.0	0.743	0.968	0.0	43.0
357	h0	1	1.0	1	0.9	1.0	1	0.0	0.769	1.0	0.0	53.22
358	h0	1	1.0	1	0.9	1.0	1	0.0	0.769	1.0	0.0	53.22
359	h0	1	1.0	1	0.8	1.0	1	0.0	0.316	1.0	0.0	18.33
360	h0	1	0.739	1	0.667	0.668	1	0.0	0.817	0.968	0.0	20.02
361	h0	1	0.778	1	0.7	0.7	1	0.0	0.846	1.0	0.0	24.8
362	h0	1	0.778	1	0.7	0.709	1	0.0	0.846	1.0	0.0	25.12
363	h0	1	0.778	1	0.7	0.8	1	0.0	0.846	1.0	0.0	28.34
364	h0	1	0.533	1	0.652	0.736	1	0.769	0.891	1.0	17.52	17.52
365	h0	1	0.667	1	0.7	0.8	1	0.769	0.923	1.0	26.51	26.51
366	h0	1	0.667	1	0.7	0.8	1	0.769	0.923	1.0	26.51	26.51
367	h0	1	0.667	1	0.605	0.8	1	0.769	0.923	1.0	22.91	22.91
368	h0	1	1.0	1	1.0	0.6	1	0.923	0.769	1.0	42.59	42.59
369	h0	1	1.0	1	1.0	0.6	1	0.923	0.769	1.0	42.59	42.59
370	h0	1	1.0	1	1.0	0.6	1	0.923	0.769	1.0	42.59	42.59
371	h0	1	1.0	1	1.0	0.6	1	0.923	0.769	1.0	42.59	42.59
372	h0	1	0.778	1	0.7	1.0	1	1.0	0.769	1.0	41.88	41.88
373	h0	1	0.778	1	0.7	1.0	1	1.0	0.769	1.0	41.88	41.88
374	h0	1	0.778	1	0.7	1.0	1	1.0	0.769	1.0	41.88	41.88
375	h0	1	0.778	1	0.7	1.0	1	1.0	0.769	1.0	41.88	41.88
376	h0	1	0.639	1	0.7	0.8	1	0.846	0.769	1.0	23.28	23.28
377	h0	1	0.667	1	0.7	0.8	1	0.846	0.769	1.0	24.3	24.3
378	h0	1	0.667	1	0.7	0.8	1	0.846	0.769	1.0	24.3	24.3
379	h0	1	0.667	1	0.7	0.8	1	0.846	0.769	1.0	24.3	24.3
380	h0	1	0.9	1	0.952	0.564	1	0.75	0.703	0.968	24.66	24.66
381	h0	1	1.0	1	1.0	0.6	1	0.769	0.769	1.0	35.48	35.48
382	h0	1	1.0	1	1.0	0.6	1	0.769	0.769	1.0	35.48	35.48
383	h0	1	1.0	1	1.0	0.6	1	0.769	0.769	1.0	35.48	35.48
384	h0	1	0.844	1	0.952	0.573	1	0.769	0.743	0.968	25.46	25.46
385	h0	1	0.889	1	1.0	0.6	1	0.769	0.769	1.0	31.54	31.54
386	h0	1	0.889	1	1.0	0.6	1	0.769	0.769	1.0	31.54	31.54
387	h0	1	0.889	1	1.0	0.6	1	0.769	0.769	1.0	31.54	31.54
388	h0	1	0.633	1	0.667	0.955	1	0.766	0.817	0.968	24.43	24.43
389	h0	1	0.667	1	0.7	1.0	1	0.769	0.846	1.0	30.38	30.38
390	h0	1	0.667	1	0.7	1.0	1	0.769	0.846	1.0	30.38	30.38
391	h0	1	0.667	1	0.7	1.0	1	0.725	0.846	1.0	28.64	28.64
428	h0	1	0.633	1	0.952	0.668	1	0.385	0.891	1.0	13.81	27.58
429	h0	1	0.667	1	1.0	0.7	1	0.385	0.923	1.0	16.59	33.14
430	h0	1	0.667	1	1.0	0.695	1	0.385	0.923	1.0	16.47	32.9
431	h0	1	0.667	1	1.0	0.6	1	0.385	0.923	1.0	14.22	28.41
432	h0	1	0.633	1	0.619	0.664	1	0.165	0.382	1.0	1.64	4.09
433	h0	1	0.95	1	0.762	0.955	1	0.67	0.966	1.0	44.74	44.74
434	h0	1	1.0	1	0.8	1.0	1	0.769	1.0	1.0	61.52	61.52
435	h0	1	1.0	1	0.8	1.0	1	0.769	1.0	1.0	61.52	61.52
436	h0	1	1.0	1	0.8	1.0	1	0.769	1.0	1.0	61.52	61.52
437	h0	1	0.95	1	0.495	1.0	1	0.484	0.414	1.0	9.42	9.42
438	h0	1	0.433	1	0.667	0.955	1	0.58	0.472	0.968	7.31	7.31
439	h0	1	0.656	1	0.7	1.0	1	0.769	0.769	1.0	27.16	27.16
440	h0	1	0.667	1	0.7	1.0	1	0.769	0.769	1.0	27.61	27.61
441	h0	1	0.667	1	0.7	1.0	1	0.769	0.769	1.0	27.61	27.61
442	h0	1	0.644	1	0.433	1.0	1	0.519	0.589	1.0	8.52	8.52
443	h0	1	0.844	1	0.667	0.859	1	0.769	0.743	1.0	27.63	27.63
444	h0	1	0.889	1	0.7	0.9	1	0.769	0.769	1.0	33.12	33.12
445	h0	1	0.889	1	0.7	0.9	1	0.769	0.769	1.0	33.12	33.12
446	h0	1	0.889	1	0.7	0.9	1	0.769	0.769	1.0	33.12	33.12
447	h0	1	0.95	1	0.433	0.9	1	0.412	0.318	1.0	4.85	4.85
800	h1	1	0.9	1	0.571	0.668	1	1.0	0.756	0.968	25.12	25.12
801	h1	1	1.0	1	0.643	0.7	1	1.0	0.769	1.0	34.61	34.61
802	h1	1	1.0	1	0.7	0.691	1	1.0	0.769	1.0	37.2	37.2
803	h1	1	0.6	1	0.952	0.764	1	0.846	0.743	0.968	26.55	26.55
804	h1	1	0.667	1	0.962	0.8	1	0.846	0.769	1.0	33.4	33.4
805	h1	1	0.667	1	0.9	0.8	1	0.846	0.769	1.0	31.24	31.24
806	h1	1	0.9	1	0.667	0.859	1	0.742	0.891	1.0	34.09	34.09
807	h1	1	1.0	1	0.7	0.9	1	0.769	0.923	1.0	44.72	44.72
808	h1	1	1.0	1	0.7	0.9	1	0.769	0.923	1.0	44.72	44.72
809	h1	1	0.6	1	0.952	0.668	1	0.923	0.966	0.968	32.93	32.93
