Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	-4.07
0.1.2.3.7.9	-5.73
0.1.2.4.6.7	-5.05
0.1.2.4.6.8	0.0
0.1.2.4.6.9	0.0
0.1.2.4.7.8	-4.69
0.1.2.4.7.9	-5.38
0.1.2.4.8.9	0.0
0.1.2.5.6.7	-4.56
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	-4.38
0.1.2.5.7.9	-5.73
0.1.2.5.8.9	0.0
0.1.2.6.7.8	-4.44
0.1.2.6.7.9	-5.38
0.1.2.6.8.9	0.0
0.1.2.7.8.9	-5.1
0.1.3.4.6.7	-5.21
0.1.3.4.6.8	0.0
0.1.3.4.6.9	0.0
0.1.3.4.7.8	-4.16
0.1.3.4.7.9	-5.51
0.1.3.4.8.9	0.0
0.1.3.5.6.7	-4.89
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	-4.28
0.1.3.5.7.9	-6.06
0.1.3.5.8.9	0.0
0.1.3.6.7.8	-4.15
0.1.3.6.7.9	-5.62
0.1.3.6.8.9	0.0
0.1.3.7.8.9	-5.31
0.1.4.5.6.8	0.0
0.1.4.5.6.9	0.0
0.1.4.5.7.8	-4.51
0.1.4.5.7.9	-5.52
0.1.4.6.7.8	-4.6
0.1.4.6.7.9	-5.22
0.1.4.6.8.9	0.0
0.1.4.7.8.9	-4.97
0.1.5.6.7.8	-4.4
0.1.5.6.7.9	-5.55
0.1.5.6.8.9	0.0
0.1.5.7.8.9	-5.3
0.2.3.4.6.7	-5.05
0.2.3.4.6.8	0.0
0.2.3.4.6.9	0.0
0.2.3.4.7.8	-4.47
0.2.3.4.7.9	-5.73
0.2.3.4.8.9	0.0
0.2.3.5.6.7	-4.55
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	-4.23
0.2.3.5.7.9	-6.13
0.2.3.5.8.9	0.0
0.2.3.6.7.8	-4.26
0.2.3.6.7.9	-5.69
0.2.3.6.8.9	0.0
0.2.3.7.8.9	-5.4
0.2.4.5.6.7	-4.66
0.2.4.5.6.8	0.0
0.2.4.5.6.9	0.0
0.2.4.5.7.8	-4.91
0.2.4.5.7.9	-5.77
0.2.4.5.8.9	0.0
0.2.4.6.7.8	-5.12
0.2.4.6.7.9	-5.5
0.2.4.6.8.9	0.0
0.2.4.7.8.9	-5.25
0.2.5.6.7.8	-4.58
0.2.5.6.7.9	-5.66
0.2.5.6.8.9	0.0
0.2.5.7.8.9	-5.42
0.2.6.7.8.9	-5.15
0.3.4.5.6.7	-4.72
0.3.4.5.6.8	0.0
0.3.4.5.6.9	0.0
0.3.4.5.7.8	-4.3
0.3.4.5.7.9	-5.85
0.3.4.5.8.9	0.0
0.3.4.6.7.8	-4.37
0.3.4.6.7.9	-5.48
0.3.4.6.8.9	0.0
0.3.4.7.8.9	-5.23
