Configurations	Weights(%)
0.1.2.3.4.6.7	-4.24
0.1.2.3.4.6.8	0.0
0.1.2.3.4.6.9	0.0
0.1.2.3.4.7.8	-3.42
0.1.2.3.4.7.9	-4.67
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-3.94
0.1.2.3.5.6.8	0.0
0.1.2.3.5.6.9	0.0
0.1.2.3.5.7.8	-3.37
0.1.2.3.5.7.9	-5.14
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	-3.34
0.1.2.3.6.7.9	-4.71
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	-4.47
0.1.2.4.5.6.7	-3.88
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	-3.72
0.1.2.4.5.7.9	-4.68
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	-3.87
0.1.2.4.6.7.9	-4.39
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	-4.2
0.1.2.5.6.7.8	-3.56
0.1.2.5.6.7.9	-4.67
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	-4.47
0.1.2.6.7.8.9	-4.2
0.1.3.4.5.6.7	-4.08
0.1.3.4.5.6.8	0.0
0.1.3.4.5.6.9	0.0
0.1.3.4.5.7.8	-3.39
0.1.3.4.5.7.9	-4.88
0.1.3.4.5.8.9	0.0
0.1.3.4.6.7.8	-3.41
0.1.3.4.6.7.9	-4.5
0.1.3.4.6.8.9	0.0
0.1.3.4.7.8.9	-4.3
0.1.3.5.6.7.8	-3.44
0.1.3.5.6.7.9	-4.94
0.1.3.5.6.8.9	0.0
0.1.3.5.7.8.9	-4.73
0.1.3.6.7.8.9	-4.38
0.1.4.5.6.7.8	-3.65
0.1.4.5.6.7.9	-4.47
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	-4.3
0.1.4.6.7.8.9	-4.07
0.1.5.6.7.8.9	-4.33
0.2.3.4.5.6.7	-3.88
0.2.3.4.5.6.8	0.0
0.2.3.4.5.6.9	0.0
0.2.3.4.5.7.8	-3.56
0.2.3.4.5.7.9	-5.04
0.2.3.4.5.8.9	0.0
0.2.3.4.6.7.8	-3.69
0.2.3.4.6.7.9	-4.68
0.2.3.4.6.8.9	0.0
0.2.3.4.7.8.9	-4.47
0.2.3.5.6.7.8	-3.44
0.2.3.5.6.7.9	-5.01
0.2.3.5.6.8.9	0.0
0.2.3.5.7.8.9	-4.79
0.2.3.6.7.8.9	-4.44
0.2.4.5.6.7.8	-4.0
0.2.4.5.6.7.9	-4.68
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	-4.5
0.2.4.6.7.8.9	-4.29
0.2.5.6.7.8.9	-4.42
0.3.4.5.6.7.8	-3.49
0.3.4.5.6.7.9	-4.75
0.3.4.5.6.8.9	0.0
0.3.4.5.7.8.9	-4.57
0.3.4.6.7.8.9	-4.27
0.3.5.6.7.8.9	-4.56
0.4.5.6.7.8.9	-4.26
1.2.3.4.5.6.7	-3.91
1.2.3.4.5.6.8	0.0
1.2.3.4.5.6.9	0.0
1.2.3.4.5.7.8	-3.3
1.2.3.4.5.7.9	-4.74
1.2.3.4.5.8.9	0.0
1.2.3.4.6.7.8	-3.38
1.2.3.4.6.7.9	-4.43
1.2.3.4.6.8.9	0.0
1.2.3.4.7.8.9	-4.2
1.2.3.5.6.7.8	-3.28
1.2.3.5.6.7.9	-4.83
1.2.3.5.6.8.9	0.0
1.2.3.5.7.8.9	-4.59
1.2.3.6.7.8.9	-4.32
1.2.4.5.6.7.8	-3.63
1.2.4.5.6.7.9	-4.39
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	-4.2
1.2.4.6.7.8.9	-4.02
1.2.5.6.7.8.9	-4.25
1.3.4.5.6.7.8	-3.34
1.3.4.5.6.7.9	-4.6
1.3.4.5.6.8.9	0.0
1.3.4.5.7.8.9	-4.4
1.3.4.6.7.8.9	-4.15
1.3.5.6.7.8.9	-4.53
1.4.5.6.7.8.9	-4.1
2.3.4.5.6.7.8	-3.47
2.3.4.5.6.7.9	-4.66
2.3.4.5.6.8.9	0.0
2.3.4.5.7.8.9	-4.46
2.3.4.6.7.8.9	-4.23
2.3.5.6.7.8.9	-4.48
2.4.5.6.7.8.9	-4.2
3.4.5.6.7.8.9	-4.29
