Configurations	Weights(%)
0.1.2.3.4.6.7	-2.55
0.1.2.3.4.6.8	-3.41
0.1.2.3.4.6.9	-3.1
0.1.2.3.4.7.8	0.0
0.1.2.3.4.7.9	0.0
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-2.73
0.1.2.3.5.6.8	-3.63
0.1.2.3.5.6.9	-2.92
0.1.2.3.5.7.8	0.0
0.1.2.3.5.7.9	0.0
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	-3.35
0.1.2.3.6.7.9	-2.78
0.1.2.3.6.8.9	-2.82
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-2.58
0.1.2.4.5.6.8	-3.51
0.1.2.4.5.6.9	-3.21
0.1.2.4.5.7.8	0.0
0.1.2.4.5.7.9	0.0
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	-3.24
0.1.2.4.6.7.9	-3.17
0.1.2.4.6.8.9	-3.2
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	-3.53
0.1.2.5.6.7.9	-2.92
0.1.2.5.6.8.9	-2.96
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	-2.87
0.1.3.4.5.6.7	-2.77
0.1.3.4.5.6.8	-3.41
0.1.3.4.5.6.9	-2.92
0.1.3.4.5.7.8	0.0
0.1.3.4.5.7.9	0.0
0.1.3.4.5.8.9	0.0
0.1.3.4.6.7.8	-3.11
0.1.3.4.6.7.9	-2.81
0.1.3.4.6.8.9	-2.84
0.1.3.4.7.8.9	0.0
0.1.3.5.6.7.8	-3.37
0.1.3.5.6.7.9	-2.66
0.1.3.5.6.8.9	-2.71
0.1.3.5.7.8.9	0.0
0.1.3.6.7.8.9	-2.55
0.1.4.5.6.7.8	-3.16
0.1.4.5.6.7.9	-2.87
0.1.4.5.6.8.9	-2.91
0.1.4.5.7.8.9	0.0
0.1.4.6.7.8.9	-2.85
0.1.5.6.7.8.9	-2.65
0.2.3.4.5.6.7	-2.79
0.2.3.4.5.6.8	-3.41
0.2.3.4.5.6.9	-2.94
0.2.3.4.5.7.8	0.0
0.2.3.4.5.7.9	0.0
0.2.3.4.5.8.9	0.0
0.2.3.4.6.7.8	-3.14
0.2.3.4.6.7.9	-2.79
0.2.3.4.6.8.9	-2.83
0.2.3.4.7.8.9	0.0
0.2.3.5.6.7.8	-3.47
0.2.3.5.6.7.9	-2.7
0.2.3.5.6.8.9	-2.76
0.2.3.5.7.8.9	0.0
0.2.3.6.7.8.9	-2.56
0.2.4.5.6.7.8	-3.25
0.2.4.5.6.7.9	-2.88
0.2.4.5.6.8.9	-2.93
0.2.4.5.7.8.9	0.0
0.2.4.6.7.8.9	-2.83
0.2.5.6.7.8.9	-2.69
0.3.4.5.6.7.8	-3.22
0.3.4.5.6.7.9	-2.74
0.3.4.5.6.8.9	-2.79
0.3.4.5.7.8.9	0.0
0.3.4.6.7.8.9	-2.61
0.3.5.6.7.8.9	-2.57
0.4.5.6.7.8.9	-2.67
1.2.3.4.5.6.7	-2.66
1.2.3.4.5.6.8	-3.62
1.2.3.4.5.6.9	-3.32
1.2.3.4.5.7.8	0.0
1.2.3.4.5.7.9	0.0
1.2.3.4.5.8.9	0.0
1.2.3.4.6.7.8	-3.32
1.2.3.4.6.7.9	-3.3
1.2.3.4.6.8.9	-3.33
1.2.3.4.7.8.9	0.0
1.2.3.5.6.7.8	-3.57
1.2.3.5.6.7.9	-2.96
1.2.3.5.6.8.9	-3.01
1.2.3.5.7.8.9	0.0
1.2.3.6.7.8.9	-2.93
1.2.4.5.6.7.8	-3.42
1.2.4.5.6.7.9	-3.35
1.2.4.5.6.8.9	-3.38
1.2.4.5.7.8.9	0.0
1.2.4.6.7.8.9	-3.42
1.2.5.6.7.8.9	-3.01
1.3.4.5.6.7.8	-3.31
1.3.4.5.6.7.9	-3.05
1.3.4.5.6.8.9	-3.09
1.3.4.5.7.8.9	0.0
1.3.4.6.7.8.9	-3.03
1.3.5.6.7.8.9	-2.77
1.4.5.6.7.8.9	-3.05
2.3.4.5.6.7.8	-3.29
2.3.4.5.6.7.9	-3.03
2.3.4.5.6.8.9	-3.08
2.3.4.5.7.8.9	0.0
2.3.4.6.7.8.9	-2.97
2.3.5.6.7.8.9	-2.78
2.4.5.6.7.8.9	-3.02
3.4.5.6.7.8.9	-2.88
