Configurations	Weights(%)
0.1.2.3.6.8	-4.35
0.1.2.3.6.9	-3.58
0.1.2.3.7.8	0.0
0.1.2.3.7.9	0.0
0.1.2.4.6.7	-3.19
0.1.2.4.6.8	-4.25
0.1.2.4.6.9	-4.07
0.1.2.4.7.8	0.0
0.1.2.4.7.9	0.0
0.1.2.4.8.9	0.0
0.1.2.5.6.7	-3.41
0.1.2.5.6.8	-4.57
0.1.2.5.6.9	-3.77
0.1.2.5.7.8	0.0
0.1.2.5.7.9	0.0
0.1.2.5.8.9	0.0
0.1.2.6.7.8	-4.22
0.1.2.6.7.9	-3.65
0.1.2.6.8.9	-3.69
0.1.2.7.8.9	0.0
0.1.3.4.6.7	-3.38
0.1.3.4.6.8	-4.11
0.1.3.4.6.9	-3.61
0.1.3.4.7.8	0.0
0.1.3.4.7.9	0.0
0.1.3.4.8.9	0.0
0.1.3.5.6.7	-3.64
0.1.3.5.6.8	-4.37
0.1.3.5.6.9	-3.45
0.1.3.5.7.8	0.0
0.1.3.5.7.9	0.0
0.1.3.5.8.9	0.0
0.1.3.6.7.8	-3.99
0.1.3.6.7.9	-3.25
0.1.3.6.8.9	-3.29
0.1.3.7.8.9	0.0
0.1.4.5.6.8	-4.15
0.1.4.5.6.9	-3.7
0.1.4.5.7.8	0.0
0.1.4.5.7.9	0.0
0.1.4.6.7.8	-3.79
0.1.4.6.7.9	-3.63
0.1.4.6.8.9	-3.66
0.1.4.7.8.9	0.0
0.1.5.6.7.8	-4.12
0.1.5.6.7.9	-3.37
0.1.5.6.8.9	-3.42
0.1.5.7.8.9	0.0
0.2.3.4.6.7	-3.38
0.2.3.4.6.8	-4.09
0.2.3.4.6.9	-3.6
0.2.3.4.7.8	0.0
0.2.3.4.7.9	0.0
0.2.3.4.8.9	0.0
0.2.3.5.6.7	-3.67
0.2.3.5.6.8	-4.44
0.2.3.5.6.9	-3.52
0.2.3.5.7.8	0.0
0.2.3.5.7.9	0.0
0.2.3.5.8.9	0.0
0.2.3.6.7.8	-4.09
0.2.3.6.7.9	-3.26
0.2.3.6.8.9	-3.32
0.2.3.7.8.9	0.0
0.2.4.5.6.7	-3.43
0.2.4.5.6.8	-4.21
0.2.4.5.6.9	-3.73
0.2.4.5.7.8	0.0
0.2.4.5.7.9	0.0
0.2.4.5.8.9	0.0
0.2.4.6.7.8	-3.89
0.2.4.6.7.9	-3.6
0.2.4.6.8.9	-3.64
0.2.4.7.8.9	0.0
0.2.5.6.7.8	-4.31
0.2.5.6.7.9	-3.42
0.2.5.6.8.9	-3.49
0.2.5.7.8.9	0.0
0.2.6.7.8.9	-3.3
0.3.4.5.6.7	-3.79
0.3.4.5.6.8	-4.18
0.3.4.5.6.9	-3.56
0.3.4.5.7.8	0.0
0.3.4.5.7.9	0.0
0.3.4.5.8.9	0.0
0.3.4.6.7.8	-3.81
0.3.4.6.7.9	-3.32
0.3.4.6.8.9	-3.37
0.3.4.7.8.9	0.0
0.3.5.6.7.8	-4.21
0.3.5.6.7.9	-3.27
0.3.5.6.8.9	-3.35
0.3.5.7.8.9	0.0
0.3.6.7.8.9	-3.06
0.4.5.6.7.8	-3.87
0.4.5.6.7.9	-3.39
0.4.5.6.8.9	-3.45
0.4.5.7.8.9	0.0
0.4.6.7.8.9	-3.3
0.5.6.7.8.9	-3.17
1.2.3.4.6.7	-3.3
1.2.3.4.6.8	-4.4
1.2.3.4.6.9	-4.23
1.2.3.4.7.8	0.0
1.2.3.4.7.9	0.0
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-3.48
1.2.3.5.6.8	-4.64
1.2.3.5.6.9	-3.83
1.2.3.5.7.8	0.0
1.2.3.5.7.9	0.0
1.2.3.5.8.9	0.0
1.2.3.6.7.8	-4.26
1.2.3.6.7.9	-3.72
1.2.3.6.8.9	-3.76
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-3.27
1.2.4.5.6.8	-4.51
1.2.4.5.6.9	-4.31
1.2.4.5.7.8	0.0
1.2.4.5.7.9	0.0
1.2.4.5.8.9	0.0
1.2.4.6.7.8	-4.13
1.2.4.6.7.9	-4.35
1.2.4.6.8.9	-4.38
1.2.4.7.8.9	0.0
1.2.5.6.7.8	-4.48
1.2.5.6.7.9	-3.83
1.2.5.6.8.9	-3.89
1.2.5.7.8.9	0.0
1.2.6.7.8.9	-3.84
1.3.4.5.6.7	-3.51
1.3.4.5.6.8	-4.38
1.3.4.5.6.9	-3.93
1.3.4.5.7.8	0.0
1.3.4.5.7.9	0.0
1.3.4.5.8.9	0.0
1.3.4.6.7.8	-3.98
1.3.4.6.7.9	-3.86
1.3.4.6.8.9	-3.89
1.3.4.7.8.9	0.0
1.3.5.6.7.8	-4.27
1.3.5.6.7.9	-3.52
1.3.5.6.8.9	-3.58
1.3.5.7.8.9	0.0
1.3.6.7.8.9	-3.43
1.4.5.6.7.8	-4.02
1.4.5.6.7.9	-3.88
1.4.5.6.8.9	-3.92
1.4.5.7.8.9	0.0
1.4.6.7.8.9	-3.92
1.5.6.7.8.9	-3.5
2.3.4.5.6.8	-4.29
2.3.4.5.6.9	-3.92
2.3.4.5.7.8	0.0
2.3.4.5.7.9	0.0
2.3.4.6.7.8	-3.93
2.3.4.6.7.9	-3.78
2.3.4.6.8.9	-3.83
2.3.4.7.8.9	0.0
2.3.5.6.7.8	-4.32
2.3.5.6.7.9	-3.53
2.3.5.6.8.9	-3.6
2.3.5.7.8.9	0.0
2.4.5.6.7.8	-4.06
2.4.5.6.7.9	-3.84
2.4.5.6.8.9	-3.9
2.4.5.7.8.9	0.0
2.4.6.7.8.9	-3.84
2.5.6.7.8.9	-3.51
3.4.5.6.7.8	-4.02
3.4.5.6.7.9	-3.67
3.4.5.6.8.9	-3.73
3.4.5.7.8.9	0.0
3.4.6.7.8.9	-3.55
3.5.6.7.8.9	-3.38
