ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
332	h0	0.941	0.708	0.63	0.947	0.844	0.855	0.75	0.721	0.89	13.8
333	h0	1.0	0.736	0.667	1.0	0.889	0.9	0.75	0.75	0.923	20.39
334	h0	1.0	0.625	0.667	1.0	0.889	0.9	0.75	0.75	0.923	17.32
335	h0	0.588	0.944	0.944	0.632	0.844	0.665	0.75	0.881	0.742	9.11
336	h0	0.625	1.0	1.0	0.667	0.889	0.7	0.75	0.917	0.769	13.72
337	h0	0.625	1.0	1.0	0.667	0.889	0.7	0.75	0.917	0.769	13.72
338	h0	0.706	0.59	0.944	0.947	0.739	0.95	0.737	0.721	0.742	10.31
339	h0	0.75	0.625	1.0	1.0	0.778	1.0	0.75	0.75	0.769	15.78
340	h0	0.75	0.625	1.0	0.889	0.778	1.0	0.75	0.75	0.769	14.02
341	h0	0.824	0.944	0.735	0.632	0.95	0.633	0.72	0.881	0.89	12.27
342	h0	0.875	1.0	0.759	0.667	1.0	0.7	0.75	0.917	0.923	19.68
343	h0	0.875	1.0	0.667	0.667	1.0	0.7	0.75	0.917	0.923	17.3
356	h0	0.941	0.59	0.63	0.737	0.633	0.95	0.75	0.881	0.742	7.6
357	h0	1.0	0.625	0.667	0.778	0.667	1.0	0.75	0.917	0.769	11.44
358	h0	1.0	0.625	0.667	0.778	0.667	1.0	0.75	0.917	0.769	11.44
359	h0	1.0	0.625	0.667	0.778	0.744	1.0	0.75	0.917	0.769	12.76
360	h0	0.588	0.944	0.735	0.947	0.95	0.665	0.917	0.721	0.742	11.97
361	h0	0.625	1.0	0.778	1.0	1.0	0.7	0.917	0.75	0.769	18.0
362	h0	0.625	1.0	0.778	1.0	1.0	0.7	0.917	0.75	0.769	18.0
363	h0	0.625	1.0	0.778	1.0	1.0	0.7	0.917	0.75	0.769	18.0
364	h0	0.588	0.417	0.667	0.462	0.8	0.61	0.59	0.811	0.687	1.21
365	h0	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.917	0.769	18.52
366	h0	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.917	0.769	18.52
367	h0	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.917	0.769	18.52
368	h0	0.522	0.729	0.611	0.947	0.544	1.0	0.63	0.776	0.791	4.63
369	h0	0.625	0.875	0.667	1.0	0.556	1.0	0.75	0.917	0.923	12.87
370	h0	0.625	0.875	0.667	1.0	0.556	1.0	0.75	0.917	0.923	12.87
371	h0	0.625	0.875	0.667	1.0	0.556	1.0	0.75	0.917	0.923	12.87
372	h0	0.824	0.729	0.889	0.737	1.0	0.7	0.84	0.638	0.821	12.12
373	h0	1.0	0.875	1.0	0.778	1.0	0.7	1.0	0.75	1.0	35.74
374	h0	1.0	0.875	1.0	0.778	1.0	0.7	1.0	0.75	1.0	35.74
375	h0	1.0	0.875	1.0	0.778	1.0	0.7	1.0	0.75	1.0	35.74
376	h0	0.507	0.625	0.623	0.596	0.778	0.7	0.63	0.667	0.725	1.95
377	h0	0.625	0.75	0.667	0.667	0.778	0.7	0.75	0.75	0.846	5.4
378	h0	0.625	0.75	0.667	0.667	0.778	0.7	0.75	0.75	0.846	5.4
379	h0	0.625	0.75	0.667	0.667	0.778	0.7	0.75	0.75	0.846	5.4
380	h0	0.588	0.778	0.667	0.842	0.533	0.9	0.63	0.545	0.64	2.71
381	h0	1.0	1.0	1.0	1.0	0.667	1.0	0.75	0.75	0.769	28.85
382	h0	1.0	1.0	1.0	1.0	0.667	1.0	0.75	0.75	0.769	28.85
383	h0	1.0	1.0	1.0	1.0	0.667	1.0	0.75	0.75	0.769	28.85
384	h0	0.706	0.59	0.944	0.632	0.95	0.855	0.917	0.721	0.742	9.9
385	h0	0.75	0.625	1.0	0.667	1.0	0.9	0.917	0.75	0.769	14.88
386	h0	0.75	0.625	1.0	0.667	1.0	0.9	0.917	0.75	0.769	14.88
387	h0	0.75	0.625	1.0	0.667	1.0	0.9	0.917	0.75	0.769	14.88
388	h0	0.941	0.944	0.63	0.737	0.633	0.633	0.75	0.721	0.742	6.63
389	h0	1.0	1.0	0.667	0.778	0.667	0.7	0.75	0.75	0.769	10.48
390	h0	1.0	1.0	0.667	0.778	0.667	0.7	0.75	0.75	0.769	10.48
391	h0	1.0	1.0	0.667	0.778	0.667	0.7	0.75	0.75	0.769	10.48
428	h0	0.941	0.59	0.84	0.632	0.633	0.665	0.917	0.721	0.742	6.09
429	h0	1.0	0.625	0.889	0.667	0.667	0.7	0.917	0.75	0.769	9.15
430	h0	1.0	0.625	0.889	0.667	0.667	0.7	0.917	0.75	0.769	9.15
431	h0	1.0	0.625	0.889	0.667	0.594	0.7	0.917	0.75	0.769	8.15
432	h0	1.0	0.625	0.889	0.667	0.567	0.8	0.917	0.721	0.769	8.55
433	h0	0.353	0.944	0.525	0.947	0.844	0.95	0.33	0.651	0.61	1.74
434	h0	0.581	1.0	0.654	1.0	0.889	1.0	0.75	0.75	0.769	14.61
435	h0	0.625	1.0	0.667	1.0	0.889	1.0	0.75	0.75	0.769	16.03
436	h0	0.625	1.0	0.667	1.0	0.889	1.0	0.75	0.75	0.769	16.03
437	h0	0.625	1.0	0.667	1.0	0.889	1.0	0.75	0.724	0.769	15.48
438	h0	0.588	0.0	0.735	0.316	0.95	0.485	0.213	0.282	0.519	0.0
439	h0	0.625	0.521	0.778	0.632	1.0	0.7	0.75	0.917	0.753	5.8
440	h0	0.625	0.625	0.778	0.667	1.0	0.7	0.75	0.917	0.769	7.5
441	h0	0.625	0.625	0.778	0.667	1.0	0.7	0.75	0.917	0.769	7.5
442	h0	0.625	0.625	0.778	0.667	1.0	0.7	0.75	0.917	0.769	7.5
443	h0	0.941	0.944	0.735	0.947	0.739	0.855	0.917	0.962	0.742	25.57
444	h0	1.0	1.0	0.778	1.0	0.778	0.9	0.917	1.0	0.769	38.41
445	h0	1.0	1.0	0.778	1.0	0.778	0.9	0.917	1.0	0.769	38.41
446	h0	1.0	1.0	0.778	1.0	0.778	0.9	0.917	1.0	0.769	38.41
447	h0	1.0	1.0	0.778	1.0	0.778	0.9	0.917	0.962	0.769	36.95
800	h1	0.882	0.556	0.735	0.895	0.8	0.9	0.833	0.692	0.964	12.91
801	h1	1.0	0.625	0.778	1.0	0.889	1.0	0.833	0.75	1.0	27.01
802	h1	1.0	0.625	0.778	1.0	0.889	1.0	0.833	0.75	1.0	27.01
803	h1	0.551	0.889	0.735	0.696	0.9	0.63	0.73	0.846	0.816	7.16
804	h1	0.625	1.0	0.778	0.778	1.0	0.7	0.75	0.917	0.846	15.41
805	h1	0.625	1.0	0.778	0.778	1.0	0.7	0.75	0.917	0.846	15.41
806	h1	0.824	0.556	0.944	0.895	0.6	0.9	0.733	0.692	0.742	7.87
807	h1	0.875	0.625	1.0	1.0	0.778	1.0	0.75	0.75	0.769	18.4
808	h1	0.875	0.625	1.0	1.0	0.778	1.0	0.75	0.75	0.769	18.4
809	h1	0.772	0.889	0.63	0.596	0.9	0.6	0.693	0.769	0.89	6.6
810	h1	0.875	1.0	0.667	0.667	1.0	0.667	0.75	0.833	0.923	14.97
811	h1	0.875	1.0	0.667	0.667	1.0	0.7	0.75	0.833	0.923	15.71
824	h1	0.882	0.556	0.735	0.596	0.6	0.9	0.72	0.923	0.742	5.72
825	h1	1.0	0.618	0.778	0.778	0.667	1.0	0.75	1.0	0.769	14.39
826	h1	1.0	0.507	0.778	0.778	0.667	1.0	0.75	1.0	0.769	11.81
827	h1	1.0	0.528	0.778	0.778	0.667	1.0	0.75	1.0	0.769	12.29
828	h1	0.551	0.889	0.63	0.895	0.9	0.6	0.8	0.692	0.742	6.13
829	h1	0.625	1.0	0.667	1.0	1.0	0.7	0.833	0.75	0.769	14.02
830	h1	0.625	1.0	0.667	1.0	1.0	0.7	0.833	0.75	0.769	14.02
831	h1	0.625	1.0	0.667	1.0	1.0	0.7	0.833	0.75	0.769	14.02
832	h1	0.588	0.375	0.667	0.433	0.75	0.525	0.52	0.705	0.632	0.58
833	h1	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.833	0.769	16.82
834	h1	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.917	0.769	18.52
835	h1	1.0	0.75	1.0	0.667	1.0	0.7	0.75	0.917	0.769	18.52
836	h1	0.522	0.681	0.593	0.795	0.644	0.9	0.593	0.808	0.695	3.23
837	h1	0.625	0.875	0.667	0.889	0.667	0.9	0.75	1.0	0.846	12.35
