ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	1	0.947	0.76	0.762	1	1	0.769	0.846	1	33.15	33.15
345	h0	1	0.971	0.8	0.8	1	1	0.769	0.846	1	37.56	37.56
346	h0	1	0.889	0.7	0.8	1	1	0.769	0.846	1	30.09	30.09
347	h0	1	0.842	0.95	0.667	1	1	0.769	0.769	1	29.31	29.31
348	h0	1	0.889	1.0	0.7	1	1	0.769	0.769	1	34.19	34.19
349	h0	1	0.889	1.0	0.7	1	1	0.769	0.769	1	34.19	34.19
350	h0	1	0.947	0.76	0.667	1	1	0.746	0.769	1	25.58	25.58
351	h0	1	1.0	0.765	0.7	1	1	0.769	0.769	1	31.67	31.67
352	h0	1	1.0	0.7	0.7	1	1	0.769	0.769	1	28.98	28.98
353	h0	1	0.632	0.76	0.952	1	1	0.769	0.923	1	30.15	30.15
354	h0	1	0.667	0.84	1.0	1	1	0.769	0.923	1	36.94	36.94
355	h0	1	0.667	0.9	1.0	1	1	0.769	0.923	1	39.58	39.58
392	h0	1	0.632	0.665	0.952	1	1	0.923	0.769	1	26.38	26.38
393	h0	1	0.667	0.7	1.0	1	1	0.923	0.769	1	30.79	30.79
394	h0	1	0.667	0.7	1.0	1	1	0.923	0.769	1	30.79	30.79
395	h0	1	0.667	0.7	1.0	1	1	0.923	0.676	1	27.06	27.06
396	h0	1	0.947	0.95	0.667	1	1	1.0	0.769	1	42.87	42.87
397	h0	1	1.0	1.0	0.7	1	1	1.0	0.769	1	50.01	50.01
398	h0	1	1.0	1.0	0.7	1	1	1.0	0.769	1	50.01	50.01
399	h0	1	1.0	1.0	0.7	1	1	1.0	0.769	1	50.01	50.01
400	h0	1	0.614	0.9	0.614	1	1	0.667	0.769	1	17.4	17.4
401	h0	1	0.778	1.0	0.7	1	1	0.769	0.769	1	32.21	32.21
402	h0	1	0.778	1.0	0.7	1	1	0.769	0.769	1	32.21	32.21
403	h0	1	0.778	1.0	0.671	1	1	0.769	0.769	1	28.68	28.68
404	h0	1	0.667	0.7	0.7	1	1	0.761	0.923	1	22.96	22.96
405	h0	1	0.667	0.7	0.7	1	1	0.769	0.923	1	23.2	23.2
406	h0	1	0.667	0.7	0.7	1	1	0.769	0.923	1	23.2	23.2
407	h0	1	0.667	0.7	0.7	1	1	0.769	0.923	1	23.2	23.2
408	h0	1	0.947	0.8	1.0	1	1	0.769	1.0	1	58.26	58.26
409	h0	1	1.0	0.8	1.0	1	1	0.769	1.0	1	61.52	61.52
410	h0	1	1.0	0.8	1.0	1	1	0.769	1.0	1	61.52	61.52
411	h0	1	1.0	0.8	1.0	1	1	0.769	1.0	1	61.52	61.52
412	h0	1	0.655	0.9	0.7	1	1	0.783	0.923	1	29.82	29.82
413	h0	1	0.667	0.9	0.7	1	1	0.846	0.923	1	32.81	32.81
414	h0	1	0.667	0.9	0.7	1	1	0.846	0.923	1	32.81	32.81
415	h0	1	0.667	0.9	0.7	1	1	0.846	0.923	1	32.81	32.81
416	h0	1	0.737	0.58	0.686	1	1	0.926	0.769	1	20.88	20.88
417	h0	1	1.0	0.7	0.8	1	1	1.0	0.769	1	43.06	43.06
418	h0	1	1.0	0.7	0.8	1	1	1.0	0.769	1	43.06	43.06
419	h0	1	1.0	0.7	0.8	1	1	1.0	0.769	1	43.06	43.06
420	h0	1	0.947	0.665	0.857	1	1	0.769	0.769	1	31.92	31.92
421	h0	1	1.0	0.7	0.9	1	1	0.769	0.769	1	37.26	37.26
422	h0	1	1.0	0.7	0.9	1	1	0.769	0.769	1	37.26	37.26
423	h0	1	1.0	0.7	0.9	1	1	0.769	0.769	1	37.26	37.26
424	h0	1	0.632	0.95	0.857	1	1	0.758	0.769	1	29.99	29.99
425	h0	1	0.667	1.0	0.9	1	1	0.769	0.769	1	35.5	35.5
426	h0	1	0.667	1.0	0.9	1	1	0.769	0.769	1	35.5	35.5
427	h0	1	0.667	1.0	0.9	1	1	0.61	0.676	1	24.75	24.75
448	h0	1	0.632	0.76	0.667	1	1	0.769	0.769	1	17.6	17.6
449	h0	1	0.667	0.8	0.7	1	1	0.769	0.769	1	20.52	20.52
450	h0	1	0.667	0.8	0.7	1	1	0.769	0.769	1	20.52	20.52
451	h0	1	0.667	0.8	0.7	1	1	0.769	0.769	1	20.52	20.52
452	h0	1	0.667	0.68	0.467	1	1	0.484	0.385	1	3.67	3.67
453	h0	1	0.947	0.575	0.952	1	1	0.359	0.648	1	11.2	11.2
454	h0	1	1.0	0.7	1.0	1	1	0.769	0.769	1	38.46	38.46
455	h0	1	1.0	0.7	1.0	1	1	0.769	0.769	1	38.46	38.46
456	h0	1	1.0	0.7	1.0	1	1	0.769	0.769	1	38.46	38.46
457	h0	1	1.0	0.61	0.667	1	1	0.712	0.462	1	12.43	12.43
458	h0	1	0.737	0.95	0.952	1	1	0.846	0.676	1	38.12	38.12
459	h0	1	0.778	1.0	1.0	1	1	0.846	0.769	1	50.61	50.61
460	h0	1	0.778	1.0	1.0	1	1	0.846	0.769	1	50.61	50.61
461	h0	1	0.778	1.0	1.0	1	1	0.846	0.769	1	50.61	50.61
462	h0	1	0.778	0.85	0.667	1	1	0.533	0.462	1	10.86	10.86
463	h0	1	0.632	0.665	0.667	1	1	0.769	0.769	1	16.58	16.58
464	h0	1	0.667	0.7	0.7	1	1	0.769	0.769	1	19.33	19.33
465	h0	1	0.667	0.7	0.7	1	1	0.769	0.769	1	19.33	19.33
466	h0	1	0.667	0.7	0.7	1	1	0.769	0.769	1	19.33	19.33
467	h0	1	0.667	0.595	0.467	1	1	0.484	0.385	1	3.45	3.45
812	h1	1	0.842	0.76	0.724	1	1	0.769	0.89	1	28.51	28.51
813	h1	1	0.889	0.8	0.843	1	1	0.769	0.923	1	39.53	39.53
814	h1	1	0.889	0.8	0.9	1	1	0.769	0.923	1	42.21	42.21
815	h1	1	0.842	0.95	0.724	1	1	0.766	0.742	1	29.59	29.59
