ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
229	h0	0.0	0.64	1	0.0	1	0.0	0.0	0.0	1	0.0
230	h0	0.0	0.667	1	0.0	1	0.0	0.0	0.0	1	0.0
231	h0	0.0	0.4	1	0.0	1	0.0	0.0	0.0	1	0.0
232	h0	0.958	0.64	1	0.963	1	0.668	0.312	0.765	1	9.41
233	h0	1.0	0.727	1	1.0	1	0.692	0.312	0.765	1	12.01
234	h0	0.667	0.45	1	0.407	1	0.198	0.205	0.446	1	0.22
235	h0	0.697	0.8	1	0.963	1	0.742	0.812	0.824	1	26.66
236	h0	0.727	0.777	1	1.0	1	0.769	0.812	0.824	1	29.06
237	h0	0.697	0.483	1	0.407	1	0.604	0.534	0.48	1	2.12
238	h0	0.958	0.72	1	0.963	1	0.742	0.812	0.824	1	32.98
239	h0	0.943	0.75	1	1.0	1	0.769	0.812	0.824	1	36.39
240	h0	0.606	0.517	1	0.407	1	0.604	0.534	0.48	1	1.97
241	h0	0.61	0.48	1	0.0	1	0.668	0.688	0.0	1	0.0
242	h0	0.697	0.5	1	0.0	1	0.692	0.688	0.0	1	0.0
243	h0	0.485	0.3	1	0.0	1	0.198	0.452	0.0	1	0.0
288	h0	0.697	0.96	1	0.722	1	0.742	0.812	0.824	1	23.98
289	h0	0.727	1.0	1	0.75	1	0.769	0.812	0.824	1	28.05
290	h0	0.727	1.0	1	0.75	1	0.769	0.727	0.518	1	15.79
291	h0	0.697	0.88	1	0.417	1	0.302	0.305	0.052	1	0.12
292	h0	0.784	0.8	1	0.722	1	0.742	0.812	0.824	1	22.48
293	h0	0.818	0.833	1	0.75	1	0.769	0.812	0.824	1	26.29
294	h0	0.818	0.833	1	0.75	1	0.769	0.812	0.824	1	26.29
295	h0	0.784	0.733	1	0.417	1	0.442	0.441	0.366	1	1.71
296	h0	0.958	0.72	1	0.722	1	0.742	0.875	0.824	1	26.64
297	h0	1.0	0.75	1	0.75	1	0.769	0.875	0.824	1	31.19
298	h0	1.0	0.75	1	0.75	1	0.769	0.875	0.824	1	31.19
299	h0	0.958	0.63	1	0.417	1	0.769	0.475	0.356	1	3.27
300	h0	0.667	0.72	1	0.744	1	0.769	0.875	0.824	1	19.81
301	h0	0.727	0.75	1	0.75	1	0.769	0.875	0.824	1	22.67
302	h0	0.727	0.75	1	0.627	1	0.769	0.875	0.745	1	17.14
303	h0	0.727	0.32	1	0.049	1	0.549	0.275	0.196	1	0.03
304	h0	0.727	0.833	1	0.917	1	0.923	0.812	0.824	1	34.3
305	h0	0.727	0.833	1	0.917	1	0.923	0.812	0.824	1	34.3
306	h0	0.727	0.833	1	0.917	1	0.923	0.812	0.824	1	34.3
307	h0	0.576	0.567	1	0.306	1	0.066	0.305	0.21	1	0.04
308	h0	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
309	h0	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
310	h0	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
311	h0	0.606	0.72	1	0.333	1	0.107	0.341	0.223	1	0.12
312	h0	1.0	0.75	1	0.833	1	0.923	0.812	0.824	1	38.58
313	h0	1.0	0.75	1	0.833	1	0.923	0.812	0.824	1	38.58
314	h0	1.0	0.75	1	0.833	1	0.923	0.812	0.817	1	38.25
315	h0	0.833	0.517	1	0.278	1	0.066	0.252	0.196	1	0.04
316	h0	0.818	0.683	1	0.738	1	0.769	0.795	0.824	1	20.77
317	h0	0.818	0.75	1	0.75	1	0.769	0.812	0.824	1	23.67
318	h0	0.818	0.75	1	0.725	1	0.769	0.784	0.775	1	20.78
319	h0	0.307	0.467	1	0.059	1	0.687	0.188	0.212	1	0.02
320	h0	0.697	0.72	1	0.722	1	0.742	0.812	0.824	1	17.99
321	h0	0.727	0.75	1	0.75	1	0.769	0.812	0.824	1	21.04
322	h0	0.727	0.75	1	0.75	1	0.769	0.812	0.824	1	21.04
323	h0	0.697	0.63	1	0.417	1	0.769	0.441	0.366	1	2.27
324	h0	0.697	0.96	1	0.722	1	0.742	0.812	0.824	1	23.98
325	h0	0.727	1.0	1	0.75	1	0.769	0.812	0.824	1	28.05
326	h0	0.727	1.0	1	0.75	1	0.769	0.812	0.824	1	28.05
327	h0	0.697	0.84	1	0.417	1	0.489	0.441	0.366	1	1.93
328	h0	0.958	0.8	1	0.722	1	0.742	0.875	0.824	1	29.6
329	h0	1.0	0.833	1	0.75	1	0.769	0.875	0.824	1	34.64
330	h0	1.0	0.833	1	0.75	1	0.769	0.575	0.505	1	13.95
331	h0	0.958	0.7	1	0.417	1	0.302	0.0	0.026	1	0.0
697	h1	0.0	0.69	1	0.074	1	0.0	0.0	0.0	1	0.0
698	h1	0.0	0.75	1	0.0	1	0.0	0.0	0.0	1	0.0
699	h1	0.0	0.48	1	0.0	1	0.0	0.0	0.0	1	0.0
700	h1	0.958	0.72	1	0.889	1	0.668	0.312	0.765	1	9.78
701	h1	1.0	0.75	1	1.0	1	0.692	0.312	0.824	1	13.34
702	h1	0.667	0.48	1	0.407	1	0.198	0.205	0.49	1	0.26
703	h1	0.697	0.72	1	0.802	1	0.742	0.812	0.801	1	19.42
704	h1	0.727	0.75	1	0.981	1	0.769	0.812	0.824	1	27.52
705	h1	0.697	0.54	1	0.407	1	0.604	0.534	0.49	1	2.42
706	h1	0.958	0.72	1	0.963	1	0.742	0.812	0.824	1	32.98
707	h1	0.943	0.75	1	1.0	1	0.769	0.812	0.824	1	36.39
708	h1	0.606	0.54	1	0.407	1	0.604	0.534	0.48	1	2.06
709	h1	0.61	0.4	1	0.0	1	0.668	0.625	0.0	1	0.0
710	h1	0.697	0.417	1	0.0	1	0.692	0.625	0.0	1	0.0
711	h1	0.485	0.267	1	0.0	1	0.198	0.411	0.0	1	0.0
756	h1	0.697	0.88	1	0.802	1	0.742	0.797	0.801	1	23.3
757	h1	0.727	0.917	1	0.772	1	0.769	0.812	0.824	1	26.48
758	h1	0.727	0.917	1	0.75	1	0.769	0.727	0.537	1	15.01
759	h1	0.697	0.807	1	0.444	1	0.302	0.305	0.052	1	0.12
760	h1	0.784	0.88	1	0.741	1	0.742	0.79	0.801	1	24.0
761	h1	0.818	0.863	1	0.75	1	0.769	0.812	0.824	1	27.24
762	h1	0.818	0.867	1	0.75	1	0.769	0.812	0.824	1	27.37
763	h1	0.784	0.807	1	0.444	1	0.489	0.441	0.366	1	2.22
764	h1	0.958	0.72	1	0.741	1	0.742	0.851	0.801	1	25.85
765	h1	1.0	0.807	1	0.75	1	0.769	0.875	0.824	1	33.56
766	h1	1.0	0.803	1	0.75	1	0.769	0.875	0.824	1	33.39
767	h1	0.958	0.66	1	0.444	1	0.769	0.475	0.366	1	3.75
768	h1	0.667	0.697	1	0.744	1	0.769	0.875	0.824	1	19.18
769	h1	0.727	0.75	1	0.75	1	0.769	0.875	0.824	1	22.67
770	h1	0.727	0.75	1	0.627	1	0.769	0.875	0.765	1	17.6
771	h1	0.727	0.417	1	0.052	1	0.549	0.275	0.216	1	0.05
772	h1	0.727	0.75	1	0.917	1	0.923	0.812	0.824	1	30.88
773	h1	0.727	0.75	1	0.917	1	0.923	0.812	0.824	1	30.88
774	h1	0.727	0.75	1	0.917	1	0.923	0.812	0.824	1	30.88
775	h1	0.576	0.54	1	0.278	1	0.099	0.309	0.229	1	0.06
776	h1	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
777	h1	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
778	h1	0.727	1.0	1	1.0	1	1.0	0.812	0.824	1	48.64
779	h1	0.606	0.72	1	0.37	1	0.107	0.341	0.252	1	0.15
780	h1	1.0	0.75	1	0.833	1	0.923	0.812	0.824	1	38.58
781	h1	1.0	0.75	1	0.833	1	0.923	0.812	0.824	1	38.58
782	h1	1.0	0.75	1	0.833	1	0.923	0.812	0.809	1	37.88
783	h1	0.833	0.54	1	0.278	1	0.099	0.286	0.196	1	0.07
784	h1	0.818	0.67	1	0.738	1	0.769	0.795	0.824	1	20.38
785	h1	0.818	0.75	1	0.75	1	0.769	0.812	0.824	1	23.67
786	h1	0.818	0.75	1	0.725	1	0.769	0.784	0.775	1	20.78
787	h1	0.341	0.41	1	0.086	1	0.687	0.196	0.191	1	0.03
788	h1	0.697	0.72	1	0.741	1	0.742	0.809	0.801	1	17.88
789	h1	0.727	0.75	1	0.75	1	0.769	0.812	0.824	1	21.04
790	h1	0.727	0.75	1	0.75	1	0.769	0.812	0.824	1	21.04
791	h1	0.697	0.66	1	0.444	1	0.769	0.441	0.378	1	2.62
792	h1	0.697	0.88	1	0.722	1	0.742	0.812	0.801	1	21.37
793	h1	0.727	0.917	1	0.75	1	0.769	0.812	0.824	1	25.73
794	h1	0.727	0.917	1	0.75	1	0.769	0.812	0.824	1	25.73
795	h1	0.697	0.807	1	0.444	1	0.442	0.441	0.378	1	1.84
796	h1	0.958	0.843	1	0.722	1	0.742	0.875	0.824	1	31.19
797	h1	1.0	0.917	1	0.75	1	0.769	0.875	0.824	1	38.13
798	h1	1.0	0.917	1	0.75	1	0.769	0.575	0.48	1	14.6
799	h1	0.958	0.807	1	0.444	1	0.302	0.0	0.0	1	0.0
