ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	1	1	0.435	0.958	1	0.56	0.214	1	0.188	0.0
345	h0	1	1	0.455	1.0	1	0.583	0.214	1	0.188	0.0
346	h0	1	1	0.375	0.708	1	0.373	0.214	1	0.123	0.0
347	h0	1	1	0.696	0.784	1	0.72	0.786	1	0.812	21.94
348	h0	1	1	0.727	0.818	1	0.75	0.786	1	0.812	24.91
349	h0	1	1	0.601	0.58	1	0.567	0.786	1	0.534	4.44
350	h0	1	1	0.696	0.871	1	0.72	0.786	1	0.75	22.51
351	h0	1	1	0.783	0.909	1	0.75	0.786	1	0.688	25.26
352	h0	1	1	0.676	0.644	1	0.603	0.786	1	0.493	5.44
353	h0	1	1	0.957	0.0	1	0.72	0.714	1	0.0	0.0
354	h0	1	1	1.0	0.0	1	0.75	0.714	1	0.0	0.0
355	h0	1	1	0.826	0.0	1	0.42	0.714	1	0.0	0.0
392	h0	1	1	0.957	0.697	1	0.72	0.786	1	0.812	24.89
393	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.812	28.26
394	h0	1	1	1.0	0.621	1	0.75	0.786	1	0.705	13.45
395	h0	1	1	1.0	0.364	1	0.63	0.251	1	0.271	0.05
396	h0	1	1	0.696	0.697	1	0.96	0.786	1	0.812	24.14
397	h0	1	1	0.727	0.727	1	1.0	0.786	1	0.812	27.39
398	h0	1	1	0.727	0.727	1	1.0	0.786	1	0.812	27.39
399	h0	1	1	0.727	0.727	1	0.84	0.786	1	0.441	6.25
400	h0	1	1	0.818	0.727	1	0.75	0.772	1	0.875	24.46
401	h0	1	1	0.818	0.727	1	0.75	0.786	1	0.875	24.91
402	h0	1	1	0.818	0.727	1	0.75	0.786	1	0.875	24.91
403	h0	1	1	0.818	0.424	1	0.69	0.62	1	0.3	1.44
404	h0	1	1	0.727	0.818	1	0.833	0.786	1	0.812	25.67
405	h0	1	1	0.727	0.818	1	0.833	0.786	1	0.812	25.67
406	h0	1	1	0.727	0.818	1	0.833	0.786	1	0.812	25.67
407	h0	1	1	0.704	0.614	1	0.433	0.668	1	0.305	1.12
408	h0	1	1	0.727	1.0	1	1.0	0.786	1	0.812	40.6
409	h0	1	1	0.727	1.0	1	1.0	0.786	1	0.812	40.6
410	h0	1	1	0.727	1.0	1	1.0	0.786	1	0.812	40.6
411	h0	1	1	0.727	0.792	1	0.52	0.705	1	0.348	2.32
412	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.812	28.26
413	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.812	28.26
414	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.812	28.26
415	h0	1	1	1.0	0.545	1	0.36	0.668	1	0.286	1.03
416	h0	1	1	0.711	0.708	1	0.75	0.786	1	0.804	19.37
417	h0	1	1	0.727	0.727	1	0.75	0.786	1	0.812	20.54
418	h0	1	1	0.727	0.727	1	0.75	0.786	1	0.812	20.54
419	h0	1	1	0.368	0.534	1	0.697	0.634	1	0.493	1.53
420	h0	1	1	0.783	0.697	1	0.88	0.786	1	0.875	26.82
421	h0	1	1	0.818	0.727	1	0.917	0.786	1	0.875	30.45
422	h0	1	1	0.818	0.727	1	0.917	0.786	1	0.875	30.45
423	h0	1	1	0.818	0.727	1	0.77	0.652	1	0.475	5.76
424	h0	1	1	0.783	0.697	1	0.72	0.786	1	0.875	21.94
425	h0	1	1	0.767	0.727	1	0.75	0.786	1	0.875	23.35
426	h0	1	1	0.664	0.674	1	0.75	0.786	1	0.575	7.54
427	h0	1	1	0.364	0.455	1	0.63	0.051	1	0.0	0.0
448	h0	1	1	0.696	0.958	1	0.8	0.786	1	0.812	27.64
449	h0	1	1	0.727	1.0	1	0.833	0.786	1	0.812	31.38
450	h0	1	1	0.727	1.0	1	0.833	0.786	1	0.812	31.38
451	h0	1	1	0.727	1.0	1	0.833	0.786	1	0.784	22.17
452	h0	1	1	0.19	0.083	1	0.833	0.025	1	0.321	0.0
453	h0	1	1	0.957	0.697	1	0.72	0.668	1	0.875	22.79
454	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.875	30.45
455	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.875	30.45
456	h0	1	1	1.0	0.727	1	0.75	0.786	1	0.875	30.45
457	h0	1	1	0.261	0.061	1	0.75	0.175	1	0.375	0.02
458	h0	1	1	0.696	0.784	1	0.72	0.786	1	0.812	20.36
459	h0	1	1	0.727	0.818	1	0.75	0.786	1	0.812	23.11
460	h0	1	1	0.727	0.818	1	0.75	0.786	1	0.812	23.11
461	h0	1	1	0.727	0.818	1	0.75	0.786	1	0.812	23.11
462	h0	1	1	0.19	0.068	1	0.75	0.051	1	0.348	0.01
463	h0	1	1	0.957	0.958	1	0.88	0.786	1	0.812	41.81
464	h0	1	1	1.0	1.0	1	0.917	0.786	1	0.812	47.52
465	h0	1	1	1.0	1.0	1	0.917	0.786	1	0.812	47.52
