Configurations	Weights(%)
0.3.4.6.7.9	-3.71
0.3.4.6.8.9	-3.69
0.3.4.7.8.9	-3.88
0.3.5.6.7.8	-4.41
0.3.5.6.7.9	-3.93
0.3.5.6.8.9	-3.92
0.3.5.7.8.9	-4.11
0.3.6.7.8.9	-4.06
0.4.5.6.7.8	0.0
0.4.5.6.7.9	0.0
0.4.5.6.8.9	0.0
0.4.5.7.8.9	0.0
0.4.6.7.8.9	0.0
0.5.6.7.8.9	0.0
1.2.3.4.6.7	-3.87
1.2.3.4.6.8	-3.8
1.2.3.4.6.9	-3.5
1.2.3.4.7.8	-3.97
1.2.3.4.7.9	-3.64
1.2.3.4.8.9	-3.67
1.2.3.5.6.7	-4.2
1.2.3.5.6.8	-4.04
1.2.3.5.6.9	-3.72
1.2.3.5.7.8	-4.19
1.2.3.5.7.9	-3.87
1.2.3.5.8.9	-3.91
1.2.3.6.7.8	-4.39
1.2.3.6.7.9	-3.73
1.2.3.6.8.9	-3.73
1.2.3.7.8.9	-3.89
1.2.4.5.6.7	0.0
1.2.4.5.6.8	0.0
1.2.4.5.6.9	0.0
1.2.4.5.7.8	0.0
1.2.4.5.7.9	0.0
1.2.4.5.8.9	0.0
1.2.4.6.7.8	0.0
1.2.4.6.7.9	0.0
1.2.4.6.8.9	0.0
1.2.4.7.8.9	0.0
1.2.5.6.7.8	0.0
1.2.5.6.7.9	0.0
1.2.5.6.8.9	0.0
1.2.5.7.8.9	0.0
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-3.74
1.3.4.5.6.8	-3.53
1.3.4.5.6.9	-3.46
1.3.4.5.7.8	-3.71
1.3.4.5.7.9	-3.58
1.3.4.5.8.9	-3.64
1.3.4.6.7.8	-3.8
1.3.4.6.7.9	-3.51
1.3.4.6.8.9	-3.53
1.3.4.7.8.9	-3.66
1.3.5.6.7.8	-3.95
1.3.5.6.7.9	-3.64
1.3.5.6.8.9	-3.66
1.3.5.7.8.9	-3.8
1.3.6.7.8.9	-3.74
1.4.5.6.7.8	0.0
1.4.5.6.7.9	0.0
1.4.5.6.8.9	0.0
1.4.5.7.8.9	0.0
1.4.6.7.8.9	0.0
1.5.6.7.8.9	0.0
2.3.4.5.6.8	-4.01
2.3.4.5.6.9	-3.58
2.3.4.5.7.8	-4.2
2.3.4.5.7.9	-3.73
2.3.4.6.7.8	-4.31
2.3.4.6.7.9	-3.55
2.3.4.6.8.9	-3.55
2.3.4.7.8.9	-3.72
2.3.5.6.7.8	-4.54
2.3.5.6.7.9	-3.8
2.3.5.6.8.9	-3.82
2.3.5.7.8.9	-4.0
2.4.5.6.7.8	0.0
2.4.5.6.7.9	0.0
2.4.5.6.8.9	0.0
2.4.5.7.8.9	0.0
2.4.6.7.8.9	0.0
2.5.6.7.8.9	0.0
3.4.5.6.7.8	-3.94
3.4.5.6.7.9	-3.45
3.4.5.6.8.9	-3.48
3.4.5.7.8.9	-3.62
3.4.6.7.8.9	-3.52
3.5.6.7.8.9	-3.67
