Configurations	Weights(%)
0.1.2.3.4.6.7	-3.38
0.1.2.3.4.6.8	-3.28
0.1.2.3.4.6.9	-2.91
0.1.2.3.4.7.8	-3.41
0.1.2.3.4.7.9	-3.04
0.1.2.3.4.8.9	-3.05
0.1.2.3.5.6.7	-3.7
0.1.2.3.5.6.8	-3.54
0.1.2.3.5.6.9	-3.13
0.1.2.3.5.7.8	-3.65
0.1.2.3.5.7.9	-3.27
0.1.2.3.5.8.9	-3.28
0.1.2.3.6.7.8	-3.89
0.1.2.3.6.7.9	-3.2
0.1.2.3.6.8.9	-3.18
0.1.2.3.7.8.9	-3.34
0.1.2.4.5.6.7	0.0
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	0.0
0.1.2.4.5.7.9	0.0
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	0.0
0.1.2.4.6.7.9	0.0
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	0.0
0.1.2.5.6.7.9	0.0
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-3.22
0.1.3.4.5.6.8	-2.99
0.1.3.4.5.6.9	-2.85
0.1.3.4.5.7.8	-3.13
0.1.3.4.5.7.9	-2.96
0.1.3.4.5.8.9	-2.99
0.1.3.4.6.7.8	-3.28
0.1.3.4.6.7.9	-2.94
0.1.3.4.6.8.9	-2.94
0.1.3.4.7.8.9	-3.06
0.1.3.5.6.7.8	-3.45
0.1.3.5.6.7.9	-3.09
0.1.3.5.6.8.9	-3.1
0.1.3.5.7.8.9	-3.23
0.1.3.6.7.8.9	-3.23
0.1.4.5.6.7.8	0.0
0.1.4.5.6.7.9	0.0
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	0.0
0.1.4.6.7.8.9	0.0
0.1.5.6.7.8.9	0.0
0.2.3.4.5.6.7	-3.66
0.2.3.4.5.6.8	-3.37
0.2.3.4.5.6.9	-2.92
0.2.3.4.5.7.8	-3.51
0.2.3.4.5.7.9	-3.07
0.2.3.4.5.8.9	-3.08
0.2.3.4.6.7.8	-3.7
0.2.3.4.6.7.9	-2.96
0.2.3.4.6.8.9	-2.94
0.2.3.4.7.8.9	-3.1
0.2.3.5.6.7.8	-3.94
0.2.3.5.6.7.9	-3.2
0.2.3.5.6.8.9	-3.19
0.2.3.5.7.8.9	-3.36
0.2.3.6.7.8.9	-3.25
0.2.4.5.6.7.8	0.0
0.2.4.5.6.7.9	0.0
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	0.0
0.2.4.6.7.8.9	0.0
0.2.5.6.7.8.9	0.0
0.3.4.5.6.7.8	-3.31
0.3.4.5.6.7.9	-2.85
0.3.4.5.6.8.9	-2.85
0.3.4.5.7.8.9	-2.98
0.3.4.6.7.8.9	-2.93
0.3.5.6.7.8.9	-3.11
0.4.5.6.7.8.9	0.0
1.2.3.4.5.6.7	-3.14
1.2.3.4.5.6.8	-3.06
1.2.3.4.5.6.9	-2.76
1.2.3.4.5.7.8	-3.21
1.2.3.4.5.7.9	-2.86
1.2.3.4.5.8.9	-2.9
1.2.3.4.6.7.8	-3.3
1.2.3.4.6.7.9	-2.75
1.2.3.4.6.8.9	-2.76
1.2.3.4.7.8.9	-2.88
1.2.3.5.6.7.8	-3.47
1.2.3.5.6.7.9	-2.91
1.2.3.5.6.8.9	-2.93
1.2.3.5.7.8.9	-3.05
1.2.3.6.7.8.9	-2.94
1.2.4.5.6.7.8	0.0
1.2.4.5.6.7.9	0.0
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	0.0
1.2.4.6.7.8.9	0.0
1.2.5.6.7.8.9	0.0
1.3.4.5.6.7.8	-3.04
1.3.4.5.6.7.9	-2.7
1.3.4.5.6.8.9	-2.73
1.3.4.5.7.8.9	-2.82
1.3.4.6.7.8.9	-2.77
1.3.5.6.7.8.9	-2.87
1.4.5.6.7.8.9	0.0
2.3.4.5.6.7.8	-3.48
2.3.4.5.6.7.9	-2.8
2.3.4.5.6.8.9	-2.82
2.3.4.5.7.8.9	-2.95
2.3.4.6.7.8.9	-2.8
2.3.5.6.7.8.9	-3.01
2.4.5.6.7.8.9	0.0
3.4.5.6.7.8.9	-2.73
