Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	0.0
0.1.2.3.7.9	0.0
0.1.2.4.6.7	-2.29
0.1.2.4.6.8	-3.0
0.1.2.4.6.9	-2.34
0.1.2.4.7.8	-2.55
0.1.2.4.7.9	-2.27
0.1.2.4.8.9	-2.27
0.1.2.5.6.7	0.0
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	0.0
0.1.2.5.7.9	0.0
0.1.2.5.8.9	0.0
0.1.2.6.7.8	0.0
0.1.2.6.7.9	0.0
0.1.2.6.8.9	0.0
0.1.2.7.8.9	0.0
0.1.3.4.6.7	-2.33
0.1.3.4.6.8	-3.06
0.1.3.4.6.9	-2.39
0.1.3.4.7.8	-2.64
0.1.3.4.7.9	-2.28
0.1.3.4.8.9	-2.28
0.1.3.5.6.7	0.0
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	0.0
0.1.3.5.7.9	0.0
0.1.3.5.8.9	0.0
0.1.3.6.7.8	0.0
0.1.3.6.7.9	0.0
0.1.3.6.8.9	0.0
0.1.3.7.8.9	0.0
0.1.4.5.6.8	-2.95
0.1.4.5.6.9	-2.48
0.1.4.5.7.8	-2.53
0.1.4.5.7.9	-2.35
0.1.4.6.7.8	-2.62
0.1.4.6.7.9	-2.28
0.1.4.6.8.9	-2.28
0.1.4.7.8.9	-2.2
0.1.5.6.7.8	0.0
0.1.5.6.7.9	0.0
0.1.5.6.8.9	0.0
0.1.5.7.8.9	0.0
0.2.3.4.6.7	-2.29
0.2.3.4.6.8	-2.82
0.2.3.4.6.9	-2.38
0.2.3.4.7.8	-2.44
0.2.3.4.7.9	-2.24
0.2.3.4.8.9	-2.25
0.2.3.5.6.7	0.0
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	0.0
0.2.3.5.7.9	0.0
0.2.3.5.8.9	0.0
0.2.3.6.7.8	0.0
0.2.3.6.7.9	0.0
0.2.3.6.8.9	0.0
0.2.3.7.8.9	0.0
0.2.4.5.6.7	-2.22
0.2.4.5.6.8	-2.77
0.2.4.5.6.9	-2.51
0.2.4.5.7.8	-2.38
0.2.4.5.7.9	-2.36
0.2.4.5.8.9	-2.38
0.2.4.6.7.8	-2.46
0.2.4.6.7.9	-2.25
0.2.4.6.8.9	-2.26
0.2.4.7.8.9	-2.16
0.2.5.6.7.8	0.0
0.2.5.6.7.9	0.0
0.2.5.6.8.9	0.0
0.2.5.7.8.9	0.0
0.2.6.7.8.9	0.0
0.3.4.5.6.7	-2.35
0.3.4.5.6.8	-2.9
0.3.4.5.6.9	-2.7
0.3.4.5.7.8	-2.53
0.3.4.5.7.9	-2.47
0.3.4.5.8.9	-2.51
0.3.4.6.7.8	-2.58
0.3.4.6.7.9	-2.37
0.3.4.6.8.9	-2.4
0.3.4.7.8.9	-2.23
0.3.5.6.7.8	0.0
