Configurations	Weights(%)
0.1.2.6.8	0.0
0.1.2.6.9	0.0
0.1.2.7.8	0.0
0.1.2.7.9	0.0
0.1.3.6.8	0.0
0.1.3.6.9	0.0
0.1.3.7.8	0.0
0.1.3.7.9	0.0
0.1.4.6.8	-3.63
0.1.4.6.9	-2.9
0.1.4.7.8	-3.11
0.1.4.7.9	-2.8
0.1.5.6.8	0.0
0.1.5.6.9	0.0
0.1.5.7.8	0.0
0.1.5.7.9	0.0
0.2.3.6.8	0.0
0.2.3.6.9	0.0
0.2.3.7.8	0.0
0.2.3.7.9	0.0
0.2.4.6.7	-2.89
0.2.4.6.8	-3.37
0.2.4.6.9	-2.88
0.2.4.7.8	-2.9
0.2.4.7.9	-2.75
0.2.4.8.9	-2.76
0.2.5.6.7	0.0
0.2.5.6.8	0.0
0.2.5.6.9	0.0
0.2.5.7.8	0.0
0.2.5.7.9	0.0
0.2.5.8.9	0.0
0.2.6.7.8	0.0
0.2.6.7.9	0.0
0.2.6.8.9	0.0
0.2.7.8.9	0.0
0.3.4.6.7	-3.06
0.3.4.6.8	-3.53
0.3.4.6.9	-3.05
0.3.4.7.8	-3.07
0.3.4.7.9	-2.84
0.3.4.8.9	-2.86
0.3.5.6.7	0.0
0.3.5.6.8	0.0
0.3.5.6.9	0.0
0.3.5.7.8	0.0
0.3.5.7.9	0.0
0.3.5.8.9	0.0
0.3.6.7.8	0.0
0.3.6.7.9	0.0
0.3.6.8.9	0.0
0.3.7.8.9	0.0
0.4.5.6.8	-3.4
0.4.5.6.9	-3.16
0.4.5.7.8	-2.93
0.4.5.7.9	-2.94
0.4.6.7.8	-3.01
0.4.6.7.9	-2.82
0.4.6.8.9	-2.84
0.4.7.8.9	-2.69
0.5.6.7.8	0.0
0.5.6.7.9	0.0
0.5.6.8.9	0.0
0.5.7.8.9	0.0
1.2.3.6.8	0.0
1.2.3.6.9	0.0
1.2.3.7.8	0.0
1.2.3.7.9	0.0
1.2.4.6.7	-3.0
1.2.4.6.8	-4.09
1.2.4.6.9	-2.94
1.2.4.7.8	-3.45
1.2.4.7.9	-2.87
1.2.4.8.9	-2.85
1.2.5.6.7	0.0
1.2.5.6.8	0.0
1.2.5.6.9	0.0
1.2.5.7.8	0.0
1.2.5.7.9	0.0
1.2.5.8.9	0.0
1.2.6.7.8	0.0
1.2.6.7.9	0.0
1.2.6.8.9	0.0
1.2.7.8.9	0.0
1.3.4.6.7	-3.03
1.3.4.6.8	-4.06
1.3.4.6.9	-3.1
1.3.4.7.8	-3.48
1.3.4.7.9	-2.96
1.3.4.8.9	-2.94
1.3.5.6.7	0.0
1.3.5.6.8	0.0
1.3.5.6.9	0.0
1.3.5.7.8	0.0
1.3.5.7.9	0.0
1.3.5.8.9	0.0
1.3.6.7.8	0.0
1.3.6.7.9	0.0
1.3.6.8.9	0.0
1.3.7.8.9	0.0
1.4.5.6.8	-3.94
1.4.5.6.9	-3.14
1.4.5.7.8	-3.33
1.4.5.7.9	-2.98
1.4.6.7.8	-3.51
1.4.6.7.9	-2.94
1.4.6.8.9	-2.92
1.4.7.8.9	-2.84
1.5.6.7.8	0.0
1.5.6.7.9	0.0
1.5.6.8.9	0.0
1.5.7.8.9	0.0
2.3.4.6.8	-3.69
2.3.4.6.9	-3.02
2.3.4.7.8	-3.17
2.3.4.7.9	-2.85
2.3.5.6.8	0.0
2.3.5.6.9	0.0
2.3.5.7.8	0.0
2.3.5.7.9	0.0
2.4.5.6.8	-3.65
2.4.5.6.9	-3.11
2.4.5.7.8	-3.09
2.4.5.7.9	-2.93
2.4.6.7.8	-3.25
2.4.6.7.9	-2.84
2.4.6.8.9	-2.84
2.4.7.8.9	-2.73
2.5.6.7.8	0.0
2.5.6.7.9	0.0
2.5.6.8.9	0.0
2.5.7.8.9	0.0
3.4.5.6.8	-3.7
3.4.5.6.9	-3.45
3.4.5.7.8	-3.19
3.4.5.7.9	-3.16
3.4.6.7.8	-3.29
3.4.6.7.9	-3.08
3.4.6.8.9	-3.1
3.4.7.8.9	-2.9
3.5.6.7.8	0.0
3.5.6.7.9	0.0
3.5.6.8.9	0.0
3.5.7.8.9	0.0
