Configurations	Weights(%)
0.1.2.3.4.6.7	-3.28
0.1.2.3.4.6.8	-3.54
0.1.2.3.4.6.9	-3.79
0.1.2.3.4.7.8	-4.05
0.1.2.3.4.7.9	-3.57
0.1.2.3.4.8.9	-3.64
0.1.2.3.5.6.7	-3.18
0.1.2.3.5.6.8	-3.89
0.1.2.3.5.6.9	-3.45
0.1.2.3.5.7.8	-4.24
0.1.2.3.5.7.9	-3.31
0.1.2.3.5.8.9	-3.39
0.1.2.3.6.7.8	-4.0
0.1.2.3.6.7.9	-3.43
0.1.2.3.6.8.9	-3.47
0.1.2.3.7.8.9	-3.32
0.1.2.4.5.6.7	0.0
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	0.0
0.1.2.4.5.7.9	0.0
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	0.0
0.1.2.4.6.7.9	0.0
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	0.0
0.1.2.5.6.7.9	0.0
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-3.15
0.1.3.4.5.6.8	-3.62
0.1.3.4.5.6.9	-3.47
0.1.3.4.5.7.8	-3.98
0.1.3.4.5.7.9	-3.32
0.1.3.4.5.8.9	-3.42
0.1.3.4.6.7.8	-3.75
0.1.3.4.6.7.9	-3.39
0.1.3.4.6.8.9	-3.45
0.1.3.4.7.8.9	-3.29
0.1.3.5.6.7.8	-4.22
0.1.3.5.6.7.9	-3.21
0.1.3.5.6.8.9	-3.28
0.1.3.5.7.8.9	-3.18
0.1.3.6.7.8.9	-3.2
0.1.4.5.6.7.8	0.0
0.1.4.5.6.7.9	0.0
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	0.0
0.1.4.6.7.8.9	0.0
0.1.5.6.7.8.9	0.0
0.2.3.4.5.6.7	-3.34
0.2.3.4.5.6.8	-3.49
0.2.3.4.5.6.9	-3.47
0.2.3.4.5.7.8	-3.94
0.2.3.4.5.7.9	-3.34
0.2.3.4.5.8.9	-3.41
0.2.3.4.6.7.8	-3.74
0.2.3.4.6.7.9	-3.52
0.2.3.4.6.8.9	-3.56
0.2.3.4.7.8.9	-3.41
0.2.3.5.6.7.8	-4.05
0.2.3.5.6.7.9	-3.23
0.2.3.5.6.8.9	-3.27
0.2.3.5.7.8.9	-3.18
0.2.3.6.7.8.9	-3.3
0.2.4.5.6.7.8	0.0
0.2.4.5.6.7.9	0.0
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	0.0
0.2.4.6.7.8.9	0.0
0.2.5.6.7.8.9	0.0
0.3.4.5.6.7.8	-3.79
0.3.4.5.6.7.9	-3.17
0.3.4.5.6.8.9	-3.23
0.3.4.5.7.8.9	-3.13
0.3.4.6.7.8.9	-3.22
0.3.5.6.7.8.9	-3.08
0.4.5.6.7.8.9	0.0
1.2.3.4.5.6.7	-3.42
1.2.3.4.5.6.8	-3.88
1.2.3.4.5.6.9	-3.88
1.2.3.4.5.7.8	-4.3
1.2.3.4.5.7.9	-3.68
1.2.3.4.5.8.9	-3.76
1.2.3.4.6.7.8	-4.08
1.2.3.4.6.7.9	-3.85
1.2.3.4.6.8.9	-3.9
1.2.3.4.7.8.9	-3.66
1.2.3.5.6.7.8	-4.49
1.2.3.5.6.7.9	-3.52
1.2.3.5.6.8.9	-3.58
1.2.3.5.7.8.9	-3.44
1.2.3.6.7.8.9	-3.54
1.2.4.5.6.7.8	0.0
1.2.4.5.6.7.9	0.0
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	0.0
1.2.4.6.7.8.9	0.0
1.2.5.6.7.8.9	0.0
1.3.4.5.6.7.8	-4.18
1.3.4.5.6.7.9	-3.57
1.3.4.5.6.8.9	-3.65
1.3.4.5.7.8.9	-3.51
1.3.4.6.7.8.9	-3.53
1.3.5.6.7.8.9	-3.39
1.4.5.6.7.8.9	0.0
2.3.4.5.6.7.8	-4.01
2.3.4.5.6.7.9	-3.47
2.3.4.5.6.8.9	-3.52
2.3.4.5.7.8.9	-3.37
2.3.4.6.7.8.9	-3.55
2.3.5.6.7.8.9	-3.28
2.4.5.6.7.8.9	0.0
3.4.5.6.7.8.9	-3.26
