Configurations	Weights(%)
0.2.3.6.8.9	-4.26
0.2.3.7.8.9	-4.15
0.2.4.5.6.7	0.0
0.2.4.5.6.8	0.0
0.2.4.5.6.9	0.0
0.2.4.5.7.8	0.0
0.2.4.5.7.9	0.0
0.2.4.5.8.9	0.0
0.2.4.6.7.8	0.0
0.2.4.6.7.9	0.0
0.2.4.6.8.9	0.0
0.2.4.7.8.9	0.0
0.2.5.6.7.8	0.0
0.2.5.6.7.9	0.0
0.2.5.6.8.9	0.0
0.2.5.7.8.9	0.0
0.2.6.7.8.9	0.0
0.3.4.5.6.7	-4.14
0.3.4.5.6.8	-4.37
0.3.4.5.6.9	-4.16
0.3.4.5.7.8	-4.85
0.3.4.5.7.9	-4.04
0.3.4.5.8.9	-4.14
0.3.4.6.7.8	-4.54
0.3.4.6.7.9	-4.13
0.3.4.6.8.9	-4.18
0.3.4.7.8.9	-4.05
0.3.5.6.7.8	-5.14
0.3.5.6.7.9	-3.95
0.3.5.6.8.9	-4.01
0.3.5.7.8.9	-3.94
0.3.6.7.8.9	-3.98
0.4.5.6.7.8	0.0
0.4.5.6.7.9	0.0
0.4.5.6.8.9	0.0
0.4.5.7.8.9	0.0
0.4.6.7.8.9	0.0
0.5.6.7.8.9	0.0
1.2.3.4.6.7	-4.34
1.2.3.4.6.8	-4.62
1.2.3.4.6.9	-5.01
1.2.3.4.7.8	-5.23
1.2.3.4.7.9	-4.72
1.2.3.4.8.9	-4.8
1.2.3.5.6.7	-4.26
1.2.3.5.6.8	-5.23
1.2.3.5.6.9	-4.6
1.2.3.5.7.8	-5.63
1.2.3.5.7.9	-4.45
1.2.3.5.8.9	-4.53
1.2.3.6.7.8	-5.25
1.2.3.6.7.9	-4.54
1.2.3.6.8.9	-4.58
1.2.3.7.8.9	-4.39
1.2.4.5.6.7	0.0
1.2.4.5.6.8	0.0
1.2.4.5.6.9	0.0
1.2.4.5.7.8	0.0
1.2.4.5.7.9	0.0
1.2.4.5.8.9	0.0
1.2.4.6.7.8	0.0
1.2.4.6.7.9	0.0
1.2.4.6.8.9	0.0
1.2.4.7.8.9	0.0
1.2.5.6.7.8	0.0
1.2.5.6.7.9	0.0
1.2.5.6.8.9	0.0
1.2.5.7.8.9	0.0
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-4.22
1.3.4.5.6.8	-4.86
1.3.4.5.6.9	-4.71
1.3.4.5.7.8	-5.29
1.3.4.5.7.9	-4.55
1.3.4.5.8.9	-4.67
1.3.4.6.7.8	-4.93
1.3.4.6.7.9	-4.55
1.3.4.6.8.9	-4.62
1.3.4.7.8.9	-4.41
1.3.5.6.7.8	-5.72
1.3.5.6.7.9	-4.36
1.3.5.6.8.9	-4.44
1.3.5.7.8.9	-4.34
1.3.6.7.8.9	-4.29
1.4.5.6.7.8	0.0
1.4.5.6.7.9	0.0
1.4.5.6.8.9	0.0
1.4.5.7.8.9	0.0
1.4.6.7.8.9	0.0
1.5.6.7.8.9	0.0
2.3.4.5.6.8	-4.59
2.3.4.5.6.9	-4.52
2.3.4.5.7.8	-5.13
2.3.4.5.7.9	-4.36
2.3.4.6.7.8	-4.81
2.3.4.6.7.9	-4.56
2.3.4.6.8.9	-4.59
2.3.4.7.8.9	-4.39
2.3.5.6.7.8	-5.38
2.3.5.6.7.9	-4.22
2.3.5.6.8.9	-4.25
2.3.5.7.8.9	-4.16
2.4.5.6.7.8	0.0
2.4.5.6.7.9	0.0
2.4.5.6.8.9	0.0
2.4.5.7.8.9	0.0
2.4.6.7.8.9	0.0
2.5.6.7.8.9	0.0
3.4.5.6.7.8	-5.03
3.4.5.6.7.9	-4.2
3.4.5.6.8.9	-4.26
3.4.5.7.8.9	-4.16
3.4.6.7.8.9	-4.21
3.5.6.7.8.9	-4.07
