Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	-4.79
0.1.2.3.7.9	-3.89
0.1.2.4.6.7	-4.03
0.1.2.4.6.8	0.0
0.1.2.4.6.9	0.0
0.1.2.4.7.8	-4.9
0.1.2.4.7.9	-4.4
0.1.2.4.8.9	0.0
0.1.2.5.6.7	-3.78
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	-4.78
0.1.2.5.7.9	-4.1
0.1.2.5.8.9	0.0
0.1.2.6.7.8	-4.65
0.1.2.6.7.9	-4.18
0.1.2.6.8.9	0.0
0.1.2.7.8.9	-4.14
0.1.3.4.6.7	-3.85
0.1.3.4.6.8	0.0
0.1.3.4.6.9	0.0
0.1.3.4.7.8	-4.65
0.1.3.4.7.9	-3.86
0.1.3.4.8.9	0.0
0.1.3.5.6.7	-3.83
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	-5.01
0.1.3.5.7.9	-3.83
0.1.3.5.8.9	0.0
0.1.3.6.7.8	-4.73
0.1.3.6.7.9	-3.72
0.1.3.6.8.9	0.0
0.1.3.7.8.9	-3.73
0.1.4.5.6.8	0.0
0.1.4.5.6.9	0.0
0.1.4.5.7.8	-4.66
0.1.4.5.7.9	-4.07
0.1.4.6.7.8	-4.53
0.1.4.6.7.9	-4.1
0.1.4.6.8.9	0.0
0.1.4.7.8.9	-4.06
0.1.5.6.7.8	-4.74
0.1.5.6.7.9	-3.92
0.1.5.6.8.9	0.0
0.1.5.7.8.9	-3.95
0.2.3.4.6.7	-4.1
0.2.3.4.6.8	0.0
0.2.3.4.6.9	0.0
0.2.3.4.7.8	-4.64
0.2.3.4.7.9	-4.02
0.2.3.4.8.9	0.0
0.2.3.5.6.7	-4.08
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	-4.8
0.2.3.5.7.9	-3.83
0.2.3.5.8.9	0.0
0.2.3.6.7.8	-4.59
0.2.3.6.7.9	-3.86
0.2.3.6.8.9	0.0
0.2.3.7.8.9	-3.85
0.2.4.5.6.7	-4.04
0.2.4.5.6.8	0.0
0.2.4.5.6.9	0.0
0.2.4.5.7.8	-4.65
0.2.4.5.7.9	-4.23
0.2.4.5.8.9	0.0
0.2.4.6.7.8	-4.59
0.2.4.6.7.9	-4.39
0.2.4.6.8.9	0.0
0.2.4.7.8.9	-4.35
0.2.5.6.7.8	-4.6
0.2.5.6.7.9	-4.06
0.2.5.6.8.9	0.0
0.2.5.7.8.9	-4.09
0.2.6.7.8.9	-4.18
0.3.4.5.6.7	-3.99
0.3.4.5.6.8	0.0
0.3.4.5.6.9	0.0
0.3.4.5.7.8	-4.66
0.3.4.5.7.9	-3.78
0.3.4.5.8.9	0.0
0.3.4.6.7.8	-4.45
0.3.4.6.7.9	-3.75
0.3.4.6.8.9	0.0
0.3.4.7.8.9	-3.75
