Configurations	Weights(%)
0.1.2.3.4.5.6.7	-2.49
0.1.2.3.4.5.6.8	0.0
0.1.2.3.4.5.6.9	0.0
0.1.2.3.4.5.7.8	-3.14
0.1.2.3.4.5.7.9	-2.49
0.1.2.3.4.5.8.9	0.0
0.1.2.3.4.6.7.8	-3.08
0.1.2.3.4.6.7.9	-2.53
0.1.2.3.4.6.8.9	0.0
0.1.2.3.4.7.8.9	-2.48
0.1.2.3.5.6.7.8	-3.2
0.1.2.3.5.6.7.9	-2.38
0.1.2.3.5.6.8.9	0.0
0.1.2.3.5.7.8.9	-2.37
0.1.2.3.6.7.8.9	-2.38
0.1.2.4.5.6.7.8	-3.05
0.1.2.4.5.6.7.9	-2.64
0.1.2.4.5.6.8.9	0.0
0.1.2.4.5.7.8.9	-2.6
0.1.2.4.6.7.8.9	-2.71
0.1.2.5.6.7.8.9	-2.49
0.1.3.4.5.6.7.8	-3.06
0.1.3.4.5.6.7.9	-2.37
0.1.3.4.5.6.8.9	0.0
0.1.3.4.5.7.8.9	-2.37
0.1.3.4.6.7.8.9	-2.35
0.1.3.5.6.7.8.9	-2.3
0.1.4.5.6.7.8.9	-2.46
0.2.3.4.5.6.7.8	-2.98
0.2.3.4.5.6.7.9	-2.4
0.2.3.4.5.6.8.9	0.0
0.2.3.4.5.7.8.9	-2.39
0.2.3.4.6.7.8.9	-2.45
0.2.3.5.6.7.8.9	-2.31
0.2.4.5.6.7.8.9	-2.57
0.3.4.5.6.7.8.9	-2.26
1.2.3.4.5.6.7.8	-3.32
1.2.3.4.5.6.7.9	-2.57
1.2.3.4.5.6.8.9	0.0
1.2.3.4.5.7.8.9	-2.54
1.2.3.4.6.7.8.9	-2.55
1.2.3.5.6.7.8.9	-2.43
1.2.4.5.6.7.8.9	-2.65
1.3.4.5.6.7.8.9	-2.46
2.3.4.5.6.7.8.9	-2.39
