ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	0.762	0.955	0.668	0.769	0.846	1	13.36	13.36
345	h0	0.667	0.971	0.8	0.8	1.0	0.7	0.769	0.846	1	17.54	17.54
346	h0	0.667	0.889	0.7	0.8	1.0	0.682	0.769	0.846	1	13.69	13.69
347	h0	0.947	0.842	0.95	0.667	0.668	0.859	0.769	0.769	1	15.93	15.93
348	h0	1.0	0.889	1.0	0.7	0.7	0.9	0.769	0.769	1	21.54	21.54
349	h0	1.0	0.889	1.0	0.7	0.7	0.9	0.769	0.769	1	21.54	21.54
350	h0	0.737	0.947	0.76	0.667	0.955	0.0	0.746	0.769	1	0.0	13.76
351	h0	0.754	1.0	0.765	0.7	1.0	0.0	0.769	0.769	1	0.0	19.1
352	h0	0.667	1.0	0.7	0.7	1.0	0.0	0.769	0.769	1	0.0	15.46
353	h0	0.947	0.632	0.76	0.952	0.668	0.0	0.769	0.923	1	0.0	12.74
354	h0	1.0	0.667	0.84	1.0	0.7	0.0	0.769	0.923	1	0.0	18.1
355	h0	1.0	0.667	0.9	1.0	0.673	0.0	0.769	0.923	1	0.0	18.41
392	h0	0.737	0.632	0.665	0.952	0.764	0.955	0.923	0.769	1	14.19	14.19
393	h0	0.778	0.667	0.7	1.0	0.8	1.0	0.923	0.769	1	19.16	19.16
394	h0	0.778	0.667	0.7	1.0	0.8	1.0	0.923	0.769	1	19.16	19.16
395	h0	0.778	0.667	0.7	1.0	0.8	1.0	0.923	0.676	1	16.84	16.84
396	h0	0.632	0.947	0.95	0.667	0.955	0.668	1.0	0.769	1	17.28	17.28
397	h0	0.667	1.0	1.0	0.7	1.0	0.7	1.0	0.769	1	23.35	23.35
398	h0	0.667	1.0	1.0	0.7	1.0	0.7	1.0	0.769	1	23.35	23.35
399	h0	0.667	1.0	1.0	0.7	1.0	0.7	1.0	0.769	1	23.35	23.35
400	h0	0.842	0.614	0.9	0.614	1.0	0.655	0.667	0.769	1	9.6	9.6
401	h0	1.0	0.778	1.0	0.7	1.0	0.7	0.769	0.769	1	22.54	22.54
402	h0	1.0	0.778	1.0	0.7	1.0	0.7	0.769	0.769	1	22.54	22.54
403	h0	1.0	0.778	1.0	0.671	1.0	0.7	0.769	0.769	1	20.08	20.08
404	h0	0.632	0.667	0.7	0.7	0.6	0.7	0.761	0.923	1	6.09	6.09
405	h0	0.667	0.667	0.7	0.7	0.6	0.7	0.769	0.923	1	6.5	6.5
406	h0	0.667	0.667	0.7	0.7	0.6	0.7	0.769	0.923	1	6.5	6.5
407	h0	0.667	0.667	0.7	0.7	0.6	0.7	0.769	0.923	1	6.5	6.5
408	h0	0.842	0.947	0.8	1.0	0.8	1.0	0.769	1.0	1	39.24	39.24
409	h0	0.889	1.0	0.8	1.0	0.8	1.0	0.769	1.0	1	43.75	43.75
410	h0	0.889	1.0	0.8	1.0	0.8	1.0	0.769	1.0	1	43.75	43.75
411	h0	0.889	1.0	0.8	1.0	0.8	1.0	0.769	1.0	1	43.75	43.75
412	h0	0.842	0.655	0.9	0.7	1.0	0.7	0.783	0.923	1	17.58	17.58
413	h0	0.889	0.667	0.9	0.7	1.0	0.7	0.846	0.923	1	20.42	20.42
414	h0	0.889	0.667	0.9	0.7	1.0	0.7	0.846	0.923	1	20.42	20.42
415	h0	0.889	0.667	0.9	0.7	1.0	0.7	0.846	0.923	1	20.42	20.42
416	h0	0.462	0.737	0.58	0.686	0.577	0.645	0.926	0.769	1	3.59	3.59
417	h0	0.667	1.0	0.7	0.8	0.6	0.7	1.0	0.769	1	12.06	12.06
418	h0	0.667	1.0	0.7	0.8	0.6	0.7	1.0	0.769	1	12.06	12.06
419	h0	0.667	1.0	0.7	0.8	0.6	0.7	1.0	0.769	1	12.06	12.06
420	h0	0.947	0.947	0.665	0.857	0.573	0.477	0.769	0.769	1	8.26	11.57
421	h0	1.0	1.0	0.7	0.9	0.6	0.5	0.769	0.769	1	11.18	15.65
422	h0	1.0	1.0	0.7	0.9	0.6	0.5	0.769	0.769	1	11.18	15.65
423	h0	1.0	1.0	0.7	0.9	0.6	0.5	0.769	0.769	1	11.18	15.65
424	h0	0.737	0.632	0.95	0.857	0.668	0.0	0.758	0.769	1	0.0	14.1
425	h0	0.778	0.667	1.0	0.9	0.7	0.0	0.769	0.769	1	0.0	19.33
426	h0	0.778	0.667	1.0	0.9	0.7	0.0	0.769	0.769	1	0.0	19.33
427	h0	0.778	0.667	1.0	0.9	0.7	0.0	0.61	0.676	1	0.0	13.48
448	h0	0.947	0.632	0.76	0.667	0.668	0.764	0.769	0.769	1	8.51	8.51
449	h0	1.0	0.667	0.8	0.7	0.7	0.8	0.769	0.769	1	11.49	11.49
450	h0	1.0	0.667	0.8	0.7	0.695	0.8	0.769	0.769	1	11.41	11.41
451	h0	1.0	0.667	0.8	0.7	0.605	0.8	0.769	0.769	1	9.93	9.93
452	h0	1.0	0.667	0.68	0.467	0.655	0.8	0.484	0.385	1	1.92	1.92
453	h0	0.316	0.947	0.575	0.952	0.764	0.955	0.359	0.648	1	2.58	2.58
454	h0	0.649	1.0	0.7	1.0	0.8	1.0	0.769	0.769	1	19.97	19.97
455	h0	0.667	1.0	0.7	1.0	0.8	1.0	0.769	0.769	1	20.52	20.52
456	h0	0.667	1.0	0.7	1.0	0.8	1.0	0.769	0.769	1	20.52	20.52
457	h0	0.667	1.0	0.61	0.667	0.8	1.0	0.712	0.462	1	6.63	6.63
458	h0	0.947	0.737	0.95	0.952	0.764	0.955	0.846	0.676	1	26.34	26.34
459	h0	1.0	0.778	1.0	1.0	0.8	1.0	0.846	0.769	1	40.49	40.49
460	h0	1.0	0.778	1.0	1.0	0.8	1.0	0.846	0.769	1	40.49	40.49
461	h0	1.0	0.778	1.0	1.0	0.8	1.0	0.846	0.769	1	40.49	40.49
462	h0	1.0	0.778	0.85	0.667	0.8	1.0	0.533	0.462	1	8.69	8.69
463	h0	0.632	0.632	0.665	0.667	0.955	0.668	0.769	0.769	1	6.68	6.68
464	h0	0.667	0.667	0.7	0.7	1.0	0.7	0.769	0.769	1	9.02	9.02
465	h0	0.667	0.667	0.7	0.7	1.0	0.7	0.769	0.769	1	9.02	9.02
466	h0	0.667	0.667	0.7	0.7	1.0	0.7	0.769	0.769	1	9.02	9.02
467	h0	0.667	0.667	0.595	0.467	1.0	0.7	0.484	0.385	1	1.61	1.61
812	h1	0.596	0.842	0.76	0.724	0.909	0.668	0.769	0.89	1	10.32	10.32
813	h1	0.667	0.889	0.8	0.843	1.0	0.7	0.769	0.923	1	18.46	18.46
814	h1	0.667	0.889	0.8	0.9	1.0	0.686	0.769	0.923	1	19.31	19.31
815	h1	0.795	0.842	0.95	0.724	0.636	0.859	0.766	0.742	1	12.85	12.85
816	h1	0.889	0.889	1.0	0.762	0.7	0.9	0.769	0.769	1	20.84	20.84
817	h1	0.889	0.889	1.0	0.7	0.7	0.9	0.769	0.769	1	19.15	19.15
818	h1	0.696	0.947	0.665	0.633	0.909	0.764	0.749	0.742	1	9.63	9.63
819	h1	0.754	1.0	0.7	0.7	1.0	0.8	0.769	0.769	1	17.48	17.48
820	h1	0.667	1.0	0.7	0.7	1.0	0.8	0.769	0.769	1	15.46	15.46
821	h1	0.895	0.632	0.76	0.905	0.636	0.668	0.769	0.816	1	9.64	9.64
822	h1	1.0	0.778	0.8	1.0	0.7	0.7	0.769	0.846	1	18.43	18.43
823	h1	1.0	0.778	0.8	1.0	0.7	0.691	0.769	0.846	1	18.2	18.2
860	h1	0.795	0.632	0.57	0.905	0.727	0.955	0.815	0.742	1	9.78	9.78
861	h1	0.889	0.637	0.6	1.0	0.8	1.0	0.846	0.769	1	16.43	16.43
862	h1	0.889	0.556	0.6	1.0	0.8	1.0	0.846	0.769	1	14.34	14.34
863	h1	0.889	0.62	0.6	1.0	0.8	1.0	0.846	0.676	1	14.06	14.06
864	h1	0.596	0.947	0.855	0.724	0.909	0.668	0.963	0.742	1	13.63	13.63
865	h1	0.667	1.0	0.9	0.8	1.0	0.7	1.0	0.769	1	24.02	24.02
866	h1	0.667	1.0	0.9	0.8	1.0	0.7	1.0	0.769	1	24.02	24.02
867	h1	0.667	1.0	0.9	0.8	1.0	0.7	1.0	0.769	1	24.02	24.02
868	h1	0.842	0.655	0.9	0.6	0.955	0.655	0.667	0.769	1	8.59	8.59
869	h1	1.0	0.889	1.0	0.7	1.0	0.7	0.769	0.769	1	23.93	23.93
870	h1	1.0	0.889	1.0	0.7	1.0	0.7	0.769	0.769	1	23.93	23.93
871	h1	1.0	0.889	1.0	0.7	1.0	0.7	0.769	0.769	1	23.93	23.93
872	h1	0.596	0.661	0.7	0.7	0.7	0.7	0.746	0.846	1	5.97	5.97
873	h1	0.667	0.667	0.7	0.7	0.7	0.7	0.769	0.846	1	6.95	6.95
874	h1	0.667	0.667	0.7	0.7	0.7	0.7	0.769	0.846	1	6.95	6.95
875	h1	0.667	0.667	0.7	0.7	0.7	0.7	0.769	0.846	1	6.95	6.95
876	h1	0.696	0.947	0.7	1.0	0.7	1.0	0.746	0.964	1	22.48	22.48
877	h1	0.778	1.0	0.7	1.0	0.7	1.0	0.769	1.0	1	29.32	29.32
878	h1	0.778	1.0	0.7	1.0	0.7	1.0	0.769	1.0	1	29.32	29.32
879	h1	0.778	1.0	0.7	1.0	0.7	1.0	0.769	1.0	1	29.32	29.32
880	h1	0.895	0.643	1.0	0.7	1.0	0.7	0.783	0.923	1	20.38	20.38
881	h1	1.0	0.667	1.0	0.7	1.0	0.7	0.846	0.923	1	25.52	25.52
882	h1	1.0	0.667	1.0	0.7	1.0	0.7	0.769	0.923	1	23.2	23.2
883	h1	1.0	0.667	1.0	0.7	1.0	0.7	0.769	0.923	1	23.2	23.2
884	h1	0.48	0.737	0.61	0.567	0.655	0.618	0.926	0.769	1	3.53	3.53
885	h1	0.667	1.0	0.7	0.7	0.7	0.7	1.0	0.769	1	12.32	12.32
886	h1	0.667	1.0	0.7	0.7	0.7	0.7	1.0	0.769	1	12.32	12.32
887	h1	0.667	1.0	0.7	0.7	0.7	0.7	1.0	0.769	1	12.32	12.32
888	h1	0.895	0.947	0.665	0.814	0.636	0.668	0.769	0.742	1	11.12	11.12
889	h1	1.0	1.0	0.7	0.9	0.7	0.7	0.769	0.769	1	18.26	18.26
890	h1	1.0	1.0	0.7	0.9	0.7	0.7	0.769	0.769	1	18.26	18.26
891	h1	1.0	1.0	0.7	0.9	0.7	0.7	0.769	0.769	1	18.26	18.26
892	h1	0.696	0.632	0.95	0.814	0.636	0.955	0.755	0.742	1	11.57	11.57
893	h1	0.778	0.667	1.0	0.9	0.7	1.0	0.769	0.769	1	19.33	19.33
894	h1	0.778	0.667	1.0	0.9	0.7	1.0	0.769	0.769	1	19.33	19.33
895	h1	0.778	0.667	1.0	1.0	0.7	1.0	0.57	0.629	1	13.02	13.02
916	h1	0.895	0.632	0.855	0.633	0.727	0.764	0.815	0.742	1	9.24	9.24
917	h1	1.0	0.702	0.9	0.7	0.755	0.8	0.846	0.769	1	16.14	16.14
918	h1	1.0	0.778	0.9	0.7	0.7	0.8	0.846	0.769	1	16.59	16.59
919	h1	1.0	0.719	0.9	0.7	0.7	0.8	0.846	0.769	1	15.33	15.33
920	h1	1.0	0.667	0.81	0.5	0.7	0.8	0.533	0.385	1	2.88	2.88
921	h1	0.298	0.947	0.485	0.905	0.636	0.955	0.279	0.621	1	1.17	1.17
922	h1	0.632	1.0	0.69	1.0	0.75	1.0	0.769	0.769	1	17.97	17.97
923	h1	0.667	1.0	0.7	1.0	0.8	1.0	0.769	0.769	1	20.52	20.52
924	h1	0.667	0.889	0.7	1.0	0.8	1.0	0.769	0.769	1	18.24	18.24
925	h1	0.667	0.889	0.65	0.714	0.8	1.0	0.741	0.462	1	7.0	7.0
926	h1	0.895	0.737	0.95	0.952	0.636	0.955	0.889	0.643	1	20.71	20.71
927	h1	1.0	0.778	1.0	1.0	0.7	1.0	0.923	0.769	1	38.66	38.66
928	h1	1.0	0.778	1.0	1.0	0.7	1.0	0.923	0.769	1	38.66	38.66
929	h1	1.0	0.778	1.0	1.0	0.7	1.0	0.923	0.769	1	38.66	38.66
930	h1	1.0	0.778	0.9	0.714	0.7	1.0	0.581	0.462	1	9.39	9.39
931	h1	0.596	0.632	0.76	0.667	0.909	0.668	0.769	0.742	1	6.62	6.62
932	h1	0.667	0.667	0.8	0.7	1.0	0.7	0.769	0.769	1	10.31	10.31
933	h1	0.667	0.667	0.8	0.7	1.0	0.7	0.769	0.769	1	10.31	10.31
934	h1	0.667	0.667	0.8	0.7	1.0	0.7	0.769	0.769	1	10.31	10.31
935	h1	0.667	0.667	0.72	0.5	1.0	0.7	0.484	0.385	1	2.09	2.09
