ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	1	0.762	0.955	0.668	1	1	1	27.03	27.03
345	h0	0.667	0.971	1	0.8	1.0	0.7	1	1	1	33.69	33.69
346	h0	0.667	0.889	1	0.8	1.0	0.682	1	1	1	30.06	30.06
347	h0	0.947	0.842	1	0.667	0.668	0.859	1	1	1	28.35	28.35
348	h0	1.0	0.889	1	0.7	0.7	0.9	1	1	1	36.42	36.42
349	h0	1.0	0.889	1	0.7	0.7	0.9	1	1	1	36.42	36.42
350	h0	0.737	0.0	1	0.667	0.955	0.764	1	1	1	0.0	31.55
351	h0	0.754	0.0	1	0.7	1.0	0.8	1	1	1	0.0	42.22
352	h0	0.667	0.0	1	0.7	1.0	0.8	1	1	1	0.0	37.35
353	h0	0.947	0.0	1	0.952	0.668	0.668	1	1	1	0.0	23.62
354	h0	1.0	0.0	1	1.0	0.7	0.7	1	1	1	0.0	30.36
355	h0	1.0	0.0	1	1.0	0.673	0.691	1	1	1	0.0	28.82
392	h0	0.737	0.632	1	0.952	0.764	0.955	1	1	1	30.06	30.06
393	h0	0.778	0.667	1	1.0	0.8	1.0	1	1	1	38.57	38.57
394	h0	0.778	0.667	1	1.0	0.8	1.0	1	1	1	38.57	38.57
395	h0	0.778	0.667	1	1.0	0.8	1.0	1	1	1	38.57	38.57
396	h0	0.632	0.947	1	0.667	0.955	0.668	1	1	1	23.66	23.66
397	h0	0.667	1.0	1	0.7	1.0	0.7	1	1	1	30.36	30.36
398	h0	0.667	1.0	1	0.7	1.0	0.7	1	1	1	30.36	30.36
399	h0	0.667	1.0	1	0.7	1.0	0.7	1	1	1	30.36	30.36
400	h0	0.842	0.614	1	0.614	1.0	0.655	1	1	1	20.79	20.79
401	h0	1.0	0.778	1	0.7	1.0	0.7	1	1	1	38.12	38.12
402	h0	1.0	0.778	1	0.7	1.0	0.7	1	1	1	38.12	38.12
403	h0	1.0	0.778	1	0.671	1.0	0.7	1	1	1	33.95	33.95
404	h0	0.632	0.667	1	0.7	0.6	0.7	1	1	1	12.39	12.39
405	h0	0.667	0.667	1	0.7	0.6	0.7	1	1	1	13.08	13.08
406	h0	0.667	0.667	1	0.7	0.6	0.7	1	1	1	13.08	13.08
407	h0	0.667	0.667	1	0.7	0.6	0.7	1	1	1	13.08	13.08
408	h0	0.842	0.947	1	1.0	0.8	1.0	1	1	1	63.79	63.79
409	h0	0.889	1.0	1	1.0	0.8	1.0	1	1	1	71.12	71.12
410	h0	0.889	1.0	1	1.0	0.8	1.0	1	1	1	71.12	71.12
411	h0	0.889	1.0	1	1.0	0.8	1.0	1	1	1	71.12	71.12
412	h0	0.842	0.655	1	0.7	1.0	0.7	1	1	1	27.02	27.02
413	h0	0.889	0.667	1	0.7	1.0	0.7	1	1	1	29.06	29.06
414	h0	0.889	0.667	1	0.7	1.0	0.7	1	1	1	29.06	29.06
415	h0	0.889	0.667	1	0.7	1.0	0.7	1	1	1	29.06	29.06
416	h0	0.462	0.737	1	0.686	0.577	0.645	1	1	1	8.69	8.69
417	h0	0.667	1.0	1	0.8	0.6	0.7	1	1	1	22.41	22.41
418	h0	0.667	1.0	1	0.8	0.6	0.7	1	1	1	22.41	22.41
419	h0	0.667	1.0	1	0.8	0.6	0.7	1	1	1	22.41	22.41
420	h0	0.947	0.0	1	0.857	0.573	0.668	1	1	1	0.0	29.42
421	h0	1.0	0.0	1	0.9	0.6	0.7	1	1	1	0.0	37.8
422	h0	1.0	0.0	1	0.9	0.6	0.7	1	1	1	0.0	37.8
423	h0	1.0	0.0	1	0.9	0.6	0.7	1	1	1	0.0	37.8
424	h0	0.737	0.0	1	0.857	0.668	0.955	1	1	1	0.0	25.47
425	h0	0.778	0.0	1	0.9	0.7	1.0	1	1	1	0.0	32.69
426	h0	0.778	0.0	1	0.9	0.7	1.0	1	1	1	0.0	32.69
427	h0	0.778	0.0	1	0.9	0.7	1.0	1	1	1	0.0	32.69
448	h0	0.947	0.632	1	0.667	0.668	0.764	1	1	1	18.93	18.93
449	h0	1.0	0.667	1	0.7	0.7	0.8	1	1	1	24.29	24.29
450	h0	1.0	0.667	1	0.7	0.695	0.8	1	1	1	24.12	24.12
451	h0	1.0	0.667	1	0.7	0.605	0.8	1	1	1	20.99	20.99
452	h0	1.0	0.667	1	0.467	0.655	0.8	1	1	1	15.16	15.16
453	h0	0.316	0.947	1	0.952	0.764	0.955	1	1	1	19.31	19.31
454	h0	0.649	1.0	1	1.0	0.8	1.0	1	1	1	48.23	48.23
455	h0	0.667	1.0	1	1.0	0.8	1.0	1	1	1	49.57	49.57
456	h0	0.667	1.0	1	1.0	0.8	1.0	1	1	1	49.57	49.57
457	h0	0.667	1.0	1	0.667	0.8	1.0	1	1	1	33.06	33.06
458	h0	0.947	0.737	1	0.952	0.764	0.955	1	1	1	48.48	48.48
459	h0	1.0	0.778	1	1.0	0.8	1.0	1	1	1	62.24	62.24
460	h0	1.0	0.778	1	1.0	0.8	1.0	1	1	1	62.24	62.24
461	h0	1.0	0.778	1	1.0	0.8	1.0	1	1	1	62.24	62.24
462	h0	1.0	0.778	1	0.667	0.8	1.0	1	1	1	41.51	41.51
463	h0	0.632	0.632	1	0.667	0.955	0.668	1	1	1	17.0	17.0
464	h0	0.667	0.667	1	0.7	1.0	0.7	1	1	1	21.8	21.8
465	h0	0.667	0.667	1	0.7	1.0	0.7	1	1	1	21.8	21.8
466	h0	0.667	0.667	1	0.7	1.0	0.7	1	1	1	21.8	21.8
467	h0	0.667	0.667	1	0.467	1.0	0.7	1	1	1	14.54	14.54
812	h1	0.596	0.842	1	0.724	0.909	0.668	1	1	1	19.83	19.83
813	h1	0.667	0.889	1	0.843	1.0	0.7	1	1	1	32.51	32.51
814	h1	0.667	0.889	1	0.9	1.0	0.686	1	1	1	34.01	34.01
815	h1	0.795	0.842	1	0.724	0.636	0.859	1	1	1	23.8	23.8
816	h1	0.889	0.889	1	0.762	0.7	0.9	1	1	1	35.25	35.25
817	h1	0.889	0.889	1	0.7	0.7	0.9	1	1	1	32.38	32.38
818	h1	0.696	0.947	1	0.633	0.909	0.764	1	1	1	26.05	26.05
819	h1	0.754	1.0	1	0.7	1.0	0.8	1	1	1	42.22	42.22
820	h1	0.667	1.0	1	0.7	1.0	0.8	1	1	1	37.35	37.35
821	h1	0.895	0.632	1	0.905	0.636	0.668	1	1	1	20.2	20.2
822	h1	1.0	0.778	1	1.0	0.7	0.7	1	1	1	35.42	35.42
823	h1	1.0	0.778	1	1.0	0.7	0.691	1	1	1	34.96	34.96
860	h1	0.795	0.632	1	0.905	0.727	0.955	1	1	1	28.38	28.38
861	h1	0.889	0.637	1	1.0	0.8	1.0	1	1	1	42.09	42.09
862	h1	0.889	0.556	1	1.0	0.8	1.0	1	1	1	36.74	36.74
863	h1	0.889	0.62	1	1.0	0.8	1.0	1	1	1	40.96	40.96
864	h1	0.596	0.947	1	0.724	0.909	0.668	1	1	1	22.31	22.31
865	h1	0.667	1.0	1	0.8	1.0	0.7	1	1	1	34.7	34.7
866	h1	0.667	1.0	1	0.8	1.0	0.7	1	1	1	34.7	34.7
867	h1	0.667	1.0	1	0.8	1.0	0.7	1	1	1	34.7	34.7
868	h1	0.842	0.655	1	0.6	0.955	0.655	1	1	1	18.61	18.61
869	h1	1.0	0.889	1	0.7	1.0	0.7	1	1	1	40.47	40.47
870	h1	1.0	0.889	1	0.7	1.0	0.7	1	1	1	40.47	40.47
871	h1	1.0	0.889	1	0.7	1.0	0.7	1	1	1	40.47	40.47
872	h1	0.596	0.661	1	0.7	0.7	0.7	1	1	1	13.51	13.51
873	h1	0.667	0.667	1	0.7	0.7	0.7	1	1	1	15.26	15.26
874	h1	0.667	0.667	1	0.7	0.7	0.7	1	1	1	15.26	15.26
875	h1	0.667	0.667	1	0.7	0.7	0.7	1	1	1	15.26	15.26
876	h1	0.696	0.947	1	1.0	0.7	1.0	1	1	1	44.66	44.66
877	h1	0.778	1.0	1	1.0	0.7	1.0	1	1	1	54.46	54.46
878	h1	0.778	1.0	1	1.0	0.7	1.0	1	1	1	54.46	54.46
879	h1	0.778	1.0	1	1.0	0.7	1.0	1	1	1	54.46	54.46
880	h1	0.895	0.643	1	0.7	1.0	0.7	1	1	1	28.2	28.2
881	h1	1.0	0.667	1	0.7	1.0	0.7	1	1	1	32.68	32.68
882	h1	1.0	0.667	1	0.7	1.0	0.7	1	1	1	32.68	32.68
883	h1	1.0	0.667	1	0.7	1.0	0.7	1	1	1	32.68	32.68
884	h1	0.48	0.737	1	0.567	0.655	0.618	1	1	1	8.12	8.12
885	h1	0.667	1.0	1	0.7	0.7	0.7	1	1	1	22.88	22.88
886	h1	0.667	1.0	1	0.7	0.7	0.7	1	1	1	22.88	22.88
887	h1	0.667	1.0	1	0.7	0.7	0.7	1	1	1	22.88	22.88
888	h1	0.895	0.947	1	0.814	0.636	0.668	1	1	1	29.31	29.31
889	h1	1.0	1.0	1	0.9	0.7	0.7	1	1	1	44.1	44.1
890	h1	1.0	1.0	1	0.9	0.7	0.7	1	1	1	44.1	44.1
891	h1	1.0	1.0	1	0.9	0.7	0.7	1	1	1	44.1	44.1
892	h1	0.696	0.632	1	0.814	0.636	0.955	1	1	1	21.75	21.75
893	h1	0.778	0.667	1	0.9	0.7	1.0	1	1	1	32.69	32.69
894	h1	0.778	0.667	1	0.9	0.7	1.0	1	1	1	32.69	32.69
895	h1	0.778	0.667	1	1.0	0.7	1.0	1	1	1	36.32	36.32
916	h1	0.895	0.632	1	0.633	0.727	0.764	1	1	1	17.88	17.88
917	h1	1.0	0.702	1	0.7	0.755	0.8	1	1	1	27.57	27.57
918	h1	1.0	0.778	1	0.7	0.7	0.8	1	1	1	28.33	28.33
