ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
332	h0	0.632	0.95	0.0	0.667	0.668	0.868	1	1	0.968	0.0	21.35
333	h0	0.667	1.0	0.0	0.7	0.7	0.909	1	1	1.0	0.0	29.71
334	h0	0.667	1.0	0.0	0.7	0.691	0.826	1	1	1.0	0.0	26.65
335	h0	0.947	0.739	0.0	0.952	0.764	0.868	1	1	0.968	0.0	28.44
336	h0	1.0	0.744	0.0	1.0	0.8	0.909	1	1	1.0	0.0	37.87
337	h0	1.0	0.667	0.0	1.0	0.8	0.909	1	1	1.0	0.0	33.95
338	h0	0.842	0.95	0.76	0.667	0.859	0.694	1	1	0.968	23.4	23.4
339	h0	0.889	1.0	0.765	0.7	0.9	0.727	1	1	1.0	31.15	31.15
340	h0	0.889	1.0	0.7	0.7	0.9	0.727	1	1	1.0	28.5	28.5
341	h0	0.947	0.633	0.95	0.952	0.668	0.694	1	1	1.0	25.13	25.13
342	h0	0.971	0.667	1.0	1.0	0.7	0.727	1	1	1.0	32.96	32.96
343	h0	0.889	0.667	1.0	1.0	0.682	0.719	1	1	1.0	29.08	29.08
356	h0	0.632	0.95	0.0	0.857	0.955	0.694	1	1	0.968	0.0	25.09
357	h0	0.667	1.0	0.0	0.9	1.0	0.727	1	1	1.0	0.0	34.91
358	h0	0.667	1.0	0.0	0.9	1.0	0.727	1	1	1.0	0.0	34.91
359	h0	0.667	1.0	0.0	0.8	1.0	0.727	1	1	1.0	0.0	31.03
360	h0	0.947	0.739	0.0	0.667	0.668	0.781	1	1	0.968	0.0	22.39
361	h0	1.0	0.778	0.0	0.7	0.7	0.818	1	1	1.0	0.0	31.18
362	h0	1.0	0.778	0.0	0.7	0.709	0.818	1	1	1.0	0.0	31.58
363	h0	1.0	0.778	0.0	0.7	0.8	0.818	1	1	1.0	0.0	35.64
364	h0	0.737	0.533	0.64	0.652	0.736	0.711	1	1	1.0	8.58	8.58
365	h0	1.0	0.667	0.8	0.7	0.8	0.727	1	1	1.0	21.72	21.72
366	h0	1.0	0.667	0.8	0.7	0.8	0.727	1	1	1.0	21.72	21.72
367	h0	1.0	0.667	0.8	0.605	0.8	0.727	1	1	1.0	18.78	18.78
368	h0	0.643	1.0	0.7	1.0	0.6	1.0	1	1	1.0	27.01	27.01
369	h0	0.667	1.0	0.7	1.0	0.6	1.0	1	1	1.0	28.01	28.01
370	h0	0.667	1.0	0.7	1.0	0.6	1.0	1	1	1.0	28.01	28.01
371	h0	0.667	1.0	0.7	1.0	0.6	1.0	1	1	1.0	28.01	28.01
