Configurations	Weights(%)
0.1.2.3.4.6.7	0.0
0.1.2.3.4.6.8	0.0
0.1.2.3.4.6.9	0.0
0.1.2.3.4.7.8	0.0
0.1.2.3.4.7.9	0.0
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-3.17
0.1.2.3.5.6.8	-4.24
0.1.2.3.5.6.9	-3.57
0.1.2.3.5.7.8	-4.15
0.1.2.3.5.7.9	-3.23
0.1.2.3.5.8.9	-3.33
0.1.2.3.6.7.8	0.0
0.1.2.3.6.7.9	0.0
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-2.94
0.1.2.4.5.6.8	-4.08
0.1.2.4.5.6.9	-3.85
0.1.2.4.5.7.8	-3.97
0.1.2.4.5.7.9	-3.48
0.1.2.4.5.8.9	-3.58
0.1.2.4.6.7.8	0.0
0.1.2.4.6.7.9	0.0
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	-4.16
0.1.2.5.6.7.9	-3.62
0.1.2.5.6.8.9	-3.73
0.1.2.5.7.8.9	-3.4
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-3.21
0.1.3.4.5.6.8	-4.01
0.1.3.4.5.6.9	-3.47
0.1.3.4.5.7.8	-3.92
0.1.3.4.5.7.9	-3.13
0.1.3.4.5.8.9	-3.21
0.1.3.4.6.7.8	0.0
0.1.3.4.6.7.9	0.0
0.1.3.4.6.8.9	0.0
0.1.3.4.7.8.9	0.0
0.1.3.5.6.7.8	-4.07
0.1.3.5.6.7.9	-3.27
0.1.3.5.6.8.9	-3.36
0.1.3.5.7.8.9	-3.05
0.1.3.6.7.8.9	0.0
0.1.4.5.6.7.8	-3.78
0.1.4.5.6.7.9	-3.47
0.1.4.5.6.8.9	-3.56
0.1.4.5.7.8.9	-3.22
0.1.4.6.7.8.9	0.0
0.1.5.6.7.8.9	-3.35
0.2.3.4.5.6.7	-3.22
0.2.3.4.5.6.8	-4.02
0.2.3.4.5.6.9	-3.59
0.2.3.4.5.7.8	-3.98
0.2.3.4.5.7.9	-3.23
0.2.3.4.5.8.9	-3.33
0.2.3.4.6.7.8	0.0
0.2.3.4.6.7.9	0.0
0.2.3.4.6.8.9	0.0
0.2.3.4.7.8.9	0.0
0.2.3.5.6.7.8	-4.19
0.2.3.5.6.7.9	-3.43
0.2.3.5.6.8.9	-3.54
0.2.3.5.7.8.9	-3.2
0.2.3.6.7.8.9	0.0
0.2.4.5.6.7.8	-3.89
0.2.4.5.6.7.9	-3.59
0.2.4.5.6.8.9	-3.7
0.2.4.5.7.8.9	-3.34
0.2.4.6.7.8.9	0.0
0.2.5.6.7.8.9	-3.53
0.3.4.5.6.7.8	-3.92
0.3.4.5.6.7.9	-3.35
0.3.4.5.6.8.9	-3.45
0.3.4.5.7.8.9	-3.1
0.3.4.6.7.8.9	0.0
0.3.5.6.7.8.9	-3.3
0.4.5.6.7.8.9	-3.38
1.2.3.4.5.6.7	-3.14
1.2.3.4.5.6.8	-4.3
1.2.3.4.5.6.9	-3.76
1.2.3.4.5.7.8	-4.17
1.2.3.4.5.7.9	-3.34
1.2.3.4.5.8.9	-3.41
1.2.3.4.6.7.8	0.0
1.2.3.4.6.7.9	0.0
1.2.3.4.6.8.9	0.0
1.2.3.4.7.8.9	0.0
1.2.3.5.6.7.8	-4.35
1.2.3.5.6.7.9	-3.45
1.2.3.5.6.8.9	-3.53
1.2.3.5.7.8.9	-3.16
1.2.3.6.7.8.9	0.0
1.2.4.5.6.7.8	-4.14
1.2.4.5.6.7.9	-3.82
1.2.4.5.6.8.9	-3.9
1.2.4.5.7.8.9	-3.48
1.2.4.6.7.8.9	0.0
1.2.5.6.7.8.9	-3.57
1.3.4.5.6.7.8	-4.08
1.3.4.5.6.7.9	-3.46
1.3.4.5.6.8.9	-3.53
1.3.4.5.7.8.9	-3.15
1.3.4.6.7.8.9	0.0
1.3.5.6.7.8.9	-3.25
1.4.5.6.7.8.9	-3.52
2.3.4.5.6.7.8	-4.09
2.3.4.5.6.7.9	-3.51
2.3.4.5.6.8.9	-3.6
2.3.4.5.7.8.9	-3.2
2.3.4.6.7.8.9	0.0
2.3.5.6.7.8.9	-3.35
2.4.5.6.7.8.9	-3.59
3.4.5.6.7.8.9	-3.37
