Configurations	Weights(%)
0.3.5.6.7.9	-4.19
0.3.5.6.8.9	-4.34
0.3.5.7.8.9	-3.92
0.3.6.7.8.9	0.0
0.4.5.6.7.8	-4.66
0.4.5.6.7.9	-4.3
0.4.5.6.8.9	-4.45
0.4.5.7.8.9	-4.02
0.4.6.7.8.9	0.0
0.5.6.7.8.9	-4.25
1.2.3.4.6.7	0.0
1.2.3.4.6.8	0.0
1.2.3.4.6.9	0.0
1.2.3.4.7.8	0.0
1.2.3.4.7.9	0.0
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-4.11
1.2.3.5.6.8	-5.5
1.2.3.5.6.9	-4.49
1.2.3.5.7.8	-5.35
1.2.3.5.7.9	-4.02
1.2.3.5.8.9	-4.13
1.2.3.6.7.8	0.0
1.2.3.6.7.9	0.0
1.2.3.6.8.9	0.0
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-3.79
1.2.4.5.6.8	-5.31
1.2.4.5.6.9	-4.96
1.2.4.5.7.8	-5.1
1.2.4.5.7.9	-4.42
1.2.4.5.8.9	-4.53
1.2.4.6.7.8	0.0
1.2.4.6.7.9	0.0
1.2.4.6.8.9	0.0
1.2.4.7.8.9	0.0
1.2.5.6.7.8	-5.37
1.2.5.6.7.9	-4.54
1.2.5.6.8.9	-4.66
1.2.5.7.8.9	-4.19
1.2.6.7.8.9	0.0
1.3.4.5.6.7	-4.14
1.3.4.5.6.8	-5.23
1.3.4.5.6.9	-4.49
1.3.4.5.7.8	-5.09
1.3.4.5.7.9	-4.01
1.3.4.5.8.9	-4.1
1.3.4.6.7.8	0.0
1.3.4.6.7.9	0.0
1.3.4.6.8.9	0.0
1.3.4.7.8.9	0.0
1.3.5.6.7.8	-5.28
1.3.5.6.7.9	-4.14
1.3.5.6.8.9	-4.24
1.3.5.7.8.9	-3.81
1.3.6.7.8.9	0.0
1.4.5.6.7.8	-4.9
1.4.5.6.7.9	-4.48
1.4.5.6.8.9	-4.58
1.4.5.7.8.9	-4.11
1.4.6.7.8.9	0.0
1.5.6.7.8.9	-4.21
2.3.4.5.6.8	-5.16
2.3.4.5.6.9	-4.58
2.3.4.5.7.8	-5.09
2.3.4.5.7.9	-4.07
2.3.4.6.7.8	0.0
2.3.4.6.7.9	0.0
2.3.4.6.8.9	0.0
2.3.4.7.8.9	0.0
2.3.5.6.7.8	-5.36
2.3.5.6.7.9	-4.27
2.3.5.6.8.9	-4.39
2.3.5.7.8.9	-3.93
2.4.5.6.7.8	-4.95
2.4.5.6.7.9	-4.56
2.4.5.6.8.9	-4.68
2.4.5.7.8.9	-4.18
2.4.6.7.8.9	0.0
2.5.6.7.8.9	-4.36
3.4.5.6.7.8	-5.04
3.4.5.6.7.9	-4.29
3.4.5.6.8.9	-4.4
3.4.5.7.8.9	-3.92
3.4.6.7.8.9	0.0
3.5.6.7.8.9	-4.11
