Configurations	Weights(%)
0.1.2.3.4.6.7	-2.16
0.1.2.3.4.6.8	0.0
0.1.2.3.4.6.9	0.0
0.1.2.3.4.7.8	-2.89
0.1.2.3.4.7.9	-2.19
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-2.16
0.1.2.3.5.6.8	0.0
0.1.2.3.5.6.9	0.0
0.1.2.3.5.7.8	-2.99
0.1.2.3.5.7.9	-2.2
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	-3.03
0.1.2.3.6.7.9	-2.22
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	-2.07
0.1.2.4.5.6.7	-2.18
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	-2.97
0.1.2.4.5.7.9	-2.29
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	-3.02
0.1.2.4.6.7.9	-2.37
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	-2.21
0.1.2.5.6.7.8	-3.21
0.1.2.5.6.7.9	-2.36
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	-2.21
0.1.2.6.7.8.9	-2.23
0.1.3.4.5.6.7	-2.22
0.1.3.4.5.6.8	0.0
0.1.3.4.5.6.9	0.0
0.1.3.4.5.7.8	-2.78
0.1.3.4.5.7.9	-2.19
0.1.3.4.5.8.9	0.0
0.1.3.4.6.7.8	-2.81
0.1.3.4.6.7.9	-2.25
0.1.3.4.6.8.9	0.0
0.1.3.4.7.8.9	-2.08
0.1.3.5.6.7.8	-2.91
0.1.3.5.6.7.9	-2.27
0.1.3.5.6.8.9	0.0
0.1.3.5.7.8.9	-2.1
0.1.3.6.7.8.9	-2.11
0.1.4.5.6.7.8	-2.84
0.1.4.5.6.7.9	-2.31
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	-2.14
0.1.4.6.7.8.9	-2.21
0.1.5.6.7.8.9	-2.2
0.2.3.4.5.6.7	-2.22
0.2.3.4.5.6.8	0.0
0.2.3.4.5.6.9	0.0
0.2.3.4.5.7.8	-2.81
0.2.3.4.5.7.9	-2.2
0.2.3.4.5.8.9	0.0
0.2.3.4.6.7.8	-2.82
0.2.3.4.6.7.9	-2.22
0.2.3.4.6.8.9	0.0
0.2.3.4.7.8.9	-2.05
0.2.3.5.6.7.8	-2.99
0.2.3.5.6.7.9	-2.31
0.2.3.5.6.8.9	0.0
0.2.3.5.7.8.9	-2.13
0.2.3.6.7.8.9	-2.11
0.2.4.5.6.7.8	-2.92
0.2.4.5.6.7.9	-2.32
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	-2.15
0.2.4.6.7.8.9	-2.19
0.2.5.6.7.8.9	-2.24
0.3.4.5.6.7.8	-2.76
0.3.4.5.6.7.9	-2.35
0.3.4.5.6.8.9	0.0
0.3.4.5.7.8.9	-2.15
0.3.4.6.7.8.9	-2.16
0.3.5.6.7.8.9	-2.26
0.4.5.6.7.8.9	-2.22
1.2.3.4.5.6.7	-2.09
1.2.3.4.5.6.8	0.0
1.2.3.4.5.6.9	0.0
1.2.3.4.5.7.8	-2.91
1.2.3.4.5.7.9	-2.33
1.2.3.4.5.8.9	0.0
1.2.3.4.6.7.8	-3.0
1.2.3.4.6.7.9	-2.46
1.2.3.4.6.8.9	0.0
1.2.3.4.7.8.9	-2.26
1.2.3.5.6.7.8	-3.09
1.2.3.5.6.7.9	-2.37
1.2.3.5.6.8.9	0.0
1.2.3.5.7.8.9	-2.19
1.2.3.6.7.8.9	-2.26
1.2.4.5.6.7.8	-3.09
1.2.4.5.6.7.9	-2.5
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	-2.31
1.2.4.6.7.8.9	-2.46
1.2.5.6.7.8.9	-2.34
1.3.4.5.6.7.8	-2.85
1.3.4.5.6.7.9	-2.46
1.3.4.5.6.8.9	0.0
1.3.4.5.7.8.9	-2.26
1.3.4.6.7.8.9	-2.36
1.3.5.6.7.8.9	-2.3
1.4.5.6.7.8.9	-2.38
2.3.4.5.6.7.8	-2.81
2.3.4.5.6.7.9	-2.44
2.3.4.5.6.8.9	0.0
2.3.4.5.7.8.9	-2.22
2.3.4.6.7.8.9	-2.3
2.3.5.6.7.8.9	-2.31
2.4.5.6.7.8.9	-2.35
3.4.5.6.7.8.9	-2.41
