Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	-3.65
0.1.2.3.7.9	-2.63
0.1.2.4.6.7	-2.79
0.1.2.4.6.8	0.0
0.1.2.4.6.9	0.0
0.1.2.4.7.8	-3.65
0.1.2.4.7.9	-2.81
0.1.2.4.8.9	0.0
0.1.2.5.6.7	-2.83
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	-3.83
0.1.2.5.7.9	-2.81
0.1.2.5.8.9	0.0
0.1.2.6.7.8	-3.9
0.1.2.6.7.9	-2.84
0.1.2.6.8.9	0.0
0.1.2.7.8.9	-2.66
0.1.3.4.6.7	-2.83
0.1.3.4.6.8	0.0
0.1.3.4.6.9	0.0
0.1.3.4.7.8	-3.41
0.1.3.4.7.9	-2.65
0.1.3.4.8.9	0.0
0.1.3.5.6.7	-2.85
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	-3.49
0.1.3.5.7.9	-2.67
0.1.3.5.8.9	0.0
0.1.3.6.7.8	-3.53
0.1.3.6.7.9	-2.68
0.1.3.6.8.9	0.0
0.1.3.7.8.9	-2.49
0.1.4.5.6.8	0.0
0.1.4.5.6.9	0.0
0.1.4.5.7.8	-3.43
0.1.4.5.7.9	-2.73
0.1.4.6.7.8	-3.48
0.1.4.6.7.9	-2.81
0.1.4.6.8.9	0.0
0.1.4.7.8.9	-2.62
0.1.5.6.7.8	-3.65
0.1.5.6.7.9	-2.8
0.1.5.6.8.9	0.0
0.1.5.7.8.9	-2.61
0.2.3.4.6.7	-2.81
0.2.3.4.6.8	0.0
0.2.3.4.6.9	0.0
0.2.3.4.7.8	-3.43
0.2.3.4.7.9	-2.61
0.2.3.4.8.9	0.0
0.2.3.5.6.7	-2.85
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	-3.6
0.2.3.5.7.9	-2.71
0.2.3.5.8.9	0.0
0.2.3.6.7.8	-3.61
0.2.3.6.7.9	-2.69
0.2.3.6.8.9	0.0
0.2.3.7.8.9	-2.49
0.2.4.5.6.7	-2.86
0.2.4.5.6.8	0.0
0.2.4.5.6.9	0.0
0.2.4.5.7.8	-3.53
0.2.4.5.7.9	-2.73
0.2.4.5.8.9	0.0
0.2.4.6.7.8	-3.56
0.2.4.6.7.9	-2.79
0.2.4.6.8.9	0.0
0.2.4.7.8.9	-2.59
0.2.5.6.7.8	-3.82
0.2.5.6.7.9	-2.85
0.2.5.6.8.9	0.0
0.2.5.7.8.9	-2.66
0.2.6.7.8.9	-2.65
0.3.4.5.6.7	-3.0
0.3.4.5.6.8	0.0
0.3.4.5.6.9	0.0
0.3.4.5.7.8	-3.34
0.3.4.5.7.9	-2.73
0.3.4.5.8.9	0.0
0.3.4.6.7.8	-3.34
0.3.4.6.7.9	-2.75
0.3.4.6.8.9	0.0
0.3.4.7.8.9	-2.53
