Configurations	Weights(%)
0.1.2.3.4.5.6.7	-1.82
0.1.2.3.4.5.6.8	-1.97
0.1.2.3.4.5.6.9	-1.9
0.1.2.3.4.5.7.8	0.0
0.1.2.3.4.5.7.9	0.0
0.1.2.3.4.5.8.9	0.0
0.1.2.3.4.6.7.8	-2.25
0.1.2.3.4.6.7.9	-1.9
0.1.2.3.4.6.8.9	-1.88
0.1.2.3.4.7.8.9	0.0
0.1.2.3.5.6.7.8	-2.25
0.1.2.3.5.6.7.9	-2.1
0.1.2.3.5.6.8.9	-2.09
0.1.2.3.5.7.8.9	0.0
0.1.2.3.6.7.8.9	-2.11
0.1.2.4.5.6.7.8	-2.2
0.1.2.4.5.6.7.9	-1.77
0.1.2.4.5.6.8.9	-1.77
0.1.2.4.5.7.8.9	0.0
0.1.2.4.6.7.8.9	-1.76
0.1.2.5.6.7.8.9	-1.91
0.1.3.4.5.6.7.8	-2.02
0.1.3.4.5.6.7.9	-1.84
0.1.3.4.5.6.8.9	-1.83
0.1.3.4.5.7.8.9	0.0
0.1.3.4.6.7.8.9	-1.87
0.1.3.5.6.7.8.9	-2.03
0.1.4.5.6.7.8.9	-1.72
0.2.3.4.5.6.7.8	-2.38
0.2.3.4.5.6.7.9	-1.95
0.2.3.4.5.6.8.9	-1.94
0.2.3.4.5.7.8.9	0.0
0.2.3.4.6.7.8.9	-1.94
0.2.3.5.6.7.8.9	-2.18
0.2.4.5.6.7.8.9	-1.78
0.3.4.5.6.7.8.9	-1.85
1.2.3.4.5.6.7.8	-2.13
1.2.3.4.5.6.7.9	-1.8
1.2.3.4.5.6.8.9	-1.8
1.2.3.4.5.7.8.9	0.0
1.2.3.4.6.7.8.9	-1.77
1.2.3.5.6.7.8.9	-1.95
1.2.4.5.6.7.8.9	-1.69
1.3.4.5.6.7.8.9	-1.73
2.3.4.5.6.7.8.9	-1.84
