ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.76	0.857	0.952	0.668	0.696	1	0.857	0.786	0.867	6.73
345	h0	0.8	0.943	1.0	0.7	0.727	1	0.857	0.786	0.867	8.97
346	h0	0.8	1.0	1.0	0.636	0.664	1	0.857	0.786	0.735	5.47
347	h0	0.95	0.762	0.667	0.955	0.783	1	0.786	0.786	0.933	16.65
348	h0	1.0	0.762	0.7	1.0	0.818	1	0.786	0.786	0.933	20.12
349	h0	1.0	0.7	0.7	0.909	0.818	1	0.786	0.786	0.792	11.68
350	h0	0.76	0.667	0.952	0.764	0.696	1	0.786	0.786	0.8	10.15
351	h0	0.765	0.7	1.0	0.9	0.727	1	0.786	0.786	0.8	13.85
352	h0	0.7	0.7	1.0	0.818	0.727	1	0.786	0.786	0.679	8.01
353	h0	0.76	0.952	0.571	0.382	0.957	1	0.786	0.286	0.2	0.27
354	h0	0.84	1.0	0.648	0.4	1.0	1	0.786	0.286	0.2	0.39
355	h0	0.9	1.0	0.7	0.364	0.826	1	0.786	0.286	0.17	0.24
392	h0	0.665	0.952	0.667	0.859	0.957	1	0.786	0.786	0.933	16.01
393	h0	0.7	1.0	0.7	0.9	1.0	1	0.786	0.786	0.933	20.34
394	h0	0.7	1.0	0.7	0.9	1.0	1	0.786	0.786	0.933	19.42
395	h0	0.7	1.0	0.7	0.9	1.0	1	0.682	0.25	0.735	2.51
396	h0	0.95	0.762	0.952	0.668	0.696	1	0.786	0.786	0.867	13.73
397	h0	1.0	0.8	1.0	0.7	0.727	1	0.786	0.786	0.867	17.45
398	h0	1.0	0.8	1.0	0.7	0.747	1	0.786	0.786	0.867	17.93
399	h0	1.0	0.8	1.0	0.7	0.818	1	0.786	0.786	0.683	11.71
400	h0	0.9	0.614	1.0	0.655	0.909	1	0.736	0.929	0.79	15.41
401	h0	1.0	0.7	1.0	0.7	0.909	1	0.786	0.857	0.8	20.81
402	h0	1.0	0.7	1.0	0.7	0.909	1	0.786	0.857	0.8	20.81
403	h0	1.0	0.681	1.0	0.591	0.909	1	0.786	0.857	0.529	7.87
404	h0	0.7	0.7	0.7	0.7	0.636	1	0.786	0.929	0.8	8.32
405	h0	0.7	0.7	0.7	0.7	0.636	1	0.786	0.929	0.8	8.32
406	h0	0.7	0.7	0.7	0.7	0.636	1	0.786	0.929	0.8	8.32
407	h0	0.7	0.7	0.7	0.7	0.593	1	0.786	0.929	0.566	3.83
408	h0	0.8	1.0	0.8	1.0	0.818	1	0.786	1.0	0.8	30.71
409	h0	0.8	1.0	0.8	1.0	0.818	1	0.786	1.0	0.8	30.71
410	h0	0.8	1.0	0.8	1.0	0.818	1	0.786	1.0	0.8	30.71
411	h0	0.8	1.0	0.8	1.0	0.779	1	0.786	1.0	0.606	15.46
412	h0	0.9	0.7	1.0	0.7	1.0	1	0.786	0.929	0.8	22.33
413	h0	0.9	0.7	1.0	0.7	1.0	1	0.786	0.929	0.8	22.33
414	h0	0.9	0.7	1.0	0.7	1.0	1	0.786	0.929	0.8	22.33
415	h0	0.9	0.7	1.0	0.7	0.957	1	0.786	0.929	0.566	10.54
416	h0	0.58	0.729	0.652	0.645	0.636	1	0.857	0.857	0.752	5.0
417	h0	0.7	0.8	0.7	0.7	0.636	1	0.857	0.857	0.8	8.2
418	h0	0.7	0.8	0.7	0.7	0.636	1	0.857	0.857	0.8	8.2
