ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
332	h0	0.477	1	0.0	1	0.64	1	1	0.2	0.0	0.0
333	h0	0.5	1	0.0	1	0.667	1	1	0.2	0.0	0.0
334	h0	0.477	1	0.0	1	0.373	1	1	0.17	0.0	0.0
335	h0	0.668	1	0.957	1	0.72	1	1	0.8	0.875	32.22
336	h0	0.7	1	1.0	1	0.75	1	1	0.8	0.875	36.75
337	h0	0.668	1	0.783	1	0.567	1	1	0.679	0.535	10.77
338	h0	0.955	1	0.783	1	0.72	1	1	0.933	0.875	43.95
339	h0	0.95	1	0.964	1	0.75	1	1	0.933	0.875	56.07
340	h0	0.859	1	0.783	1	0.567	1	1	0.792	0.535	16.16
341	h0	0.573	1	0.87	1	0.64	1	1	0.0	0.0	0.0
342	h0	0.655	1	0.909	1	0.667	1	1	0.0	0.0	0.0
343	h0	0.668	1	0.711	1	0.373	1	1	0.0	0.0	0.0
356	h0	0.955	1	0.696	1	0.72	1	1	0.8	0.875	33.5
357	h0	1.0	1	0.727	1	0.75	1	1	0.8	0.875	38.17
358	h0	1.0	1	0.708	1	0.75	1	1	0.679	0.535	19.29
359	h0	1.0	1	0.636	1	0.63	1	1	0.0	0.0	0.0
360	h0	0.668	1	0.696	1	0.96	1	1	0.8	0.812	28.99
361	h0	0.7	1	0.727	1	1.0	1	1	0.8	0.812	33.06
362	h0	0.7	1	0.727	1	1.0	1	1	0.743	0.812	30.7
363	h0	0.7	1	0.727	1	0.84	1	1	0.273	0.384	4.48
364	h0	0.645	1	0.708	1	0.833	1	1	0.8	0.812	24.71
365	h0	0.7	1	0.727	1	0.833	1	1	0.8	0.812	27.54
366	h0	0.7	1	0.727	1	0.833	1	1	0.8	0.812	27.54
367	h0	0.664	1	0.561	1	0.767	1	1	0.374	0.335	3.58
368	h0	0.7	1	0.727	1	0.667	1	1	0.8	0.812	22.05
369	h0	0.7	1	0.727	1	0.667	1	1	0.8	0.812	22.05
370	h0	0.7	1	0.727	1	0.667	1	1	0.8	0.812	22.05
371	h0	0.7	1	0.632	1	0.32	1	1	0.469	0.231	1.53
372	h0	1.0	1	1.0	1	1.0	1	1	0.8	0.875	70.0
373	h0	1.0	1	1.0	1	1.0	1	1	0.8	0.875	70.0
374	h0	1.0	1	1.0	1	1.0	1	1	0.8	0.875	70.0
375	h0	1.0	1	0.913	1	0.52	1	1	0.503	0.292	6.97
376	h0	0.7	1	0.727	1	0.833	1	1	0.8	0.812	27.54
377	h0	0.7	1	0.727	1	0.833	1	1	0.8	0.812	27.54
378	h0	0.7	1	0.727	1	0.833	1	1	0.8	0.812	27.54
379	h0	0.7	1	0.632	1	0.433	1	1	0.493	0.271	2.56
380	h0	0.655	1	0.711	1	0.667	1	1	0.798	0.812	20.13
381	h0	0.7	1	0.727	1	0.667	1	1	0.8	0.812	22.05
382	h0	0.7	1	0.727	1	0.667	1	1	0.8	0.812	22.05
383	h0	0.6	1	0.526	1	0.627	1	1	0.436	0.304	2.62
384	h0	0.668	1	0.696	1	0.96	1	1	0.867	0.812	31.42
385	h0	0.7	1	0.727	1	1.0	1	1	0.867	0.812	35.83
386	h0	0.7	1	0.727	1	1.0	1	1	0.867	0.812	35.83
387	h0	0.7	1	0.727	1	0.84	1	1	0.709	0.384	11.64
388	h0	0.955	1	0.783	1	0.72	1	1	0.933	0.812	40.79
389	h0	1.0	1	0.767	1	0.75	1	1	0.933	0.812	43.58
390	h0	1.0	1	0.688	1	0.75	1	1	0.792	0.497	20.31
391	h0	1.0	1	0.545	1	0.63	1	1	0.0	0.0	0.0
428	h0	0.668	1	0.957	1	0.88	1	1	0.8	0.812	36.54
429	h0	0.7	1	1.0	1	0.917	1	1	0.8	0.812	41.7
430	h0	0.7	1	1.0	1	0.957	1	1	0.8	0.812	43.52
431	h0	0.7	1	1.0	1	0.987	1	1	0.655	0.516	23.35
432	h0	0.318	1	0.174	1	0.833	1	1	0.0	0.083	0.0
433	h0	0.955	1	0.87	1	0.72	1	1	0.8	0.812	38.86
434	h0	1.0	1	0.909	1	0.75	1	1	0.8	0.812	44.29
435	h0	1.0	1	0.909	1	0.713	1	1	0.8	0.812	42.1
436	h0	1.0	1	0.909	1	0.683	1	1	0.655	0.812	33.02
437	h0	0.455	1	0.158	1	0.75	1	1	0.0	0.271	0.0
438	h0	0.955	1	0.783	1	0.8	1	1	0.766	0.812	37.21
439	h0	1.0	1	0.818	1	0.833	1	1	0.8	0.812	44.26
440	h0	1.0	1	0.818	1	0.833	1	1	0.8	0.812	44.26
441	h0	1.0	1	0.818	1	0.833	1	1	0.667	0.812	36.9
442	h0	0.455	1	0.142	1	0.833	1	1	0.026	0.293	0.04
443	h0	0.764	1	0.957	1	0.72	1	1	0.8	0.812	34.2
444	h0	0.8	1	1.0	1	0.75	1	1	0.8	0.812	38.98
445	h0	0.8	1	1.0	1	0.75	1	1	0.8	0.812	38.98
446	h0	0.8	1	1.0	1	0.75	1	1	0.655	0.549	21.58
447	h0	0.364	1	0.174	1	0.75	1	1	0.0	0.104	0.0
800	h1	0.455	1	0.0	1	0.72	1	1	0.267	0.0	0.0
801	h1	0.5	1	0.0	1	0.75	1	1	0.267	0.0	0.0
802	h1	0.5	1	0.0	1	0.45	1	1	0.234	0.0	0.0
803	h1	0.636	1	0.957	1	0.72	1	1	0.792	0.851	29.54
804	h1	0.7	1	1.0	1	0.75	1	1	0.8	0.875	36.75
805	h1	0.668	1	0.783	1	0.617	1	1	0.703	0.535	12.14
806	h1	0.909	1	0.87	1	0.72	1	1	0.905	0.851	43.85
807	h1	0.955	1	0.909	1	0.75	1	1	0.933	0.875	53.15
808	h1	0.859	1	0.711	1	0.55	1	1	0.82	0.535	14.74
809	h1	0.545	1	0.87	1	0.56	1	1	0.0	0.0	0.0
810	h1	0.65	1	0.909	1	0.583	1	1	0.0	0.0	0.0
811	h1	0.7	1	0.711	1	0.35	1	1	0.0	0.0	0.0
824	h1	0.909	1	0.783	1	0.72	1	1	0.776	0.851	33.84
825	h1	1.0	1	0.818	1	0.75	1	1	0.8	0.875	42.94
826	h1	1.0	1	0.798	1	0.75	1	1	0.703	0.559	23.52
827	h1	1.0	1	0.727	1	0.63	1	1	0.0	0.0	0.0
828	h1	0.636	1	0.609	1	0.88	1	1	0.776	0.79	20.9
