ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
332	h0	0.477	1	0.0	0.61	1	1	1	0.2	0.0	0.0
333	h0	0.5	1	0.0	0.636	1	1	1	0.2	0.0	0.0
334	h0	0.477	1	0.0	0.424	1	1	1	0.17	0.0	0.0
335	h0	0.668	1	0.957	0.697	1	1	1	0.8	0.875	31.19
336	h0	0.7	1	1.0	0.727	1	1	1	0.8	0.875	35.62
337	h0	0.668	1	0.783	0.485	1	1	1	0.679	0.535	9.22
338	h0	0.955	1	0.783	0.958	1	1	1	0.933	0.875	58.48
339	h0	0.95	1	0.964	1.0	1	1	1	0.933	0.875	74.76
340	h0	0.859	1	0.783	0.667	1	1	1	0.792	0.535	19.01
341	h0	0.573	1	0.87	0.0	1	1	1	0.0	0.0	0.0
342	h0	0.655	1	0.909	0.0	1	1	1	0.0	0.0	0.0
343	h0	0.668	1	0.711	0.0	1	1	1	0.0	0.0	0.0
356	h0	0.955	1	0.696	0.784	1	1	1	0.8	0.875	36.48
357	h0	1.0	1	0.727	0.818	1	1	1	0.8	0.875	41.63
358	h0	1.0	1	0.708	0.545	1	1	1	0.679	0.535	14.02
359	h0	1.0	1	0.636	0.0	1	1	1	0.0	0.0	0.0
360	h0	0.668	1	0.696	0.958	1	1	1	0.8	0.812	28.93
361	h0	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
362	h0	0.7	1	0.727	1.0	1	1	1	0.743	0.812	30.7
363	h0	0.7	1	0.727	0.958	1	1	1	0.273	0.384	5.11
364	h0	0.645	1	0.708	0.818	1	1	1	0.8	0.812	24.27
365	h0	0.7	1	0.727	0.818	1	1	1	0.8	0.812	27.04
366	h0	0.7	1	0.727	0.818	1	1	1	0.8	0.812	27.04
367	h0	0.664	1	0.561	0.17	1	1	1	0.374	0.335	0.79
368	h0	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
369	h0	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
370	h0	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
371	h0	0.7	1	0.632	0.708	1	1	1	0.469	0.231	3.39
372	h0	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
373	h0	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
374	h0	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
375	h0	1.0	1	0.913	0.515	1	1	1	0.503	0.292	6.91
376	h0	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
377	h0	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
378	h0	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
379	h0	0.7	1	0.632	0.515	1	1	1	0.493	0.271	3.04
380	h0	0.655	1	0.711	0.727	1	1	1	0.798	0.812	21.94
381	h0	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
382	h0	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
383	h0	0.6	1	0.526	0.636	1	1	1	0.436	0.304	2.66
384	h0	0.668	1	0.696	0.697	1	1	1	0.867	0.812	22.81
385	h0	0.7	1	0.727	0.727	1	1	1	0.867	0.812	26.05
386	h0	0.7	1	0.727	0.727	1	1	1	0.867	0.812	26.05
387	h0	0.7	1	0.727	0.697	1	1	1	0.709	0.384	9.66
388	h0	0.955	1	0.783	0.697	1	1	1	0.933	0.812	39.49
389	h0	1.0	1	0.767	0.727	1	1	1	0.933	0.812	42.24
390	h0	1.0	1	0.688	0.727	1	1	1	0.792	0.497	19.69
391	h0	1.0	1	0.545	0.697	1	1	1	0.0	0.0	0.0
428	h0	0.668	1	0.957	0.697	1	1	1	0.8	0.812	28.94
429	h0	0.7	1	1.0	0.727	1	1	1	0.8	0.812	33.06
430	h0	0.7	1	1.0	0.727	1	1	1	0.8	0.812	33.06
431	h0	0.7	1	1.0	0.697	1	1	1	0.655	0.516	16.49
432	h0	0.318	1	0.174	0.03	1	1	1	0.0	0.083	0.0
433	h0	0.955	1	0.87	0.697	1	1	1	0.8	0.812	37.62
434	h0	1.0	1	0.909	0.727	1	1	1	0.8	0.812	42.93
435	h0	1.0	1	0.909	0.727	1	1	1	0.8	0.812	42.93
436	h0	1.0	1	0.909	0.697	1	1	1	0.655	0.812	33.7
437	h0	0.455	1	0.158	0.03	1	1	1	0.0	0.271	0.0
438	h0	0.955	1	0.783	0.958	1	1	1	0.766	0.812	44.56
439	h0	1.0	1	0.818	1.0	1	1	1	0.8	0.812	53.14
440	h0	1.0	1	0.818	1.0	1	1	1	0.8	0.812	53.14
441	h0	1.0	1	0.818	0.958	1	1	1	0.667	0.812	42.44
442	h0	0.455	1	0.142	0.042	1	1	1	0.026	0.293	0.0
443	h0	0.764	1	0.957	0.697	1	1	1	0.8	0.812	33.1
444	h0	0.8	1	1.0	0.727	1	1	1	0.8	0.812	37.78
445	h0	0.8	1	1.0	0.727	1	1	1	0.8	0.812	37.78
446	h0	0.8	1	1.0	0.697	1	1	1	0.655	0.549	20.05
447	h0	0.364	1	0.174	0.03	1	1	1	0.0	0.104	0.0
800	h1	0.455	1	0.0	0.61	1	1	1	0.267	0.0	0.0
801	h1	0.5	1	0.0	0.636	1	1	1	0.267	0.0	0.0
802	h1	0.5	1	0.0	0.451	1	1	1	0.234	0.0	0.0
803	h1	0.636	1	0.957	0.61	1	1	1	0.792	0.851	25.02
804	h1	0.7	1	1.0	0.697	1	1	1	0.8	0.875	34.15
805	h1	0.668	1	0.783	0.515	1	1	1	0.703	0.535	10.13
806	h1	0.909	1	0.87	0.958	1	1	1	0.905	0.851	58.35
807	h1	0.955	1	0.909	1.0	1	1	1	0.933	0.875	70.87
808	h1	0.859	1	0.711	0.708	1	1	1	0.82	0.535	18.97
809	h1	0.545	1	0.87	0.0	1	1	1	0.0	0.0	0.0
810	h1	0.65	1	0.909	0.0	1	1	1	0.0	0.0	0.0
811	h1	0.7	1	0.711	0.0	1	1	1	0.0	0.0	0.0
824	h1	0.909	1	0.783	0.871	1	1	1	0.776	0.851	40.94
825	h1	1.0	1	0.818	0.852	1	1	1	0.8	0.875	48.79
826	h1	1.0	1	0.798	0.58	1	1	1	0.703	0.559	18.19
827	h1	1.0	1	0.727	0.0	1	1	1	0.0	0.0	0.0
828	h1	0.636	1	0.609	0.958	1	1	1	0.776	0.79	22.75
829	h1	0.7	1	0.636	1.0	1	1	1	0.8	0.812	28.92
830	h1	0.7	1	0.636	1.0	1	1	1	0.752	0.812	27.18
831	h1	0.7	1	0.636	1.0	1	1	1	0.339	0.406	6.13
832	h1	0.605	1	0.704	0.818	1	1	1	0.8	0.812	22.63
833	h1	0.7	1	0.727	0.818	1	1	1	0.8	0.812	27.04
834	h1	0.7	1	0.727	0.818	1	1	1	0.8	0.812	27.04
835	h1	0.7	1	0.617	0.17	1	1	1	0.42	0.358	1.1
836	h1	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
837	h1	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
838	h1	0.7	1	0.727	1.0	1	1	1	0.8	0.812	33.06
839	h1	0.7	1	0.64	0.708	1	1	1	0.485	0.253	3.89
840	h1	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
841	h1	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
842	h1	1.0	1	1.0	0.727	1	1	1	0.8	0.875	50.89
843	h1	1.0	1	0.913	0.515	1	1	1	0.527	0.292	7.24
844	h1	0.7	1	0.818	0.727	1	1	1	0.8	0.812	27.04
845	h1	0.7	1	0.818	0.727	1	1	1	0.8	0.812	27.04
846	h1	0.7	1	0.818	0.727	1	1	1	0.8	0.812	27.04
847	h1	0.7	1	0.711	0.515	1	1	1	0.493	0.271	3.42
848	h1	0.655	1	0.711	0.727	1	1	1	0.796	0.812	21.88
849	h1	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
850	h1	0.7	1	0.727	0.727	1	1	1	0.8	0.812	24.03
851	h1	0.609	1	0.458	0.636	1	1	1	0.412	0.304	2.22
852	h1	0.668	1	0.696	0.697	1	1	1	0.84	0.79	21.5
853	h1	0.7	1	0.727	0.727	1	1	1	0.867	0.812	26.05
854	h1	0.7	1	0.727	0.727	1	1	1	0.867	0.812	26.05
855	h1	0.7	1	0.727	0.727	1	1	1	0.735	0.406	11.04
856	h1	0.909	1	0.696	0.697	1	1	1	0.905	0.79	31.53
857	h1	1.0	1	0.727	0.727	1	1	1	0.933	0.812	40.04
858	h1	1.0	1	0.668	0.727	1	1	1	0.82	0.497	19.79
859	h1	1.0	1	0.455	0.727	1	1	1	0.0	0.0	0.0
896	h1	0.636	1	0.87	0.697	1	1	1	0.776	0.79	23.64
