Configurations	Weights(%)
0.1.2.3.4.6.7	-4.24
0.1.2.3.4.6.8	-4.12
0.1.2.3.4.6.9	-4.52
0.1.2.3.4.7.8	-3.7
0.1.2.3.4.7.9	-4.68
0.1.2.3.4.8.9	-4.33
0.1.2.3.5.6.7	-3.94
0.1.2.3.5.6.8	-3.9
0.1.2.3.5.6.9	-4.98
0.1.2.3.5.7.8	-3.57
0.1.2.3.5.7.9	-5.15
0.1.2.3.5.8.9	-4.79
0.1.2.3.6.7.8	-3.62
0.1.2.3.6.7.9	-4.72
0.1.2.3.6.8.9	-4.39
0.1.2.3.7.8.9	-4.49
0.1.2.4.5.6.7	0.0
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	0.0
0.1.2.4.5.7.9	0.0
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	0.0
0.1.2.4.6.7.9	0.0
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	0.0
0.1.2.5.6.7.9	0.0
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-4.08
0.1.3.4.5.6.8	-3.94
0.1.3.4.5.6.9	-4.67
0.1.3.4.5.7.8	-3.6
0.1.3.4.5.7.9	-4.9
0.1.3.4.5.8.9	-4.51
0.1.3.4.6.7.8	-3.69
0.1.3.4.6.7.9	-4.52
0.1.3.4.6.8.9	-4.15
0.1.3.4.7.8.9	-4.31
0.1.3.5.6.7.8	-3.65
0.1.3.5.6.7.9	-4.96
0.1.3.5.6.8.9	-4.57
0.1.3.5.7.8.9	-4.74
0.1.3.6.7.8.9	-4.39
0.1.4.5.6.7.8	0.0
0.1.4.5.6.7.9	0.0
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	0.0
0.1.4.6.7.8.9	0.0
0.1.5.6.7.8.9	0.0
0.2.3.4.5.6.7	-3.88
0.2.3.4.5.6.8	-4.24
0.2.3.4.5.6.9	-4.9
0.2.3.4.5.7.8	-3.82
0.2.3.4.5.7.9	-5.05
0.2.3.4.5.8.9	-4.73
0.2.3.4.6.7.8	-4.04
0.2.3.4.6.7.9	-4.7
0.2.3.4.6.8.9	-4.37
0.2.3.4.7.8.9	-4.49
0.2.3.5.6.7.8	-3.69
0.2.3.5.6.7.9	-5.02
0.2.3.5.6.8.9	-4.7
0.2.3.5.7.8.9	-4.8
0.2.3.6.7.8.9	-4.45
0.2.4.5.6.7.8	0.0
0.2.4.5.6.7.9	0.0
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	0.0
0.2.4.6.7.8.9	0.0
0.2.5.6.7.8.9	0.0
0.3.4.5.6.7.8	-3.75
0.3.4.5.6.7.9	-4.77
0.3.4.5.6.8.9	-4.42
0.3.4.5.7.8.9	-4.58
0.3.4.6.7.8.9	-4.29
0.3.5.6.7.8.9	-4.57
0.4.5.6.7.8.9	0.0
1.2.3.4.5.6.7	-3.91
1.2.3.4.5.6.8	-3.86
1.2.3.4.5.6.9	-4.57
1.2.3.4.5.7.8	-3.52
1.2.3.4.5.7.9	-4.76
1.2.3.4.5.8.9	-4.39
1.2.3.4.6.7.8	-3.66
1.2.3.4.6.7.9	-4.44
1.2.3.4.6.8.9	-4.1
1.2.3.4.7.8.9	-4.22
1.2.3.5.6.7.8	-3.49
1.2.3.5.6.7.9	-4.84
1.2.3.5.6.8.9	-4.48
1.2.3.5.7.8.9	-4.61
1.2.3.6.7.8.9	-4.33
1.2.4.5.6.7.8	0.0
1.2.4.5.6.7.9	0.0
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	0.0
1.2.4.6.7.8.9	0.0
1.2.5.6.7.8.9	0.0
1.3.4.5.6.7.8	-3.56
1.3.4.5.6.7.9	-4.62
1.3.4.5.6.8.9	-4.23
1.3.4.5.7.8.9	-4.42
1.3.4.6.7.8.9	-4.17
1.3.5.6.7.8.9	-4.54
1.4.5.6.7.8.9	0.0
2.3.4.5.6.7.8	-3.73
2.3.4.5.6.7.9	-4.68
2.3.4.5.6.8.9	-4.35
2.3.4.5.7.8.9	-4.48
2.3.4.6.7.8.9	-4.25
2.3.5.6.7.8.9	-4.49
2.4.5.6.7.8.9	0.0
3.4.5.6.7.8.9	-4.31
