Configurations	Weights(%)
0.1.2.3.4.5.6.7	-2.61
0.1.2.3.4.5.6.8	-3.07
0.1.2.3.4.5.6.9	-2.73
0.1.2.3.4.5.7.8	-3.47
0.1.2.3.4.5.7.9	-2.54
0.1.2.3.4.5.8.9	-2.64
0.1.2.3.4.6.7.8	-3.33
0.1.2.3.4.6.7.9	-2.68
0.1.2.3.4.6.8.9	-2.76
0.1.2.3.4.7.8.9	-2.55
0.1.2.3.5.6.7.8	0.0
0.1.2.3.5.6.7.9	0.0
0.1.2.3.5.6.8.9	0.0
0.1.2.3.5.7.8.9	0.0
0.1.2.3.6.7.8.9	0.0
0.1.2.4.5.6.7.8	-3.38
0.1.2.4.5.6.7.9	-2.79
0.1.2.4.5.6.8.9	-2.9
0.1.2.4.5.7.8.9	-2.67
0.1.2.4.6.7.8.9	-2.88
0.1.2.5.6.7.8.9	0.0
0.1.3.4.5.6.7.8	-3.22
0.1.3.4.5.6.7.9	-2.41
0.1.3.4.5.6.8.9	-2.51
0.1.3.4.5.7.8.9	-2.35
0.1.3.4.6.7.8.9	-2.39
0.1.3.5.6.7.8.9	0.0
0.1.4.5.6.7.8.9	-2.5
0.2.3.4.5.6.7.8	-3.27
0.2.3.4.5.6.7.9	-2.43
0.2.3.4.5.6.8.9	-2.51
0.2.3.4.5.7.8.9	-2.36
0.2.3.4.6.7.8.9	-2.48
0.2.3.5.6.7.8.9	0.0
0.2.4.5.6.7.8.9	-2.6
0.3.4.5.6.7.8.9	-2.21
1.2.3.4.5.6.7.8	-3.47
1.2.3.4.5.6.7.9	-2.72
1.2.3.4.5.6.8.9	-2.81
1.2.3.4.5.7.8.9	-2.6
1.2.3.4.6.7.8.9	-2.73
1.2.3.5.6.7.8.9	0.0
1.2.4.5.6.7.8.9	-2.82
1.3.4.5.6.7.8.9	-2.51
2.3.4.5.6.7.8.9	-2.42
