Configurations	Weights(%)
0.1.2.3.4.6.7	-3.28
0.1.2.3.4.6.8	-3.75
0.1.2.3.4.6.9	-3.55
0.1.2.3.4.7.8	-4.31
0.1.2.3.4.7.9	-3.28
0.1.2.3.4.8.9	-3.39
0.1.2.3.5.6.7	0.0
0.1.2.3.5.6.8	0.0
0.1.2.3.5.6.9	0.0
0.1.2.3.5.7.8	0.0
0.1.2.3.5.7.9	0.0
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	0.0
0.1.2.3.6.7.9	0.0
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-3.3
0.1.2.4.5.6.8	-3.87
0.1.2.4.5.6.9	-3.73
0.1.2.4.5.7.8	-4.4
0.1.2.4.5.7.9	-3.43
0.1.2.4.5.8.9	-3.6
0.1.2.4.6.7.8	-4.23
0.1.2.4.6.7.9	-3.7
0.1.2.4.6.8.9	-3.83
0.1.2.4.7.8.9	-3.51
0.1.2.5.6.7.8	0.0
0.1.2.5.6.7.9	0.0
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	0.0
0.1.3.4.5.6.7	-3.2
0.1.3.4.5.6.8	-3.71
0.1.3.4.5.6.9	-3.23
0.1.3.4.5.7.8	-4.13
0.1.3.4.5.7.9	-3.03
0.1.3.4.5.8.9	-3.17
0.1.3.4.6.7.8	-3.9
0.1.3.4.6.7.9	-3.07
0.1.3.4.6.8.9	-3.18
0.1.3.4.7.8.9	-2.96
0.1.3.5.6.7.8	0.0
0.1.3.5.6.7.9	0.0
0.1.3.5.6.8.9	0.0
0.1.3.5.7.8.9	0.0
0.1.3.6.7.8.9	0.0
0.1.4.5.6.7.8	-3.98
0.1.4.5.6.7.9	-3.22
0.1.4.5.6.8.9	-3.37
0.1.4.5.7.8.9	-3.12
0.1.4.6.7.8.9	-3.26
0.1.5.6.7.8.9	0.0
0.2.3.4.5.6.7	-3.4
0.2.3.4.5.6.8	-3.72
0.2.3.4.5.6.9	-3.22
0.2.3.4.5.7.8	-4.22
0.2.3.4.5.7.9	-3.03
0.2.3.4.5.8.9	-3.15
0.2.3.4.6.7.8	-4.01
0.2.3.4.6.7.9	-3.19
0.2.3.4.6.8.9	-3.28
0.2.3.4.7.8.9	-3.07
0.2.3.5.6.7.8	0.0
0.2.3.5.6.7.9	0.0
0.2.3.5.6.8.9	0.0
0.2.3.5.7.8.9	0.0
0.2.3.6.7.8.9	0.0
0.2.4.5.6.7.8	-4.12
0.2.4.5.6.7.9	-3.34
0.2.4.5.6.8.9	-3.46
0.2.4.5.7.8.9	-3.24
0.2.4.6.7.8.9	-3.46
0.2.5.6.7.8.9	0.0
0.3.4.5.6.7.8	-3.95
0.3.4.5.6.7.9	-2.84
0.3.4.5.6.8.9	-2.95
0.3.4.5.7.8.9	-2.79
0.3.4.6.7.8.9	-2.84
0.3.5.6.7.8.9	0.0
0.4.5.6.7.8.9	-2.99
1.2.3.4.5.6.7	-3.37
1.2.3.4.5.6.8	-3.96
1.2.3.4.5.6.9	-3.62
1.2.3.4.5.7.8	-4.44
1.2.3.4.5.7.9	-3.37
1.2.3.4.5.8.9	-3.49
1.2.3.4.6.7.8	-4.21
1.2.3.4.6.7.9	-3.51
1.2.3.4.6.8.9	-3.61
1.2.3.4.7.8.9	-3.31
1.2.3.5.6.7.8	0.0
1.2.3.5.6.7.9	0.0
1.2.3.5.6.8.9	0.0
1.2.3.5.7.8.9	0.0
1.2.3.6.7.8.9	0.0
1.2.4.5.6.7.8	-4.25
1.2.4.5.6.7.9	-3.63
1.2.4.5.6.8.9	-3.77
1.2.4.5.7.8.9	-3.45
1.2.4.6.7.8.9	-3.72
1.2.5.6.7.8.9	0.0
1.3.4.5.6.7.8	-4.21
1.3.4.5.6.7.9	-3.23
1.3.4.5.6.8.9	-3.36
1.3.4.5.7.8.9	-3.16
1.3.4.6.7.8.9	-3.15
1.3.5.6.7.8.9	0.0
1.4.5.6.7.8.9	-3.28
2.3.4.5.6.7.8	-4.17
2.3.4.5.6.7.9	-3.11
2.3.4.5.6.8.9	-3.21
2.3.4.5.7.8.9	-3.01
2.3.4.6.7.8.9	-3.15
2.3.5.6.7.8.9	0.0
2.4.5.6.7.8.9	-3.27
3.4.5.6.7.8.9	-2.86
