ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	1	0.947	0.76	0.762	1	0.668	1	1	1	34.03	34.03
345	h0	1	0.971	0.8	0.8	1	0.7	1	1	1	40.41	40.41
346	h0	1	0.889	0.7	0.8	1	0.682	1	1	1	31.54	31.54
347	h0	1	0.842	0.95	0.667	1	0.859	1	1	1	42.58	42.58
348	h0	1	0.889	1.0	0.7	1	0.9	1	1	1	52.03	52.03
349	h0	1	0.889	1.0	0.7	1	0.9	1	1	1	52.03	52.03
350	h0	1	0.947	0.76	0.667	1	0.764	1	1	1	34.07	34.07
351	h0	1	1.0	0.765	0.7	1	0.8	1	1	1	42.84	42.84
352	h0	1	1.0	0.7	0.7	1	0.8	1	1	1	39.2	39.2
353	h0	1	0.632	0.76	0.952	1	0.668	1	1	1	28.38	28.38
354	h0	1	0.667	0.84	1.0	1	0.7	1	1	1	36.44	36.44
355	h0	1	0.667	0.9	1.0	1	0.691	1	1	1	38.54	38.54
392	h0	1	0.632	0.665	0.952	1	0.955	1	1	1	35.5	35.5
393	h0	1	0.667	0.7	1.0	1	1.0	1	1	1	43.38	43.38
394	h0	1	0.667	0.7	1.0	1	1.0	1	1	1	43.38	43.38
395	h0	1	0.667	0.7	1.0	1	1.0	1	1	1	43.38	43.38
396	h0	1	0.947	0.95	0.667	1	0.668	1	1	1	37.24	37.24
397	h0	1	1.0	1.0	0.7	1	0.7	1	1	1	45.52	45.52
398	h0	1	1.0	1.0	0.7	1	0.7	1	1	1	45.52	45.52
399	h0	1	1.0	1.0	0.7	1	0.7	1	1	1	45.52	45.52
400	h0	1	0.614	0.0	0.614	1	0.655	1	1	1	0.0	22.22
401	h0	1	0.778	0.0	0.7	1	0.7	1	1	1	0.0	38.12
402	h0	1	0.778	0.0	0.7	1	0.7	1	1	1	0.0	38.12
403	h0	1	0.778	0.0	0.671	1	0.7	1	1	1	0.0	33.95
404	h0	1	0.667	0.0	0.7	1	0.7	1	1	1	0.0	22.88
405	h0	1	0.667	0.0	0.7	1	0.7	1	1	1	0.0	22.88
406	h0	1	0.667	0.0	0.7	1	0.7	1	1	1	0.0	22.88
407	h0	1	0.667	0.0	0.7	1	0.7	1	1	1	0.0	22.88
408	h0	1	0.947	0.0	1.0	1	1.0	1	1	1	0.0	75.76
409	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	80.0
410	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	80.0
411	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	80.0
412	h0	1	0.655	0.9	0.7	1	0.7	1	1	1	28.89	28.89
413	h0	1	0.667	0.9	0.7	1	0.7	1	1	1	29.41	29.41
414	h0	1	0.667	0.9	0.7	1	0.7	1	1	1	29.41	29.41
415	h0	1	0.667	0.9	0.7	1	0.7	1	1	1	29.41	29.41
416	h0	1	0.737	0.58	0.686	1	0.645	1	1	1	18.91	18.91
417	h0	1	1.0	0.7	0.8	1	0.7	1	1	1	39.2	39.2
418	h0	1	1.0	0.7	0.8	1	0.7	1	1	1	39.2	39.2
419	h0	1	1.0	0.7	0.8	1	0.7	1	1	1	39.2	39.2
420	h0	1	0.947	0.665	0.857	1	0.668	1	1	1	36.05	36.05
421	h0	1	1.0	0.7	0.9	1	0.7	1	1	1	44.1	44.1
422	h0	1	1.0	0.7	0.9	1	0.7	1	1	1	44.1	44.1
423	h0	1	1.0	0.7	0.9	1	0.7	1	1	1	44.1	44.1
424	h0	1	0.632	0.95	0.857	1	0.955	1	1	1	49.14	49.14
425	h0	1	0.667	1.0	0.9	1	1.0	1	1	1	60.03	60.03
426	h0	1	0.667	1.0	0.9	1	1.0	1	1	1	60.03	60.03
427	h0	1	0.667	1.0	0.9	1	1.0	1	1	1	60.03	60.03
448	h0	1	0.632	0.0	0.667	1	0.764	1	1	1	0.0	22.74
449	h0	1	0.667	0.0	0.7	1	0.8	1	1	1	0.0	27.76
450	h0	1	0.667	0.0	0.7	1	0.8	1	1	1	0.0	27.76
451	h0	1	0.667	0.0	0.7	1	0.8	1	1	1	0.0	27.76
452	h0	1	0.667	0.0	0.467	1	0.8	1	1	1	0.0	15.74
453	h0	1	0.947	0.0	0.952	1	0.955	1	1	1	0.0	45.99
454	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	65.03
455	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	65.03
456	h0	1	1.0	0.0	1.0	1	1.0	1	1	1	0.0	65.03
457	h0	1	1.0	0.0	0.667	1	1.0	1	1	1	0.0	37.8
458	h0	1	0.737	0.95	0.952	1	0.955	1	1	1	63.65	63.65
459	h0	1	0.778	1.0	1.0	1	1.0	1	1	1	77.8	77.8
460	h0	1	0.778	1.0	1.0	1	1.0	1	1	1	77.8	77.8
461	h0	1	0.778	1.0	1.0	1	1.0	1	1	1	77.8	77.8
462	h0	1	0.778	0.85	0.667	1	1.0	1	1	1	44.11	44.11
463	h0	1	0.632	0.665	0.667	1	0.668	1	1	1	18.73	18.73
464	h0	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
465	h0	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
466	h0	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
467	h0	1	0.667	0.595	0.467	1	0.7	1	1	1	12.97	12.97
812	h1	1	0.842	0.76	0.724	1	0.668	1	1	1	27.82	27.82
813	h1	1	0.889	0.8	0.843	1	0.7	1	1	1	38.99	38.99
814	h1	1	0.889	0.8	0.9	1	0.686	1	1	1	40.79	40.79
815	h1	1	0.842	0.95	0.724	1	0.859	1	1	1	44.72	44.72
816	h1	1	0.889	1.0	0.762	1	0.9	1	1	1	56.64	56.64
817	h1	1	0.889	1.0	0.7	1	0.9	1	1	1	52.03	52.03
818	h1	1	0.947	0.665	0.633	1	0.764	1	1	1	27.38	27.38
819	h1	1	1.0	0.7	0.7	1	0.8	1	1	1	39.2	39.2
820	h1	1	1.0	0.7	0.7	1	0.8	1	1	1	39.2	39.2
821	h1	1	0.632	0.76	0.905	1	0.668	1	1	1	26.98	26.98
822	h1	1	0.778	0.8	1.0	1	0.7	1	1	1	40.47	40.47
823	h1	1	0.778	0.8	1.0	1	0.691	1	1	1	39.95	39.95
860	h1	1	0.632	0.57	0.905	1	0.955	1	1	1	27.99	27.99
861	h1	1	0.637	0.6	1.0	1	1.0	1	1	1	35.51	35.51
862	h1	1	0.556	0.6	1.0	1	1.0	1	1	1	30.99	30.99
863	h1	1	0.62	0.6	1.0	1	1.0	1	1	1	34.56	34.56
864	h1	1	0.947	0.855	0.724	1	0.668	1	1	1	35.2	35.2
865	h1	1	1.0	0.9	0.8	1	0.7	1	1	1	46.82	46.82
866	h1	1	1.0	0.9	0.8	1	0.7	1	1	1	46.82	46.82
867	h1	1	1.0	0.9	0.8	1	0.7	1	1	1	46.82	46.82
868	h1	1	0.655	0.9	0.6	1	0.655	1	1	1	20.83	20.83
869	h1	1	0.889	1.0	0.7	1	0.7	1	1	1	40.47	40.47
870	h1	1	0.889	1.0	0.7	1	0.7	1	1	1	40.47	40.47
871	h1	1	0.889	1.0	0.7	1	0.7	1	1	1	40.47	40.47
872	h1	1	0.661	0.7	0.7	1	0.7	1	1	1	22.67	22.67
873	h1	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
874	h1	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
875	h1	1	0.667	0.7	0.7	1	0.7	1	1	1	22.88	22.88
876	h1	1	0.947	0.7	1.0	1	1.0	1	1	1	64.17	64.17
877	h1	1	1.0	0.7	1.0	1	1.0	1	1	1	70.0	70.0
