Configurations	Weights(%)
0.1.2.3.4.6.7	-4.07
0.1.2.3.4.6.8	-3.34
0.1.2.3.4.6.9	-3.92
0.1.2.3.4.7.8	0.0
0.1.2.3.4.7.9	0.0
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-4.08
0.1.2.3.5.6.8	-3.79
0.1.2.3.5.6.9	-4.06
0.1.2.3.5.7.8	0.0
0.1.2.3.5.7.9	0.0
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	-3.39
0.1.2.3.6.7.9	-3.84
0.1.2.3.6.8.9	-3.84
0.1.2.3.7.8.9	0.0
0.1.2.4.5.6.7	-3.85
0.1.2.4.5.6.8	-3.49
0.1.2.4.5.6.9	-3.9
0.1.2.4.5.7.8	0.0
0.1.2.4.5.7.9	0.0
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	-3.16
0.1.2.4.6.7.9	-3.81
0.1.2.4.6.8.9	-3.76
0.1.2.4.7.8.9	0.0
0.1.2.5.6.7.8	-3.41
0.1.2.5.6.7.9	-3.74
0.1.2.5.6.8.9	-3.77
0.1.2.5.7.8.9	0.0
0.1.2.6.7.8.9	-3.64
0.1.3.4.5.6.7	-3.74
0.1.3.4.5.6.8	-3.53
0.1.3.4.5.6.9	-3.79
0.1.3.4.5.7.8	0.0
0.1.3.4.5.7.9	0.0
0.1.3.4.5.8.9	0.0
0.1.3.4.6.7.8	-3.17
0.1.3.4.6.7.9	-3.69
0.1.3.4.6.8.9	-3.66
0.1.3.4.7.8.9	0.0
0.1.3.5.6.7.8	-3.67
0.1.3.5.6.7.9	-3.73
0.1.3.5.6.8.9	-3.75
0.1.3.5.7.8.9	0.0
0.1.3.6.7.8.9	-3.62
0.1.4.5.6.7.8	-3.28
0.1.4.5.6.7.9	-3.61
0.1.4.5.6.8.9	-3.62
0.1.4.5.7.8.9	0.0
0.1.4.6.7.8.9	-3.58
0.1.5.6.7.8.9	-3.49
0.2.3.4.5.6.7	-4.14
0.2.3.4.5.6.8	-3.49
0.2.3.4.5.6.9	-4.23
0.2.3.4.5.7.8	0.0
0.2.3.4.5.7.9	0.0
0.2.3.4.5.8.9	0.0
0.2.3.4.6.7.8	-3.16
0.2.3.4.6.7.9	-4.07
0.2.3.4.6.8.9	-4.01
0.2.3.4.7.8.9	0.0
0.2.3.5.6.7.8	-3.45
0.2.3.5.6.7.9	-4.04
0.2.3.5.6.8.9	-4.05
0.2.3.5.7.8.9	0.0
0.2.3.6.7.8.9	-3.85
0.2.4.5.6.7.8	-3.32
0.2.4.5.6.7.9	-4.03
0.2.4.5.6.8.9	-4.01
0.2.4.5.7.8.9	0.0
0.2.4.6.7.8.9	-3.96
0.2.5.6.7.8.9	-3.77
0.3.4.5.6.7.8	-3.25
0.3.4.5.6.7.9	-3.85
0.3.4.5.6.8.9	-3.85
0.3.4.5.7.8.9	0.0
0.3.4.6.7.8.9	-3.76
0.3.5.6.7.8.9	-3.69
0.4.5.6.7.8.9	-3.71
1.2.3.4.5.6.7	-3.63
1.2.3.4.5.6.8	-3.37
1.2.3.4.5.6.9	-3.76
1.2.3.4.5.7.8	0.0
1.2.3.4.5.7.9	0.0
1.2.3.4.5.8.9	0.0
1.2.3.4.6.7.8	-3.07
1.2.3.4.6.7.9	-3.67
1.2.3.4.6.8.9	-3.63
1.2.3.4.7.8.9	0.0
1.2.3.5.6.7.8	-3.42
1.2.3.5.6.7.9	-3.68
1.2.3.5.6.8.9	-3.7
1.2.3.5.7.8.9	0.0
1.2.3.6.7.8.9	-3.58
1.2.4.5.6.7.8	-3.19
1.2.4.5.6.7.9	-3.6
1.2.4.5.6.8.9	-3.59
1.2.4.5.7.8.9	0.0
1.2.4.6.7.8.9	-3.58
1.2.5.6.7.8.9	-3.47
1.3.4.5.6.7.8	-3.27
1.3.4.5.6.7.9	-3.53
1.3.4.5.6.8.9	-3.52
1.3.4.5.7.8.9	0.0
1.3.4.6.7.8.9	-3.5
1.3.5.6.7.8.9	-3.48
1.4.5.6.7.8.9	-3.41
2.3.4.5.6.7.8	-3.17
2.3.4.5.6.7.9	-3.85
2.3.4.5.6.8.9	-3.83
2.3.4.5.7.8.9	0.0
2.3.4.6.7.8.9	-3.76
2.3.5.6.7.8.9	-3.67
2.4.5.6.7.8.9	-3.72
3.4.5.6.7.8.9	-3.57
