Configurations	Weights(%)
0.3.4.6.7.8	-3.96
0.3.4.6.7.9	-4.82
0.3.4.6.8.9	-4.76
0.3.4.7.8.9	0.0
0.3.5.6.7.8	-4.39
0.3.5.6.7.9	-4.72
0.3.5.6.8.9	-4.75
0.3.5.7.8.9	0.0
0.3.6.7.8.9	-4.59
0.4.5.6.7.8	-4.15
0.4.5.6.7.9	-4.75
0.4.5.6.8.9	-4.75
0.4.5.7.8.9	0.0
0.4.6.7.8.9	-4.74
0.5.6.7.8.9	-4.48
1.2.3.4.6.7	-4.61
1.2.3.4.6.8	-4.12
1.2.3.4.6.9	-4.65
1.2.3.4.7.8	0.0
1.2.3.4.7.9	0.0
1.2.3.4.8.9	0.0
1.2.3.5.6.7	-4.65
1.2.3.5.6.8	-4.56
1.2.3.5.6.9	-4.73
1.2.3.5.7.8	0.0
1.2.3.5.7.9	0.0
1.2.3.5.8.9	0.0
1.2.3.6.7.8	-4.11
1.2.3.6.7.9	-4.59
1.2.3.6.8.9	-4.57
1.2.3.7.8.9	0.0
1.2.4.5.6.7	-4.38
1.2.4.5.6.8	-4.33
1.2.4.5.6.9	-4.6
1.2.4.5.7.8	0.0
1.2.4.5.7.9	0.0
1.2.4.5.8.9	0.0
1.2.4.6.7.8	-3.96
1.2.4.6.7.9	-4.6
1.2.4.6.8.9	-4.54
1.2.4.7.8.9	0.0
1.2.5.6.7.8	-4.17
1.2.5.6.7.9	-4.45
1.2.5.6.8.9	-4.46
1.2.5.7.8.9	0.0
1.2.6.7.8.9	-4.41
1.3.4.5.6.7	-4.29
1.3.4.5.6.8	-4.38
1.3.4.5.6.9	-4.51
1.3.4.5.7.8	0.0
1.3.4.5.7.9	0.0
1.3.4.5.8.9	0.0
1.3.4.6.7.8	-3.98
1.3.4.6.7.9	-4.49
1.3.4.6.8.9	-4.45
1.3.4.7.8.9	0.0
1.3.5.6.7.8	-4.48
1.3.5.6.7.9	-4.47
1.3.5.6.8.9	-4.48
1.3.5.7.8.9	0.0
1.3.6.7.8.9	-4.43
1.4.5.6.7.8	-4.13
1.4.5.6.7.9	-4.38
1.4.5.6.8.9	-4.38
1.4.5.7.8.9	0.0
1.4.6.7.8.9	-4.42
1.5.6.7.8.9	-4.26
2.3.4.5.6.8	-4.27
2.3.4.5.6.9	-4.91
2.3.4.5.7.8	0.0
2.3.4.5.7.9	0.0
2.3.4.6.7.8	-3.91
2.3.4.6.7.9	-4.83
2.3.4.6.8.9	-4.75
2.3.4.7.8.9	0.0
2.3.5.6.7.8	-4.18
2.3.5.6.7.9	-4.7
2.3.5.6.8.9	-4.7
2.3.5.7.8.9	0.0
2.4.5.6.7.8	-4.12
2.4.5.6.7.9	-4.77
2.4.5.6.8.9	-4.74
2.4.5.7.8.9	0.0
2.4.6.7.8.9	-4.77
2.5.6.7.8.9	-4.47
3.4.5.6.7.8	-4.05
3.4.5.6.7.9	-4.59
3.4.5.6.8.9	-4.57
3.4.5.7.8.9	0.0
3.4.6.7.8.9	-4.56
3.5.6.7.8.9	-4.4
