Configurations	Weights(%)
0.1.2.3.4.5.6.7	-3.19
0.1.2.3.4.5.6.8	-2.76
0.1.2.3.4.5.6.9	-3.24
0.1.2.3.4.5.7.8	0.0
0.1.2.3.4.5.7.9	0.0
0.1.2.3.4.5.8.9	0.0
0.1.2.3.4.6.7.8	-2.5
0.1.2.3.4.6.7.9	-3.1
0.1.2.3.4.6.8.9	-3.06
0.1.2.3.4.7.8.9	0.0
0.1.2.3.5.6.7.8	-2.85
0.1.2.3.5.6.7.9	-3.16
0.1.2.3.5.6.8.9	-3.18
0.1.2.3.5.7.8.9	0.0
0.1.2.3.6.7.8.9	-3.0
0.1.2.4.5.6.7.8	-2.58
0.1.2.4.5.6.7.9	-3.05
0.1.2.4.5.6.8.9	-3.04
0.1.2.4.5.7.8.9	0.0
0.1.2.4.6.7.8.9	-2.97
0.1.2.5.6.7.8.9	-2.92
0.1.3.4.5.6.7.8	-2.63
0.1.3.4.5.6.7.9	-2.96
0.1.3.4.5.6.8.9	-2.97
0.1.3.4.5.7.8.9	0.0
0.1.3.4.6.7.8.9	-2.88
0.1.3.5.6.7.8.9	-2.91
0.1.4.5.6.7.8.9	-2.82
0.2.3.4.5.6.7.8	-2.59
0.2.3.4.5.6.7.9	-3.32
0.2.3.4.5.6.8.9	-3.31
0.2.3.4.5.7.8.9	0.0
0.2.3.4.6.7.8.9	-3.18
0.2.3.5.6.7.8.9	-3.16
0.2.4.5.6.7.8.9	-3.15
0.3.4.5.6.7.8.9	-3.01
1.2.3.4.5.6.7.8	-2.52
1.2.3.4.5.6.7.9	-2.95
1.2.3.4.5.6.8.9	-2.94
1.2.3.4.5.7.8.9	0.0
1.2.3.4.6.7.8.9	-2.86
1.2.3.5.6.7.8.9	-2.88
1.2.4.5.6.7.8.9	-2.81
1.3.4.5.6.7.8.9	-2.75
2.3.4.5.6.7.8.9	-3.01
