ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
229	h0	1	0.571	0.607	0.87	1	0.873	0.429	1.0	1	11.29	11.29
230	h0	1	0.648	0.636	0.909	1	0.909	0.429	1.0	1	14.61	14.61
231	h0	1	0.7	0.579	0.711	1	0.606	0.429	0.929	1	6.96	6.96
232	h0	1	0.762	0.694	0.957	1	0.698	0.786	0.968	1	26.88	26.88
233	h0	1	0.757	0.727	1.0	1	0.727	0.786	0.929	1	29.21	29.21
234	h0	1	0.7	0.678	0.783	1	0.667	0.786	0.929	1	18.1	18.1
235	h0	1	0.952	0.955	0.696	1	0.698	0.786	0.968	1	33.6	33.6
236	h0	1	1.0	1.0	0.727	1	0.727	0.786	0.929	1	38.59	38.59
237	h0	1	1.0	1.0	0.688	1	0.727	0.786	0.929	1	36.52	36.52
238	h0	1	0.952	0.781	0.696	1	0.697	0.829	0.968	1	28.94	28.94
239	h0	1	1.0	0.773	0.727	1	0.727	0.857	1.0	1	35.01	35.01
240	h0	1	1.0	0.711	0.708	1	0.727	0.857	1.0	1	31.36	31.36
241	h0	1	0.667	0.868	0.957	1	0.697	0.929	0.968	1	34.73	34.73
242	h0	1	0.7	0.959	1.0	1	0.727	0.929	1.0	1	45.34	45.34
243	h0	1	0.7	0.909	0.783	1	0.697	0.929	1.0	1	32.26	32.26
288	h0	1	0.667	0.694	0.696	1	0.873	0.786	0.968	1	21.4	21.4
289	h0	1	0.7	0.727	0.727	1	0.909	0.786	1.0	1	26.43	26.43
290	h0	1	0.7	0.727	0.727	1	0.909	0.786	1.0	1	26.43	26.43
291	h0	1	0.7	0.727	0.727	1	0.871	0.786	0.929	1	23.53	23.53
292	h0	1	0.667	0.694	0.957	1	0.96	0.786	0.968	1	32.36	32.36
293	h0	1	0.7	0.727	1.0	1	1.0	0.786	1.0	1	40.0	40.0
294	h0	1	0.7	0.727	1.0	1	1.0	0.786	1.0	1	40.0	40.0
295	h0	1	0.7	0.727	1.0	1	1.0	0.786	1.0	1	40.0	40.0
296	h0	1	0.952	0.868	0.783	1	0.697	0.62	0.968	1	27.07	27.07
297	h0	1	1.0	0.909	0.818	1	0.727	0.786	1.0	1	42.49	42.49
298	h0	1	1.0	0.909	0.818	1	0.727	0.786	1.0	1	42.49	42.49
299	h0	1	1.0	0.909	0.818	1	0.727	0.786	1.0	1	42.49	42.49
300	h0	1	0.529	0.785	0.664	1	0.693	0.724	1.0	1	13.83	13.83
301	h0	1	0.7	0.909	0.727	1	0.727	0.786	1.0	1	26.43	26.43
302	h0	1	0.7	0.909	0.727	1	0.727	0.786	1.0	1	26.43	26.43
303	h0	1	0.681	0.909	0.522	1	0.727	0.767	1.0	1	18.02	18.02
304	h0	1	0.7	0.727	0.818	1	0.818	0.781	1.0	1	26.59	26.59
305	h0	1	0.7	0.727	0.818	1	0.818	0.786	1.0	1	26.76	26.76
306	h0	1	0.7	0.727	0.818	1	0.818	0.786	1.0	1	26.76	26.76
307	h0	1	0.7	0.727	0.818	1	0.589	0.786	1.0	1	19.27	19.27
308	h0	1	0.952	0.818	1.0	1	1.0	0.76	0.968	1	57.29	57.29
309	h0	1	1.0	0.818	1.0	1	1.0	0.786	1.0	1	64.29	64.29
310	h0	1	1.0	0.818	1.0	1	1.0	0.786	1.0	1	64.29	64.29
311	h0	1	1.0	0.818	1.0	1	0.792	0.786	1.0	1	50.92	50.92
312	h0	1	0.681	1.0	0.727	1	0.0	0.74	1.0	1	0.0	26.63
313	h0	1	0.7	1.0	0.727	1	0.0	0.786	1.0	1	0.0	29.08
314	h0	1	0.7	1.0	0.727	1	0.0	0.786	1.0	1	0.0	29.08
315	h0	1	0.7	1.0	0.727	1	0.0	0.776	1.0	1	0.0	21.52
316	h0	1	0.467	0.653	0.585	1	0.0	0.671	1.0	1	0.0	7.8
317	h0	1	0.7	0.727	0.727	1	0.0	0.786	1.0	1	0.0	21.14
318	h0	1	0.7	0.727	0.727	1	0.0	0.786	1.0	1	0.0	21.14
319	h0	1	0.7	0.603	0.656	1	0.0	0.753	1.0	1	0.0	15.16
320	h0	1	0.952	0.694	0.87	1	0.0	0.786	0.968	1	0.0	30.48
321	h0	1	1.0	0.727	0.909	1	0.0	0.786	1.0	1	0.0	37.76
322	h0	1	1.0	0.727	0.909	1	0.0	0.786	1.0	1	0.0	37.76
323	h0	1	1.0	0.727	0.909	1	0.0	0.786	1.0	1	0.0	37.76
324	h0	1	0.667	0.955	0.87	1	0.0	0.786	0.968	1	0.0	40.39
325	h0	1	0.7	1.0	0.909	1	0.0	0.786	1.0	1	0.0	50.01
326	h0	1	0.7	1.0	0.909	1	0.0	0.786	1.0	1	0.0	50.01
327	h0	1	0.7	1.0	0.909	1	0.0	0.786	1.0	1	0.0	50.01
328	h0	1	0.667	0.694	0.696	1	0.784	0.857	0.968	1	20.95	20.95
329	h0	1	0.7	0.727	0.727	1	0.818	0.857	1.0	1	25.94	25.94
330	h0	1	0.7	0.727	0.727	1	0.818	0.857	1.0	1	25.94	25.94
331	h0	1	0.7	0.727	0.727	1	0.784	0.857	1.0	1	24.86	24.86
697	h1	1	0.667	0.694	0.783	1	0.836	0.415	1.0	1	12.57	12.57
698	h1	1	0.7	0.727	0.818	1	0.909	0.429	1.0	1	16.23	16.23
