Configurations	Weights(%)
0.1.2.3.4.5.6.7	-3.02
0.1.2.3.4.5.6.8	-3.25
0.1.2.3.4.5.6.9	-2.98
0.1.2.3.4.5.7.8	-3.14
0.1.2.3.4.5.7.9	-3.41
0.1.2.3.4.5.8.9	-3.05
0.1.2.3.4.6.7.8	0.0
0.1.2.3.4.6.7.9	0.0
0.1.2.3.4.6.8.9	0.0
0.1.2.3.4.7.8.9	0.0
0.1.2.3.5.6.7.8	-3.23
0.1.2.3.5.6.7.9	-3.16
0.1.2.3.5.6.8.9	-2.81
0.1.2.3.5.7.8.9	-3.23
0.1.2.3.6.7.8.9	0.0
0.1.2.4.5.6.7.8	-3.53
0.1.2.4.5.6.7.9	-2.99
0.1.2.4.5.6.8.9	-2.71
0.1.2.4.5.7.8.9	-3.05
0.1.2.4.6.7.8.9	0.0
0.1.2.5.6.7.8.9	-2.81
0.1.3.4.5.6.7.8	-3.13
0.1.3.4.5.6.7.9	-3.24
0.1.3.4.5.6.8.9	-2.91
0.1.3.4.5.7.8.9	-3.32
0.1.3.4.6.7.8.9	0.0
0.1.3.5.6.7.8.9	-3.11
0.1.4.5.6.7.8.9	-2.87
0.2.3.4.5.6.7.8	-3.24
0.2.3.4.5.6.7.9	-2.92
0.2.3.4.5.6.8.9	-2.62
0.2.3.4.5.7.8.9	-2.99
0.2.3.4.6.7.8.9	0.0
0.2.3.5.6.7.8.9	-2.77
0.2.4.5.6.7.8.9	-2.69
0.3.4.5.6.7.8.9	-2.82
1.2.3.4.5.6.7.8	-3.31
1.2.3.4.5.6.7.9	-3.18
1.2.3.4.5.6.8.9	-2.87
1.2.3.4.5.7.8.9	-3.28
1.2.3.4.6.7.8.9	0.0
1.2.3.5.6.7.8.9	-3.06
1.2.4.5.6.7.8.9	-2.83
1.3.4.5.6.7.8.9	-3.15
2.3.4.5.6.7.8.9	-2.78
