ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	1	0.762	1	0.668	1	1	1	28.3	28.3
345	h0	0.667	0.971	1	0.8	1	0.7	1	1	1	33.69	33.69
346	h0	0.667	0.889	1	0.8	1	0.682	1	1	1	30.06	30.06
347	h0	0.947	0.842	1	0.667	1	0.859	1	1	1	42.44	42.44
348	h0	1.0	0.889	1	0.7	1	0.9	1	1	1	52.03	52.03
349	h0	1.0	0.889	1	0.7	1	0.9	1	1	1	52.03	52.03
350	h0	0.737	0.947	1	0.667	1	0.764	1	1	1	33.04	33.04
351	h0	0.754	1.0	1	0.7	1	0.8	1	1	1	42.22	42.22
352	h0	0.667	1.0	1	0.7	1	0.8	1	1	1	37.35	37.35
353	h0	0.947	0.632	1	0.952	1	0.668	1	1	1	35.36	35.36
354	h0	1.0	0.667	1	1.0	1	0.7	1	1	1	43.38	43.38
355	h0	1.0	0.667	1	1.0	1	0.691	1	1	1	42.82	42.82
392	h0	0.737	0.632	1	0.952	1	0.955	1	1	1	39.34	39.34
393	h0	0.778	0.667	1	1.0	1	1.0	1	1	1	48.21	48.21
394	h0	0.778	0.667	1	1.0	1	1.0	1	1	1	48.21	48.21
395	h0	0.778	0.667	1	1.0	1	1.0	1	1	1	48.21	48.21
396	h0	0.632	0.947	1	0.667	1	0.668	1	1	1	24.77	24.77
397	h0	0.667	1.0	1	0.7	1	0.7	1	1	1	30.36	30.36
398	h0	0.667	1.0	1	0.7	1	0.7	1	1	1	30.36	30.36
399	h0	0.667	1.0	1	0.7	1	0.7	1	1	1	30.36	30.36
400	h0	0.842	0.614	1	0.614	1	0.655	1	1	1	20.79	20.79
401	h0	1.0	0.778	1	0.7	1	0.7	1	1	1	38.12	38.12
402	h0	1.0	0.778	1	0.7	1	0.7	1	1	1	38.12	38.12
403	h0	1.0	0.778	1	0.671	1	0.7	1	1	1	33.95	33.95
404	h0	0.632	0.667	1	0.7	1	0.7	1	1	1	20.66	20.66
405	h0	0.667	0.667	1	0.7	1	0.7	1	1	1	21.8	21.8
