ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
229	h0	1	0.571	1	0.87	0.697	1	0.429	1.0	1	14.85	14.85
230	h0	1	0.648	1	0.909	0.727	1	0.429	1.0	1	18.37	18.37
231	h0	1	0.7	1	0.711	0.515	1	0.429	0.929	1	10.22	10.22
232	h0	1	0.762	1	0.957	0.958	1	0.786	0.968	1	53.15	53.15
233	h0	1	0.757	1	1.0	1.0	1	0.786	0.929	1	55.28	55.28
234	h0	1	0.7	1	0.783	1.0	1	0.786	0.929	1	40.02	40.02
235	h0	1	0.952	1	0.696	0.697	1	0.786	0.968	1	35.14	35.14
236	h0	1	1.0	1	0.727	0.727	1	0.786	0.929	1	38.59	38.59
237	h0	1	1.0	1	0.688	0.727	1	0.786	0.929	1	36.52	36.52
238	h0	1	0.952	1	0.696	0.0	1	0.829	0.968	1	0.0	41.69
239	h0	1	1.0	1	0.727	0.0	1	0.857	1.0	1	0.0	50.96
240	h0	1	1.0	1	0.708	0.0	1	0.857	1.0	1	0.0	49.63
241	h0	1	0.667	1	0.957	0.0	1	0.929	0.968	1	0.0	40.01
242	h0	1	0.7	1	1.0	0.0	1	0.929	1.0	1	0.0	47.28
243	h0	1	0.7	1	0.783	0.0	1	0.929	1.0	1	0.0	30.3
288	h0	1	0.667	1	0.696	0.697	1	0.786	0.968	1	24.62	24.62
289	h0	1	0.7	1	0.727	0.727	1	0.786	1.0	1	29.08	29.08
290	h0	1	0.7	1	0.727	0.758	1	0.786	1.0	1	30.32	30.32
291	h0	1	0.7	1	0.727	0.818	1	0.786	0.929	1	30.4	30.4
292	h0	1	0.667	1	0.957	0.697	1	0.786	0.968	1	33.85	33.85
293	h0	1	0.7	1	1.0	0.727	1	0.786	1.0	1	40.0	40.0
294	h0	1	0.7	1	1.0	0.701	1	0.786	1.0	1	38.57	38.57
295	h0	1	0.7	1	1.0	0.64	1	0.786	1.0	1	35.21	35.21
296	h0	1	0.952	1	0.783	0.958	1	0.62	0.968	1	42.86	42.86
297	h0	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
298	h0	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
299	h0	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
300	h0	1	0.529	1	0.664	0.75	1	0.724	1.0	1	19.07	19.07
301	h0	1	0.7	1	0.727	0.909	1	0.786	1.0	1	36.36	36.36
302	h0	1	0.7	1	0.727	0.909	1	0.786	1.0	1	36.36	36.36
303	h0	1	0.681	1	0.522	0.909	1	0.767	1.0	1	24.78	24.78
304	h0	1	0.7	1	0.818	0.636	1	0.781	1.0	1	28.44	28.44
305	h0	1	0.7	1	0.818	0.636	1	0.786	1.0	1	28.62	28.62
306	h0	1	0.7	1	0.818	0.636	1	0.786	1.0	1	28.62	28.62
307	h0	1	0.7	1	0.818	0.534	1	0.786	1.0	1	24.03	24.03
308	h0	1	0.952	1	1.0	0.818	1	0.76	0.968	1	57.29	57.29
309	h0	1	1.0	1	1.0	0.818	1	0.786	1.0	1	64.29	64.29
310	h0	1	1.0	1	1.0	0.818	1	0.786	1.0	1	64.29	64.29
311	h0	1	1.0	1	1.0	0.712	1	0.786	1.0	1	55.96	55.96
312	h0	1	0.681	1	0.727	1.0	1	0.74	1.0	1	36.64	36.64
313	h0	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
314	h0	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
315	h0	1	0.7	1	0.727	0.875	1	0.776	1.0	1	34.55	34.55
316	h0	1	0.467	1	0.585	0.818	1	0.671	1.0	1	15.0	15.0
317	h0	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
318	h0	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
319	h0	1	0.7	1	0.656	0.818	1	0.753	1.0	1	28.28	28.28
320	h0	1	0.952	1	0.87	0.348	1	0.786	0.968	1	21.93	49.4
321	h0	1	1.0	1	0.909	0.364	1	0.786	1.0	1	26.01	58.44
322	h0	1	1.0	1	0.909	0.364	1	0.786	1.0	1	26.01	58.44
323	h0	1	1.0	1	0.909	0.364	1	0.786	1.0	1	26.01	58.44
324	h0	1	0.667	1	0.87	0.0	1	0.786	0.968	1	0.0	26.93
325	h0	1	0.7	1	0.909	0.0	1	0.786	1.0	1	0.0	31.81
326	h0	1	0.7	1	0.909	0.0	1	0.786	1.0	1	0.0	31.81
327	h0	1	0.7	1	0.909	0.0	1	0.786	1.0	1	0.0	31.81
328	h0	1	0.667	1	0.696	0.0	1	0.857	0.968	1	0.0	36.89
329	h0	1	0.7	1	0.727	0.0	1	0.857	1.0	1	0.0	43.61
330	h0	1	0.7	1	0.727	0.0	1	0.857	1.0	1	0.0	43.61
331	h0	1	0.7	1	0.727	0.0	1	0.857	1.0	1	0.0	43.61
697	h1	1	0.667	1	0.783	0.697	1	0.415	1.0	1	15.11	15.11
698	h1	1	0.7	1	0.818	0.727	1	0.429	1.0	1	17.86	17.86
699	h1	1	0.7	1	0.676	0.515	1	0.5	1.0	1	12.18	12.18
700	h1	1	0.667	1	0.87	0.958	1	0.786	0.968	1	42.3	42.3
701	h1	1	0.7	1	0.964	1.0	1	0.786	1.0	1	53.04	53.04
702	h1	1	0.7	1	0.826	1.0	1	0.786	1.0	1	45.45	45.45
703	h1	1	0.952	1	0.783	0.697	1	0.774	0.968	1	38.93	38.93
704	h1	1	1.0	1	0.767	0.727	1	0.786	1.0	1	43.83	43.83
705	h1	1	1.0	1	0.696	0.727	1	0.786	1.0	1	39.77	39.77
706	h1	1	0.952	1	0.696	0.784	1	0.829	1.0	1	43.06	43.06
707	h1	1	1.0	1	0.727	0.818	1	0.857	1.0	1	50.96	50.96
708	h1	1	1.0	1	0.711	0.818	1	0.857	1.0	1	49.84	49.84
709	h1	1	0.667	1	0.957	0.697	1	0.857	0.968	1	36.91	36.91
710	h1	1	0.7	1	1.0	0.727	1	0.857	1.0	1	43.61	43.61
711	h1	1	0.7	1	0.826	0.595	1	0.857	1.0	1	29.48	29.48
756	h1	1	0.667	1	0.696	0.697	1	0.76	0.968	1	23.8	23.8
757	h1	1	0.657	1	0.727	0.727	1	0.786	1.0	1	27.29	27.29
758	h1	1	0.6	1	0.727	0.727	1	0.786	1.0	1	24.93	24.93
759	h1	1	0.695	1	0.727	0.727	1	0.786	1.0	1	28.87	28.87
760	h1	1	0.667	1	0.957	0.784	1	0.76	0.968	1	36.82	36.82
761	h1	1	0.748	1	1.0	0.765	1	0.786	1.0	1	44.98	44.98
762	h1	1	0.8	1	1.0	0.727	1	0.786	1.0	1	45.71	45.71
763	h1	1	0.71	1	1.0	0.727	1	0.786	1.0	1	40.57	40.57
764	h1	1	0.952	1	0.783	0.958	1	0.594	0.968	1	41.06	41.06
765	h1	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
766	h1	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
767	h1	1	1.0	1	0.818	1.0	1	0.786	1.0	1	64.29	64.29
768	h1	1	0.529	1	0.628	0.75	1	0.724	1.0	1	18.04	18.04
769	h1	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
770	h1	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
771	h1	1	0.681	1	0.573	0.818	1	0.786	1.0	1	25.09	25.09
772	h1	1	0.7	1	0.727	0.727	1	0.747	1.0	1	27.64	27.64
773	h1	1	0.7	1	0.727	0.727	1	0.786	1.0	1	29.08	29.08
774	h1	1	0.7	1	0.727	0.727	1	0.786	1.0	1	29.08	29.08
775	h1	1	0.7	1	0.727	0.636	1	0.786	1.0	1	25.44	25.44
776	h1	1	0.952	1	1.0	0.727	1	0.74	0.968	1	49.58	49.58
777	h1	1	1.0	1	1.0	0.727	1	0.786	1.0	1	57.14	57.14
778	h1	1	1.0	1	1.0	0.727	1	0.786	1.0	1	57.14	57.14
779	h1	1	1.0	1	1.0	0.636	1	0.786	1.0	1	49.99	49.99
780	h1	1	0.69	1	0.727	1.0	1	0.724	1.0	1	36.32	36.32
781	h1	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
782	h1	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
783	h1	1	0.7	1	0.727	0.917	1	0.776	1.0	1	36.21	36.21
784	h1	1	0.467	1	0.609	0.818	1	0.647	0.968	1	14.57	14.57
785	h1	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
786	h1	1	0.7	1	0.727	0.818	1	0.786	1.0	1	32.72	32.72
787	h1	1	0.7	1	0.621	0.818	1	0.753	1.0	1	26.78	26.78
788	h1	1	0.952	1	0.87	0.697	1	0.763	0.968	1	42.64	42.64
789	h1	1	1.0	1	0.909	0.727	1	0.786	1.0	1	51.94	51.94
790	h1	1	1.0	1	0.909	0.727	1	0.786	1.0	1	51.94	51.94
791	h1	1	1.0	1	0.909	0.727	1	0.786	1.0	1	51.94	51.94
792	h1	1	0.667	1	0.957	0.697	1	0.786	0.968	1	33.85	33.85
793	h1	1	0.7	1	1.0	0.727	1	0.786	1.0	1	40.0	40.0
794	h1	1	0.7	1	0.909	0.727	1	0.786	1.0	1	36.36	36.36
795	h1	1	0.7	1	0.909	0.727	1	0.786	1.0	1	36.36	36.36
796	h1	1	0.667	1	0.696	0.958	1	0.786	0.968	1	33.84	33.84
797	h1	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
798	h1	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
799	h1	1	0.7	1	0.727	1.0	1	0.786	1.0	1	40.0	40.0
