ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	0.706	0.84	1	0.632	0.95	0.909	1	1	27.11
345	h0	1.0	0.75	0.889	1	0.667	1.0	0.909	1	1	37.31
346	h0	1.0	0.75	1.0	1	0.667	1.0	0.909	1	1	45.47
347	h0	0.588	0.824	0.63	1	0.947	0.633	1.0	1	1	13.58
348	h0	0.625	0.875	0.667	1	1.0	0.778	1.0	1	1	21.82
349	h0	0.625	0.875	0.667	1	1.0	0.778	1.0	1	1	21.82
350	h0	0.941	0.588	0.944	1	0.632	0.844	0.705	1	1	16.03
351	h0	1.0	0.625	1.0	1	0.667	0.889	0.727	1	1	22.79
352	h0	1.0	0.625	1.0	1	0.667	0.889	0.727	1	1	22.79
353	h0	0.706	0.941	0.735	1	0.947	0.844	0.705	1	1	26.52
354	h0	0.75	1.0	0.765	1	1.0	0.889	0.727	1	1	37.08
355	h0	0.632	1.0	0.667	1	1.0	0.889	0.727	1	1	27.24
392	h0	0.941	0.824	0.944	1	0.632	0.633	0.727	1	1	15.8
393	h0	1.0	0.875	1.0	1	0.667	0.667	0.727	1	1	21.76
394	h0	1.0	0.875	1.0	1	0.667	0.667	0.727	1	1	21.76
395	h0	1.0	0.875	1.0	1	0.737	0.667	0.727	1	1	24.05
396	h0	0.588	0.706	0.63	1	0.737	0.95	0.727	1	1	9.88
397	h0	0.625	0.75	0.667	1	0.778	1.0	0.727	1	1	13.6
398	h0	0.625	0.75	0.667	1	0.778	1.0	0.727	1	1	13.6
399	h0	0.625	0.75	0.667	1	0.713	1.0	0.727	1	1	12.46
400	h0	0.706	0.647	0.778	1	0.895	0.622	0.455	1	1	5.93
401	h0	1.0	1.0	1.0	1	1.0	0.778	0.727	1	1	43.5
402	h0	1.0	1.0	1.0	1	1.0	0.778	0.727	1	1	43.5
403	h0	1.0	1.0	1.0	1	1.0	0.778	0.727	1	1	43.5
404	h0	0.574	0.544	0.556	1	0.526	0.667	0.591	1	1	2.85
405	h0	0.75	0.625	0.667	1	0.556	0.667	0.727	1	1	7.78
406	h0	0.75	0.625	0.667	1	0.556	0.667	0.727	1	1	7.78
407	h0	0.75	0.625	0.667	1	0.556	0.667	0.727	1	1	7.78
408	h0	0.669	0.824	0.79	1	0.737	1.0	0.606	1	1	15.97
409	h0	0.875	1.0	0.889	1	0.778	1.0	0.727	1	1	44.0
410	h0	0.875	1.0	0.889	1	0.778	1.0	0.727	1	1	44.0
411	h0	0.875	1.0	0.889	1	0.778	1.0	0.727	1	1	44.0
412	h0	0.721	0.522	0.691	1	1.0	0.656	0.792	1	1	9.8
413	h0	0.875	0.625	0.778	1	1.0	0.667	1.0	1	1	24.01
414	h0	0.875	0.625	0.778	1	1.0	0.667	1.0	1	1	24.01
415	h0	0.875	0.625	0.778	1	1.0	0.667	1.0	1	1	24.01
416	h0	0.412	0.647	0.37	1	0.433	0.8	0.682	1	1	1.54
417	h0	0.875	1.0	0.667	1	0.556	1.0	0.818	1	1	20.41
418	h0	0.875	1.0	0.667	1	0.556	1.0	0.818	1	1	20.41
419	h0	0.875	1.0	0.667	1	0.556	1.0	0.818	1	1	20.41
420	h0	0.941	0.588	0.944	1	0.737	0.95	1.0	1	1	27.14
421	h0	1.0	0.625	1.0	1	0.778	1.0	1.0	1	1	37.39
422	h0	1.0	0.625	1.0	1	0.778	1.0	1.0	1	1	37.39
423	h0	1.0	0.625	1.0	1	0.778	1.0	1.0	1	1	37.39
424	h0	0.706	0.941	0.63	1	0.842	0.633	0.909	1	1	15.05
425	h0	0.75	1.0	0.667	1	0.889	0.667	0.909	1	1	20.74
426	h0	0.75	1.0	0.667	1	0.889	0.667	0.909	1	1	20.74
427	h0	0.75	1.0	0.667	1	0.889	0.667	0.909	1	1	20.74
448	h0	0.941	0.941	0.944	1	0.947	0.633	0.818	1	1	30.41
449	h0	1.0	1.0	1.0	1	1.0	0.667	0.818	1	1	41.96
450	h0	1.0	1.0	1.0	1	1.0	0.667	0.818	1	1	41.96
451	h0	1.0	1.0	1.0	1	1.0	0.667	0.818	1	1	41.96
452	h0	1.0	1.0	1.0	1	1.0	0.667	0.818	1	1	41.96
453	h0	0.0	0.588	0.21	1	0.421	0.95	0.25	1	1	0.0
454	h0	0.574	0.625	0.593	1	0.76	1.0	1.0	1	1	12.26
455	h0	0.75	0.625	0.667	1	0.778	1.0	1.0	1	1	18.71
456	h0	0.75	0.625	0.667	1	0.778	1.0	1.0	1	1	18.71
457	h0	0.75	0.625	0.667	1	0.778	1.0	1.0	1	1	18.71
458	h0	0.824	0.353	0.944	1	0.947	0.844	0.466	1	1	5.84
459	h0	0.875	0.581	1.0	1	1.0	0.889	0.727	1	1	25.27
460	h0	0.875	0.625	1.0	1	1.0	0.889	0.727	1	1	27.18
461	h0	0.875	0.625	1.0	1	1.0	0.889	0.727	1	1	27.18
462	h0	0.875	0.625	1.0	1	1.0	0.889	0.727	1	1	27.18
463	h0	0.706	0.941	0.63	1	0.737	0.633	0.727	1	1	10.53
464	h0	0.75	1.0	0.667	1	0.778	0.667	0.727	1	1	14.51
465	h0	0.75	1.0	0.667	1	0.778	0.667	0.727	1	1	14.51
466	h0	0.75	1.0	0.667	1	0.778	0.667	0.727	1	1	14.51
467	h0	0.75	1.0	0.667	1	0.778	0.667	0.727	1	1	14.51
812	h1	0.882	0.824	0.889	1	0.632	0.9	0.909	1	1	32.2
813	h1	1.0	0.875	1.0	1	0.667	1.0	0.909	1	1	53.05
814	h1	1.0	0.875	1.0	1	0.667	1.0	0.909	1	1	53.05
815	h1	0.551	0.824	0.494	1	0.947	0.7	0.958	1	1	11.62
816	h1	0.625	0.875	0.556	1	1.0	0.778	1.0	1	1	20.01
817	h1	0.625	0.75	0.556	1	1.0	0.778	1.0	1	1	17.15
818	h1	0.882	0.588	0.889	1	0.632	0.8	0.705	1	1	13.41
819	h1	1.0	0.625	1.0	1	0.667	0.889	0.727	1	1	22.79
820	h1	1.0	0.625	1.0	1	0.667	0.889	0.727	1	1	22.79
821	h1	0.662	0.941	0.593	1	0.947	0.8	0.705	1	1	19.02
822	h1	0.75	1.0	0.667	1	1.0	0.889	0.727	1	1	32.33
823	h1	0.64	1.0	0.667	1	1.0	0.889	0.727	1	1	27.59
860	h1	0.882	0.824	0.889	1	0.632	0.6	0.697	1	1	12.67
861	h1	1.0	0.875	1.0	1	0.667	0.667	0.727	1	1	21.76
862	h1	1.0	0.757	1.0	1	0.667	0.667	0.727	1	1	18.83
863	h1	1.0	0.772	1.0	1	0.667	0.667	0.727	1	1	19.2
864	h1	0.551	0.706	0.593	1	0.737	0.9	0.697	1	1	7.91
865	h1	0.625	0.765	0.667	1	0.778	1.0	0.727	1	1	13.87
866	h1	0.625	0.875	0.667	1	0.778	1.0	0.727	1	1	15.87
867	h1	0.625	0.86	0.667	1	0.778	1.0	0.727	1	1	15.59
