ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.941	1	0.84	0.632	0.632	1	1	0.72	0.742	15.01
345	h0	1.0	1	0.889	0.667	0.667	1	1	0.75	0.769	21.05
346	h0	1.0	1	1.0	0.667	0.667	1	1	0.75	0.769	25.66
347	h0	0.588	1	0.63	0.947	0.947	1	1	0.72	0.742	13.17
348	h0	0.625	1	0.667	1.0	1.0	1	1	0.75	0.769	18.49
349	h0	0.625	1	0.667	1.0	1.0	1	1	0.75	0.769	18.49
350	h0	0.941	1	0.944	0.947	0.632	1	1	0.72	0.742	23.18
351	h0	1.0	1	1.0	1.0	0.667	1	1	0.75	0.769	32.54
352	h0	1.0	1	1.0	1.0	0.667	1	1	0.75	0.769	32.54
353	h0	0.706	1	0.735	0.632	0.947	1	1	0.72	0.742	15.99
354	h0	0.75	1	0.765	0.667	1.0	1	1	0.75	0.769	22.07
355	h0	0.632	1	0.667	0.667	1.0	1	1	0.75	0.769	16.22
392	h0	0.941	1	0.944	0.632	0.632	1	1	0.72	0.964	18.27
393	h0	1.0	1	1.0	0.667	0.667	1	1	0.75	0.923	23.68
394	h0	1.0	1	1.0	0.667	0.667	1	1	0.75	0.923	23.68
395	h0	1.0	1	1.0	0.667	0.737	1	1	0.75	0.923	26.17
396	h0	0.588	1	0.63	0.947	0.737	1	1	0.96	0.89	16.39
397	h0	0.625	1	0.667	1.0	0.778	1	1	1.0	0.923	23.02
398	h0	0.625	1	0.667	1.0	0.778	1	1	1.0	0.923	23.02
399	h0	0.625	1	0.667	1.0	0.713	1	1	1.0	0.923	21.1
400	h0	0.706	1	0.778	0.655	0.895	1	1	0.63	0.604	8.07
401	h0	1.0	1	1.0	0.889	1.0	1	1	0.75	0.769	39.43
402	h0	1.0	1	1.0	0.889	1.0	1	1	0.75	0.769	39.43
403	h0	1.0	1	1.0	0.889	1.0	1	1	0.75	0.769	39.43
404	h0	0.574	1	0.556	0.626	0.526	1	1	0.7	0.643	3.74
405	h0	0.75	1	0.667	0.667	0.556	1	1	0.833	0.769	10.97
406	h0	0.75	1	0.667	0.667	0.556	1	1	0.833	0.769	10.97
407	h0	0.75	1	0.667	0.667	0.556	1	1	0.833	0.769	10.97
408	h0	0.669	1	0.79	0.947	0.737	1	1	0.84	0.635	16.15
409	h0	0.875	1	0.889	1.0	0.778	1	1	1.0	0.769	46.54
410	h0	0.875	1	0.889	1.0	0.778	1	1	1.0	0.769	46.54
411	h0	0.875	1	0.889	1.0	0.778	1	1	1.0	0.769	46.54
412	h0	0.721	1	0.691	0.632	1.0	1	1	0.66	0.695	10.47
413	h0	0.875	1	0.778	0.667	1.0	1	1	0.75	0.846	24.37
414	h0	0.875	1	0.778	0.667	1.0	1	1	0.75	0.846	24.37
415	h0	0.875	1	0.778	0.667	1.0	1	1	0.75	0.846	24.37
416	h0	0.412	1	0.37	0.737	0.433	1	1	0.59	0.714	1.35
417	h0	0.875	1	0.667	1.0	0.556	1	1	0.75	1.0	18.72
418	h0	0.875	1	0.667	1.0	0.556	1	1	0.75	1.0	18.72
419	h0	0.875	1	0.667	1.0	0.556	1	1	0.75	1.0	18.72
420	h0	0.941	1	0.944	0.842	0.737	1	1	0.88	0.742	26.71
421	h0	1.0	1	1.0	0.889	0.778	1	1	0.917	0.769	37.51
422	h0	1.0	1	1.0	0.889	0.778	1	1	0.917	0.769	37.51
423	h0	1.0	1	1.0	0.889	0.778	1	1	0.917	0.769	37.51
424	h0	0.706	1	0.63	0.632	0.842	1	1	0.72	0.742	9.38
425	h0	0.75	1	0.667	0.667	0.889	1	1	0.75	0.769	13.16
426	h0	0.75	1	0.667	0.667	0.889	1	1	0.75	0.769	13.16
427	h0	0.75	1	0.667	0.667	0.889	1	1	0.75	0.769	13.16
448	h0	0.941	1	0.944	0.632	0.947	1	1	0.8	0.742	23.42
449	h0	1.0	1	1.0	0.667	1.0	1	1	0.833	0.769	32.86
450	h0	1.0	1	1.0	0.667	1.0	1	1	0.833	0.769	32.86
451	h0	1.0	1	1.0	0.667	1.0	1	1	0.833	0.769	32.86
452	h0	1.0	1	1.0	0.667	1.0	1	1	0.833	0.769	32.86
453	h0	0.0	1	0.21	0.842	0.421	1	1	0.28	0.214	0.0
454	h0	0.574	1	0.593	0.889	0.76	1	1	0.75	0.769	10.05
455	h0	0.75	1	0.667	0.889	0.778	1	1	0.75	0.769	15.35
456	h0	0.75	1	0.667	0.889	0.778	1	1	0.75	0.769	15.35
457	h0	0.75	1	0.667	0.889	0.778	1	1	0.75	0.769	15.35
458	h0	0.824	1	0.944	0.632	0.947	1	1	0.323	0.923	7.93
459	h0	0.875	1	1.0	0.667	1.0	1	1	0.75	0.846	28.48
460	h0	0.875	1	1.0	0.667	1.0	1	1	0.75	0.846	28.48
461	h0	0.875	1	1.0	0.667	1.0	1	1	0.75	0.846	28.48
462	h0	0.875	1	1.0	0.667	1.0	1	1	0.75	0.846	28.48
463	h0	0.706	1	0.63	0.842	0.737	1	1	0.88	0.742	13.37
464	h0	0.75	1	0.667	0.889	0.778	1	1	0.917	0.769	18.76
465	h0	0.75	1	0.667	0.889	0.778	1	1	0.917	0.769	18.76
466	h0	0.75	1	0.667	0.889	0.778	1	1	0.917	0.769	18.76
467	h0	0.75	1	0.667	0.889	0.778	1	1	0.917	0.769	18.76
812	h1	0.882	1	0.889	0.696	0.632	1	1	0.72	0.742	17.76
813	h1	1.0	1	1.0	0.76	0.667	1	1	0.75	0.769	29.24
814	h1	1.0	1	1.0	0.667	0.667	1	1	0.75	0.769	25.66
815	h1	0.551	1	0.494	0.895	0.947	1	1	0.72	0.714	9.68
816	h1	0.625	1	0.556	1.0	1.0	1	1	0.75	0.769	16.96
817	h1	0.625	1	0.556	1.0	1.0	1	1	0.75	0.769	16.96
818	h1	0.882	1	0.889	0.895	0.632	1	1	0.72	0.714	18.61
819	h1	1.0	1	1.0	1.0	0.667	1	1	0.75	0.769	32.54
820	h1	1.0	1	1.0	1.0	0.667	1	1	0.75	0.769	32.54
821	h1	0.662	1	0.593	0.596	0.947	1	1	0.72	0.742	11.41
822	h1	0.75	1	0.667	0.667	1.0	1	1	0.75	0.769	19.24
823	h1	0.64	1	0.667	0.667	1.0	1	1	0.75	0.769	16.42
860	h1	0.882	1	0.889	0.596	0.632	1	1	0.72	0.89	14.04
861	h1	1.0	1	1.0	0.667	0.667	1	1	0.75	0.923	23.68
862	h1	1.0	1	1.0	0.667	0.667	1	1	0.75	0.923	23.68
863	h1	1.0	1	1.0	0.667	0.667	1	1	0.75	0.923	23.68
864	h1	0.551	1	0.593	0.895	0.737	1	1	0.96	0.964	14.8
865	h1	0.625	1	0.667	1.0	0.778	1	1	1.0	1.0	24.94
866	h1	0.625	1	0.667	1.0	0.778	1	1	1.0	1.0	24.94
867	h1	0.625	1	0.667	1.0	0.778	1	1	1.0	1.0	24.94
868	h1	0.618	1	0.778	0.608	0.895	1	1	0.63	0.577	6.09
869	h1	0.875	1	1.0	0.889	1.0	1	1	0.75	0.769	34.5
870	h1	0.875	1	1.0	1.0	1.0	1	1	0.75	0.769	38.81
871	h1	0.875	1	1.0	0.889	1.0	1	1	0.75	0.769	34.5
872	h1	0.574	1	0.648	0.591	0.632	1	1	0.63	0.61	3.71
873	h1	0.75	1	0.778	0.667	0.667	1	1	0.75	0.769	12.67
