ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	1	0.857	0.952	0.668	1	0.957	1	1	1	20.86
345	h0	1	0.943	1.0	0.7	1	1.0	1	1	1	26.4
346	h0	1	1.0	1.0	0.636	1	0.783	1	1	1	16.28
347	h0	1	0.762	0.667	0.955	1	0.87	1	1	1	33.78
348	h0	1	0.762	0.7	1.0	1	0.909	1	1	1	38.79
349	h0	1	0.7	0.7	0.909	1	0.909	1	1	1	26.52
350	h0	1	0.667	0.952	0.764	1	0.957	1	1	1	37.14
351	h0	1	0.7	1.0	0.9	1	1.0	1	1	1	50.4
352	h0	1	0.7	1.0	0.818	1	1.0	1	1	1	37.51
353	h0	1	0.952	0.571	0.382	1	0.783	1	1	1	6.5
354	h0	1	1.0	0.648	0.4	1	0.818	1	1	1	8.48
355	h0	1	1.0	0.7	0.364	1	0.64	1	1	1	5.33
392	h0	1	0.952	0.667	0.859	1	0.696	1	1	1	30.37
393	h0	1	1.0	0.7	0.9	1	0.727	1	1	1	36.64
394	h0	1	1.0	0.7	0.9	1	0.727	1	1	1	34.99
395	h0	1	1.0	0.7	0.9	1	0.727	1	1	1	20.84
396	h0	1	0.762	0.952	0.668	1	0.696	1	1	1	26.98
397	h0	1	0.8	1.0	0.7	1	0.727	1	1	1	32.57
398	h0	1	0.8	1.0	0.7	1	0.727	1	1	1	32.57
399	h0	1	0.8	1.0	0.7	1	0.727	1	1	1	24.67
400	h0	1	0.614	1.0	0.655	1	0.727	1	1	1	25.35
401	h0	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
402	h0	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
403	h0	1	0.681	1.0	0.591	1	0.727	1	1	1	17.67
404	h0	1	0.7	0.7	0.7	1	0.818	1	1	1	26.18
405	h0	1	0.7	0.7	0.7	1	0.818	1	1	1	26.18
406	h0	1	0.7	0.7	0.7	1	0.818	1	1	1	26.18
407	h0	1	0.7	0.7	0.7	1	0.711	1	1	1	15.88
408	h0	1	1.0	0.8	1.0	1	1.0	1	1	1	74.64
409	h0	1	1.0	0.8	1.0	1	1.0	1	1	1	74.64
410	h0	1	1.0	0.8	1.0	1	1.0	1	1	1	74.64
411	h0	1	1.0	0.8	1.0	1	0.87	1	1	1	45.31
412	h0	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
413	h0	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
414	h0	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
415	h0	1	0.7	1.0	0.7	1	0.609	1	1	1	18.02
416	h0	1	0.729	0.652	0.645	1	0.708	1	1	1	17.36
417	h0	1	0.8	0.7	0.7	1	0.727	1	1	1	22.8
418	h0	1	0.8	0.7	0.7	1	0.727	1	1	1	22.8
419	h0	1	0.8	0.581	0.659	1	0.727	1	1	1	12.43
420	h0	1	0.952	0.667	0.668	1	0.696	1	1	1	23.62
421	h0	1	1.0	0.7	0.7	1	0.727	1	1	1	28.5
422	h0	1	1.0	0.7	0.7	1	0.727	1	1	1	28.5
423	h0	1	1.0	0.7	0.7	1	0.727	1	1	1	21.59
424	h0	1	0.762	0.762	0.955	1	0.696	1	1	1	30.88
425	h0	1	0.8	0.8	1.0	1	0.727	1	1	1	37.22
426	h0	1	0.8	0.8	1.0	1	0.727	1	1	1	34.99
427	h0	1	0.8	0.8	1.0	1	0.727	1	1	1	18.8
448	h0	1	0.667	0.667	0.764	1	0.957	1	1	1	26.02
449	h0	1	0.7	0.7	0.8	1	1.0	1	1	1	31.36
450	h0	1	0.7	0.7	0.8	1	1.0	1	1	1	31.36
451	h0	1	0.7	0.7	0.8	1	1.0	1	1	1	30.73
452	h0	1	0.5	0.4	0.327	1	1.0	1	1	1	3.34
453	h0	1	0.952	0.762	0.955	1	0.783	1	1	1	43.4
454	h0	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
455	h0	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
456	h0	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
457	h0	1	0.714	0.457	0.409	1	0.818	1	1	1	6.09
458	h0	1	0.857	0.762	0.955	1	0.87	1	1	1	43.41
459	h0	1	0.9	0.8	1.0	1	0.909	1	1	1	52.36
460	h0	1	0.9	0.8	1.0	1	0.909	1	1	1	52.36
461	h0	1	0.9	0.8	1.0	1	0.909	1	1	1	52.36
462	h0	1	0.643	0.457	0.409	1	0.909	1	1	1	6.1
463	h0	1	0.667	0.952	0.668	1	0.957	1	1	1	32.47
464	h0	1	0.7	1.0	0.7	1	1.0	1	1	1	39.2
465	h0	1	0.7	1.0	0.7	1	1.0	1	1	1	39.2
466	h0	1	0.7	1.0	0.7	1	1.0	1	1	1	37.63
467	h0	1	0.5	0.571	0.286	1	1.0	1	1	1	3.8
812	h1	1	0.905	0.952	0.573	1	0.87	1	1	1	20.06
813	h1	1	1.0	1.0	0.655	1	0.909	1	1	1	27.8
814	h1	1	1.0	1.0	0.668	1	0.711	1	1	1	18.14
815	h1	1	0.633	0.762	0.955	1	0.87	1	1	1	32.06
816	h1	1	0.7	0.8	1.0	1	0.909	1	1	1	40.72
817	h1	1	0.7	0.8	0.955	1	0.909	1	1	1	31.84
818	h1	1	0.633	0.952	0.764	1	0.957	1	1	1	35.25
819	h1	1	0.7	1.0	0.9	1	1.0	1	1	1	50.4
820	h1	1	0.7	1.0	0.859	1	1.0	1	1	1	39.39
821	h1	1	0.905	0.667	0.382	1	0.87	1	1	1	8.02
822	h1	1	1.0	0.7	0.4	1	0.909	1	1	1	8.48
823	h1	1	1.0	0.7	0.382	1	0.711	1	1	1	5.19
860	h1	1	0.814	0.571	0.859	1	0.696	1	1	1	22.23
861	h1	1	0.9	0.6	0.9	1	0.727	1	1	1	28.27
862	h1	1	0.9	0.6	0.9	1	0.727	1	1	1	26.99
863	h1	1	0.9	0.6	0.9	1	0.727	1	1	1	16.08
864	h1	1	0.814	0.952	0.668	1	0.696	1	1	1	28.82
865	h1	1	0.867	1.0	0.7	1	0.727	1	1	1	35.3
866	h1	1	0.8	1.0	0.7	1	0.727	1	1	1	32.57
867	h1	1	0.881	1.0	0.7	1	0.727	1	1	1	27.17
868	h1	1	0.567	1.0	0.655	1	0.727	1	1	1	23.41
869	h1	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
870	h1	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
871	h1	1	0.7	1.0	0.591	1	0.727	1	1	1	18.17
872	h1	1	0.7	0.7	0.7	1	0.727	1	1	1	23.27
873	h1	1	0.7	0.7	0.7	1	0.727	1	1	1	23.27
874	h1	1	0.7	0.7	0.7	1	0.727	1	1	1	23.27
875	h1	1	0.7	0.7	0.7	1	0.632	1	1	1	14.11
876	h1	1	1.0	0.7	1.0	1	1.0	1	1	1	65.31
877	h1	1	1.0	0.7	1.0	1	1.0	1	1	1	65.31
878	h1	1	1.0	0.7	1.0	1	1.0	1	1	1	65.31
879	h1	1	1.0	0.7	1.0	1	0.87	1	1	1	39.65
880	h1	1	0.69	1.0	0.7	1	0.727	1	1	1	30.44
881	h1	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
882	h1	1	0.7	1.0	0.7	1	0.727	1	1	1	30.89
883	h1	1	0.7	1.0	0.7	1	0.601	1	1	1	17.79
884	h1	1	0.61	0.652	0.645	1	0.708	1	1	1	14.53
885	h1	1	0.8	0.7	0.7	1	0.727	1	1	1	22.8
886	h1	1	0.8	0.7	0.7	1	0.727	1	1	1	22.8
887	h1	1	0.8	0.581	0.659	1	0.727	1	1	1	12.43
888	h1	1	0.814	0.667	0.668	1	0.696	1	1	1	20.19
889	h1	1	0.9	0.7	0.7	1	0.727	1	1	1	25.65
890	h1	1	0.9	0.7	0.7	1	0.727	1	1	1	25.65
891	h1	1	0.9	0.7	0.7	1	0.727	1	1	1	19.43
892	h1	1	0.724	0.762	0.955	1	0.696	1	1	1	29.34
893	h1	1	0.8	0.8	1.0	1	0.727	1	1	1	37.22
894	h1	1	0.8	0.8	1.0	1	0.727	1	1	1	34.99
895	h1	1	0.8	0.8	1.0	1	0.727	1	1	1	16.47
916	h1	1	0.633	0.667	0.764	1	0.957	1	1	1	24.7
917	h1	1	0.738	0.7	0.8	1	1.0	1	1	1	33.06
918	h1	1	0.8	0.7	0.9	1	1.0	1	1	1	40.32
919	h1	1	0.729	0.7	0.9	1	1.0	1	1	1	36.01
920	h1	1	0.533	0.4	0.327	1	1.0	1	1	1	3.56
921	h1	1	0.905	0.667	0.955	1	0.783	1	1	1	36.11
922	h1	1	1.0	0.7	1.0	1	0.818	1	1	1	45.81
923	h1	1	1.0	0.7	1.0	1	0.818	1	1	1	45.81
924	h1	1	1.0	0.7	1.0	1	0.818	1	1	1	45.81
925	h1	1	0.762	0.4	0.409	1	0.818	1	1	1	5.69
926	h1	1	0.905	0.762	0.955	1	0.783	1	1	1	41.25
927	h1	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
928	h1	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
929	h1	1	1.0	0.8	1.0	1	0.818	1	1	1	52.35
930	h1	1	0.762	0.457	0.409	1	0.818	1	1	1	6.5
931	h1	1	0.633	0.952	0.668	1	0.957	1	1	1	30.82
932	h1	1	0.7	1.0	0.7	1	1.0	1	1	1	39.2
933	h1	1	0.7	1.0	0.7	1	1.0	1	1	1	39.2
934	h1	1	0.7	1.0	0.7	1	1.0	1	1	1	37.63
935	h1	1	0.533	0.571	0.286	1	1.0	1	1	1	4.05
