Configurations	Weights(%)
0.1.2.3.6.8	-2.58
0.1.2.3.6.9	-2.38
0.1.2.3.7.8	-2.72
0.1.2.3.7.9	-2.58
0.1.2.4.6.7	-2.61
0.1.2.4.6.8	-2.62
0.1.2.4.6.9	-2.16
0.1.2.4.7.8	-2.81
0.1.2.4.7.9	-2.31
0.1.2.4.8.9	-2.28
0.1.2.5.6.7	-2.44
0.1.2.5.6.8	-2.47
0.1.2.5.6.9	-2.32
0.1.2.5.7.8	-2.63
0.1.2.5.7.9	-2.47
0.1.2.5.8.9	-2.46
0.1.2.6.7.8	-2.95
0.1.2.6.7.9	-2.24
0.1.2.6.8.9	-2.2
0.1.2.7.8.9	-2.36
0.1.3.4.6.7	-2.55
0.1.3.4.6.8	-2.4
0.1.3.4.6.9	-2.13
0.1.3.4.7.8	-2.56
0.1.3.4.7.9	-2.3
0.1.3.4.8.9	-2.25
0.1.3.5.6.7	-2.37
0.1.3.5.6.8	-2.26
0.1.3.5.6.9	-2.27
0.1.3.5.7.8	-2.4
0.1.3.5.7.9	-2.44
0.1.3.5.8.9	-2.4
0.1.3.6.7.8	-2.75
0.1.3.6.7.9	-2.26
0.1.3.6.8.9	-2.19
0.1.3.7.8.9	-2.38
0.1.4.5.6.8	-2.42
0.1.4.5.6.9	-2.12
0.1.4.5.7.8	-2.61
0.1.4.5.7.9	-2.24
0.1.4.6.7.8	-2.82
0.1.4.6.7.9	-2.08
0.1.4.6.8.9	-2.04
0.1.4.7.8.9	-2.18
0.1.5.6.7.8	-2.62
0.1.5.6.7.9	-2.15
0.1.5.6.8.9	-2.12
0.1.5.7.8.9	-2.26
0.2.3.4.6.7	-2.59
0.2.3.4.6.8	-2.81
0.2.3.4.6.9	-2.46
0.2.3.4.7.8	-2.96
0.2.3.4.7.9	-2.67
0.2.3.4.8.9	-2.6
0.2.3.5.6.7	-2.46
0.2.3.5.6.8	-2.73
0.2.3.5.6.9	-2.78
0.2.3.5.7.8	-2.87
0.2.3.5.7.9	-3.0
0.2.3.5.8.9	-2.95
0.2.3.6.7.8	-3.33
0.2.3.6.7.9	-2.72
0.2.3.6.8.9	-2.63
