Configurations	Weights(%)
0.1.2.6.8	0.0
0.1.2.6.9	0.0
0.1.2.7.8	0.0
0.1.2.7.9	0.0
0.1.3.6.8	0.0
0.1.3.6.9	0.0
0.1.3.7.8	0.0
0.1.3.7.9	0.0
0.1.4.6.8	-5.72
0.1.4.6.9	-5.24
0.1.4.7.8	-5.93
0.1.4.7.9	-5.35
0.1.5.6.8	0.0
0.1.5.6.9	0.0
0.1.5.7.8	0.0
0.1.5.7.9	0.0
0.2.3.6.8	0.0
0.2.3.6.9	0.0
0.2.3.7.8	0.0
0.2.3.7.9	0.0
0.2.4.6.7	-6.27
0.2.4.6.8	-5.88
0.2.4.6.9	-5.21
0.2.4.7.8	-6.09
0.2.4.7.9	-5.37
0.2.4.8.9	-5.49
0.2.5.6.7	0.0
0.2.5.6.8	0.0
0.2.5.6.9	0.0
0.2.5.7.8	0.0
0.2.5.7.9	0.0
0.2.5.8.9	0.0
0.2.6.7.8	0.0
0.2.6.7.9	0.0
0.2.6.8.9	0.0
0.2.7.8.9	0.0
0.3.4.6.7	-6.27
0.3.4.6.8	-5.63
0.3.4.6.9	-5.42
0.3.4.7.8	-5.81
0.3.4.7.9	-5.61
0.3.4.8.9	-5.68
0.3.5.6.7	0.0
0.3.5.6.8	0.0
0.3.5.6.9	0.0
0.3.5.7.8	0.0
0.3.5.7.9	0.0
0.3.5.8.9	0.0
0.3.6.7.8	0.0
0.3.6.7.9	0.0
0.3.6.8.9	0.0
0.3.7.8.9	0.0
0.4.5.6.8	-5.57
0.4.5.6.9	-5.15
0.4.5.7.8	-5.79
0.4.5.7.9	-5.26
0.4.6.7.8	-5.93
0.4.6.7.9	-5.16
0.4.6.8.9	-5.25
0.4.7.8.9	-5.39
0.5.6.7.8	0.0
0.5.6.7.9	0.0
0.5.6.8.9	0.0
0.5.7.8.9	0.0
1.2.3.6.8	0.0
1.2.3.6.9	0.0
1.2.3.7.8	0.0
1.2.3.7.9	0.0
1.2.4.6.7	-5.67
1.2.4.6.8	-5.81
1.2.4.6.9	-5.02
1.2.4.7.8	-6.03
1.2.4.7.9	-5.12
1.2.4.8.9	-5.27
1.2.5.6.7	0.0
1.2.5.6.8	0.0
1.2.5.6.9	0.0
1.2.5.7.8	0.0
1.2.5.7.9	0.0
1.2.5.8.9	0.0
1.2.6.7.8	0.0
1.2.6.7.9	0.0
1.2.6.8.9	0.0
1.2.7.8.9	0.0
1.3.4.6.7	-5.72
1.3.4.6.8	-5.53
1.3.4.6.9	-5.17
1.3.4.7.8	-5.72
1.3.4.7.9	-5.3
1.3.4.8.9	-5.41
1.3.5.6.7	0.0
1.3.5.6.8	0.0
1.3.5.6.9	0.0
1.3.5.7.8	0.0
1.3.5.7.9	0.0
1.3.5.8.9	0.0
1.3.6.7.8	0.0
1.3.6.7.9	0.0
1.3.6.8.9	0.0
1.3.7.8.9	0.0
1.4.5.6.8	-5.65
1.4.5.6.9	-5.02
1.4.5.7.8	-5.87
1.4.5.7.9	-5.1
1.4.6.7.8	-5.93
1.4.6.7.9	-5.0
1.4.6.8.9	-5.13
1.4.7.8.9	-5.22
1.5.6.7.8	0.0
1.5.6.7.9	0.0
1.5.6.8.9	0.0
1.5.7.8.9	0.0
2.3.4.6.8	-5.81
2.3.4.6.9	-5.26
2.3.4.7.8	-6.01
2.3.4.7.9	-5.43
2.3.5.6.8	0.0
2.3.5.6.9	0.0
2.3.5.7.8	0.0
2.3.5.7.9	0.0
2.4.5.6.8	-5.89
2.4.5.6.9	-5.14
2.4.5.7.8	-6.15
2.4.5.7.9	-5.25
2.4.6.7.8	-6.18
2.4.6.7.9	-5.02
2.4.6.8.9	-5.13
2.4.7.8.9	-5.25
2.5.6.7.8	0.0
2.5.6.7.9	0.0
2.5.6.8.9	0.0
2.5.7.8.9	0.0
3.4.5.6.8	-5.49
3.4.5.6.9	-5.19
3.4.5.7.8	-5.7
3.4.5.7.9	-5.32
3.4.6.7.8	-5.83
3.4.6.7.9	-5.18
3.4.6.8.9	-5.25
3.4.7.8.9	-5.41
3.5.6.7.8	0.0
3.5.6.7.9	0.0
3.5.6.8.9	0.0
3.5.7.8.9	0.0
