Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	0.0
0.1.2.3.7.9	0.0
0.1.2.4.6.7	-4.94
0.1.2.4.6.8	-4.69
0.1.2.4.6.9	-4.05
0.1.2.4.7.8	-4.86
0.1.2.4.7.9	-4.15
0.1.2.4.8.9	-4.24
0.1.2.5.6.7	0.0
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	0.0
0.1.2.5.7.9	0.0
0.1.2.5.8.9	0.0
0.1.2.6.7.8	0.0
0.1.2.6.7.9	0.0
0.1.2.6.8.9	0.0
0.1.2.7.8.9	0.0
0.1.3.4.6.7	-4.98
0.1.3.4.6.8	-4.53
0.1.3.4.6.9	-4.25
0.1.3.4.7.8	-4.68
0.1.3.4.7.9	-4.37
0.1.3.4.8.9	-4.44
0.1.3.5.6.7	0.0
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	0.0
0.1.3.5.7.9	0.0
0.1.3.5.8.9	0.0
0.1.3.6.7.8	0.0
0.1.3.6.7.9	0.0
0.1.3.6.8.9	0.0
0.1.3.7.8.9	0.0
0.1.4.5.6.8	-4.47
0.1.4.5.6.9	-4.02
0.1.4.5.7.8	-4.65
0.1.4.5.7.9	-4.1
0.1.4.6.7.8	-4.78
0.1.4.6.7.9	-4.04
0.1.4.6.8.9	-4.12
0.1.4.7.8.9	-4.21
0.1.5.6.7.8	0.0
0.1.5.6.7.9	0.0
0.1.5.6.8.9	0.0
0.1.5.7.8.9	0.0
0.2.3.4.6.7	-5.18
0.2.3.4.6.8	-4.79
0.2.3.4.6.9	-4.31
0.2.3.4.7.8	-4.94
0.2.3.4.7.9	-4.47
0.2.3.4.8.9	-4.51
0.2.3.5.6.7	0.0
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	0.0
0.2.3.5.7.9	0.0
0.2.3.5.8.9	0.0
0.2.3.6.7.8	0.0
0.2.3.6.7.9	0.0
0.2.3.6.8.9	0.0
0.2.3.7.8.9	0.0
0.2.4.5.6.7	-5.01
0.2.4.5.6.8	-4.67
0.2.4.5.6.9	-4.11
0.2.4.5.7.8	-4.86
0.2.4.5.7.9	-4.21
0.2.4.5.8.9	-4.33
0.2.4.6.7.8	-5.0
0.2.4.6.7.9	-4.05
0.2.4.6.8.9	-4.11
0.2.4.7.8.9	-4.23
0.2.5.6.7.8	0.0
0.2.5.6.7.9	0.0
0.2.5.6.8.9	0.0
0.2.5.7.8.9	0.0
0.2.6.7.8.9	0.0
0.3.4.5.6.7	-4.98
0.3.4.5.6.8	-4.43
0.3.4.5.6.9	-4.21
0.3.4.5.7.8	-4.59
0.3.4.5.7.9	-4.34
0.3.4.5.8.9	-4.42
0.3.4.6.7.8	-4.8
0.3.4.6.7.9	-4.26
0.3.4.6.8.9	-4.28
0.3.4.7.8.9	-4.43
0.3.5.6.7.8	0.0
