Configurations	Weights(%)
0.1.2.6.8	0.0
0.1.2.6.9	0.0
0.1.2.7.8	-5.45
0.1.2.7.9	-4.96
0.1.3.6.8	0.0
0.1.3.6.9	0.0
0.1.3.7.8	-5.34
0.1.3.7.9	-5.4
0.1.4.6.8	0.0
0.1.4.6.9	0.0
0.1.4.7.8	-4.89
0.1.4.7.9	-4.72
0.1.5.6.8	0.0
0.1.5.6.9	0.0
0.1.5.7.8	-5.01
0.1.5.7.9	-4.84
0.2.3.6.8	0.0
0.2.3.6.9	0.0
0.2.3.7.8	-5.94
0.2.3.7.9	-5.45
0.2.4.6.7	-5.51
0.2.4.6.8	0.0
0.2.4.6.9	0.0
0.2.4.7.8	-5.3
0.2.4.7.9	-4.67
0.2.4.8.9	0.0
0.2.5.6.7	-6.0
0.2.5.6.8	0.0
0.2.5.6.9	0.0
0.2.5.7.8	-5.52
0.2.5.7.9	-4.95
0.2.5.8.9	0.0
0.2.6.7.8	-5.81
0.2.6.7.9	-4.77
0.2.6.8.9	0.0
0.2.7.8.9	-5.0
0.3.4.6.7	-5.32
0.3.4.6.8	0.0
0.3.4.6.9	0.0
0.3.4.7.8	-5.03
0.3.4.7.9	-4.93
0.3.4.8.9	0.0
0.3.5.6.7	-5.74
0.3.5.6.8	0.0
0.3.5.6.9	0.0
0.3.5.7.8	-5.32
0.3.5.7.9	-5.22
0.3.5.8.9	0.0
0.3.6.7.8	-5.67
0.3.6.7.9	-5.15
0.3.6.8.9	0.0
0.3.7.8.9	-5.38
0.4.5.6.8	0.0
0.4.5.6.9	0.0
0.4.5.7.8	-4.95
0.4.5.7.9	-4.55
0.4.6.7.8	-5.08
0.4.6.7.9	-4.47
0.4.6.8.9	0.0
0.4.7.8.9	-4.68
0.5.6.7.8	-5.22
0.5.6.7.9	-4.61
0.5.6.8.9	0.0
0.5.7.8.9	-4.83
1.2.3.6.8	0.0
1.2.3.6.9	0.0
1.2.3.7.8	-5.3
1.2.3.7.9	-4.95
1.2.4.6.7	-4.83
1.2.4.6.8	0.0
1.2.4.6.9	0.0
1.2.4.7.8	-4.97
1.2.4.7.9	-4.48
1.2.4.8.9	0.0
1.2.5.6.7	-5.12
1.2.5.6.8	0.0
1.2.5.6.9	0.0
1.2.5.7.8	-5.09
1.2.5.7.9	-4.62
1.2.5.8.9	0.0
1.2.6.7.8	-5.23
1.2.6.7.9	-4.45
1.2.6.8.9	0.0
1.2.7.8.9	-4.65
1.3.4.6.7	-4.66
1.3.4.6.8	0.0
1.3.4.6.9	0.0
1.3.4.7.8	-4.68
1.3.4.7.9	-4.67
1.3.4.8.9	0.0
1.3.5.6.7	-4.89
1.3.5.6.8	0.0
1.3.5.6.9	0.0
1.3.5.7.8	-4.86
1.3.5.7.9	-4.83
1.3.5.8.9	0.0
1.3.6.7.8	-5.06
1.3.6.7.9	-4.76
1.3.6.8.9	0.0
1.3.7.8.9	-4.96
1.4.5.6.8	0.0
1.4.5.6.9	0.0
1.4.5.7.8	-4.75
1.4.5.7.9	-4.44
1.4.6.7.8	-4.78
1.4.6.7.9	-4.35
1.4.6.8.9	0.0
1.4.7.8.9	-4.55
1.5.6.7.8	-4.82
1.5.6.7.9	-4.38
1.5.6.8.9	0.0
1.5.7.8.9	-4.58
2.3.4.6.8	0.0
2.3.4.6.9	0.0
2.3.4.7.8	-5.2
2.3.4.7.9	-4.74
2.3.5.6.8	0.0
2.3.5.6.9	0.0
2.3.5.7.8	-5.48
2.3.5.7.9	-5.09
2.4.5.6.8	0.0
2.4.5.6.9	0.0
2.4.5.7.8	-5.29
2.4.5.7.9	-4.53
2.4.6.7.8	-5.29
2.4.6.7.9	-4.32
2.4.6.8.9	0.0
2.4.7.8.9	-4.53
2.5.6.7.8	-5.43
2.5.6.7.9	-4.5
2.5.6.8.9	0.0
2.5.7.8.9	-4.73
3.4.5.6.8	0.0
3.4.5.6.9	0.0
3.4.5.7.8	-4.85
3.4.5.7.9	-4.62
3.4.6.7.8	-4.96
3.4.6.7.9	-4.49
3.4.6.8.9	0.0
3.4.7.8.9	-4.69
3.5.6.7.8	-5.15
3.5.6.7.9	-4.67
3.5.6.8.9	0.0
3.5.7.8.9	-4.9
