Configurations	Weights(%)
0.1.2.3.4.5.6.7	-2.73
0.1.2.3.4.5.6.8	0.0
0.1.2.3.4.5.6.9	0.0
0.1.2.3.4.5.7.8	-2.74
0.1.2.3.4.5.7.9	-2.37
0.1.2.3.4.5.8.9	0.0
0.1.2.3.4.6.7.8	-2.88
0.1.2.3.4.6.7.9	-2.31
0.1.2.3.4.6.8.9	0.0
0.1.2.3.4.7.8.9	-2.41
0.1.2.3.5.6.7.8	-3.06
0.1.2.3.5.6.7.9	-2.48
0.1.2.3.5.6.8.9	0.0
0.1.2.3.5.7.8.9	-2.59
0.1.2.3.6.7.8.9	-2.54
0.1.2.4.5.6.7.8	-2.74
0.1.2.4.5.6.7.9	-2.14
0.1.2.4.5.6.8.9	0.0
0.1.2.4.5.7.8.9	-2.24
0.1.2.4.6.7.8.9	-2.18
0.1.2.5.6.7.8.9	-2.28
0.1.3.4.5.6.7.8	-2.61
0.1.3.4.5.6.7.9	-2.25
0.1.3.4.5.6.8.9	0.0
0.1.3.4.5.7.8.9	-2.35
0.1.3.4.6.7.8.9	-2.34
0.1.3.5.6.7.8.9	-2.45
0.1.4.5.6.7.8.9	-2.14
0.2.3.4.5.6.7.8	-2.95
0.2.3.4.5.6.7.9	-2.32
0.2.3.4.5.6.8.9	0.0
0.2.3.4.5.7.8.9	-2.44
0.2.3.4.6.7.8.9	-2.35
0.2.3.5.6.7.8.9	-2.54
0.2.4.5.6.7.8.9	-2.17
0.3.4.5.6.7.8.9	-2.26
1.2.3.4.5.6.7.8	-2.67
1.2.3.4.5.6.7.9	-2.17
1.2.3.4.5.6.8.9	0.0
1.2.3.4.5.7.8.9	-2.27
1.2.3.4.6.7.8.9	-2.19
1.2.3.5.6.7.8.9	-2.31
1.2.4.5.6.7.8.9	-2.08
1.3.4.5.6.7.8.9	-2.15
2.3.4.5.6.7.8.9	-2.23
