Configurations	Weights(%)
0.1.2.3.6.8	0.0
0.1.2.3.6.9	0.0
0.1.2.3.7.8	-4.66
0.1.2.3.7.9	-4.24
0.1.2.4.6.7	-4.19
0.1.2.4.6.8	0.0
0.1.2.4.6.9	0.0
0.1.2.4.7.8	-4.16
0.1.2.4.7.9	-3.66
0.1.2.4.8.9	0.0
0.1.2.5.6.7	-4.49
0.1.2.5.6.8	0.0
0.1.2.5.6.9	0.0
0.1.2.5.7.8	-4.32
0.1.2.5.7.9	-3.84
0.1.2.5.8.9	0.0
0.1.2.6.7.8	-4.53
0.1.2.6.7.9	-3.75
0.1.2.6.8.9	0.0
0.1.2.7.8.9	-3.91
0.1.3.4.6.7	-4.03
0.1.3.4.6.8	0.0
0.1.3.4.6.9	0.0
0.1.3.4.7.8	-3.99
0.1.3.4.7.9	-3.9
0.1.3.4.8.9	0.0
0.1.3.5.6.7	-4.28
0.1.3.5.6.8	0.0
0.1.3.5.6.9	0.0
0.1.3.5.7.8	-4.21
0.1.3.5.7.9	-4.1
0.1.3.5.8.9	0.0
0.1.3.6.7.8	-4.45
0.1.3.6.7.9	-4.1
0.1.3.6.8.9	0.0
0.1.3.7.8.9	-4.26
0.1.4.5.6.8	0.0
0.1.4.5.6.9	0.0
0.1.4.5.7.8	-3.9
0.1.4.5.7.9	-3.6
0.1.4.6.7.8	-4.02
0.1.4.6.7.9	-3.57
0.1.4.6.8.9	0.0
0.1.4.7.8.9	-3.72
0.1.5.6.7.8	-4.11
0.1.5.6.7.9	-3.66
0.1.5.6.8.9	0.0
0.1.5.7.8.9	-3.82
0.2.3.4.6.7	-4.5
0.2.3.4.6.8	0.0
0.2.3.4.6.9	0.0
0.2.3.4.7.8	-4.41
0.2.3.4.7.9	-3.94
0.2.3.4.8.9	0.0
0.2.3.5.6.7	-5.01
0.2.3.5.6.8	0.0
0.2.3.5.6.9	0.0
0.2.3.5.7.8	-4.71
0.2.3.5.7.9	-4.27
0.2.3.5.8.9	0.0
0.2.3.6.7.8	-5.05
0.2.3.6.7.9	-4.12
0.2.3.6.8.9	0.0
0.2.3.7.8.9	-4.31
0.2.4.5.6.7	-4.46
0.2.4.5.6.8	0.0
0.2.4.5.6.9	0.0
0.2.4.5.7.8	-4.29
0.2.4.5.7.9	-3.66
0.2.4.5.8.9	0.0
0.2.4.6.7.8	-4.42
0.2.4.6.7.9	-3.52
0.2.4.6.8.9	0.0
0.2.4.7.8.9	-3.69
0.2.5.6.7.8	-4.6
0.2.5.6.7.9	-3.72
0.2.5.6.8.9	0.0
0.2.5.7.8.9	-3.91
0.2.6.7.8.9	-3.77
0.3.4.5.6.7	-4.29
0.3.4.5.6.8	0.0
0.3.4.5.6.9	0.0
0.3.4.5.7.8	-4.03
0.3.4.5.7.9	-3.8
0.3.4.5.8.9	0.0
0.3.4.6.7.8	-4.22
0.3.4.6.7.9	-3.73
0.3.4.6.8.9	0.0
0.3.4.7.8.9	-3.9
