Configurations	Weights(%)
0.1.2.3.4.6.7	-3.38
0.1.2.3.4.6.8	0.0
0.1.2.3.4.6.9	0.0
0.1.2.3.4.7.8	-3.44
0.1.2.3.4.7.9	-3.06
0.1.2.3.4.8.9	0.0
0.1.2.3.5.6.7	-3.7
0.1.2.3.5.6.8	0.0
0.1.2.3.5.6.9	0.0
0.1.2.3.5.7.8	-3.68
0.1.2.3.5.7.9	-3.28
0.1.2.3.5.8.9	0.0
0.1.2.3.6.7.8	-3.91
0.1.2.3.6.7.9	-3.21
0.1.2.3.6.8.9	0.0
0.1.2.3.7.8.9	-3.35
0.1.2.4.5.6.7	-3.36
0.1.2.4.5.6.8	0.0
0.1.2.4.5.6.9	0.0
0.1.2.4.5.7.8	-3.33
0.1.2.4.5.7.9	-2.84
0.1.2.4.5.8.9	0.0
0.1.2.4.6.7.8	-3.44
0.1.2.4.6.7.9	-2.77
0.1.2.4.6.8.9	0.0
0.1.2.4.7.8.9	-2.89
0.1.2.5.6.7.8	-3.57
0.1.2.5.6.7.9	-2.89
0.1.2.5.6.8.9	0.0
0.1.2.5.7.8.9	-3.03
0.1.2.6.7.8.9	-2.96
0.1.3.4.5.6.7	-3.22
0.1.3.4.5.6.8	0.0
0.1.3.4.5.6.9	0.0
0.1.3.4.5.7.8	-3.17
0.1.3.4.5.7.9	-2.98
0.1.3.4.5.8.9	0.0
0.1.3.4.6.7.8	-3.31
0.1.3.4.6.7.9	-2.96
0.1.3.4.6.8.9	0.0
0.1.3.4.7.8.9	-3.08
0.1.3.5.6.7.8	-3.48
0.1.3.5.6.7.9	-3.1
0.1.3.5.6.8.9	0.0
0.1.3.5.7.8.9	-3.24
0.1.3.6.7.8.9	-3.24
0.1.4.5.6.7.8	-3.19
0.1.4.5.6.7.9	-2.72
0.1.4.5.6.8.9	0.0
0.1.4.5.7.8.9	-2.84
0.1.4.6.7.8.9	-2.81
0.1.5.6.7.8.9	-2.89
0.2.3.4.5.6.7	-3.66
0.2.3.4.5.6.8	0.0
0.2.3.4.5.6.9	0.0
0.2.3.4.5.7.8	-3.54
0.2.3.4.5.7.9	-3.08
0.2.3.4.5.8.9	0.0
0.2.3.4.6.7.8	-3.72
0.2.3.4.6.7.9	-2.97
0.2.3.4.6.8.9	0.0
0.2.3.4.7.8.9	-3.11
0.2.3.5.6.7.8	-3.96
0.2.3.5.6.7.9	-3.21
0.2.3.5.6.8.9	0.0
0.2.3.5.7.8.9	-3.37
0.2.3.6.7.8.9	-3.26
0.2.4.5.6.7.8	-3.54
0.2.4.5.6.7.9	-2.75
0.2.4.5.6.8.9	0.0
0.2.4.5.7.8.9	-2.89
0.2.4.6.7.8.9	-2.78
0.2.5.6.7.8.9	-2.94
0.3.4.5.6.7.8	-3.34
0.3.4.5.6.7.9	-2.86
0.3.4.5.6.8.9	0.0
0.3.4.5.7.8.9	-3.0
0.3.4.6.7.8.9	-2.95
0.3.5.6.7.8.9	-3.12
0.4.5.6.7.8.9	-2.71
1.2.3.4.5.6.7	-3.14
1.2.3.4.5.6.8	0.0
1.2.3.4.5.6.9	0.0
1.2.3.4.5.7.8	-3.25
1.2.3.4.5.7.9	-2.88
1.2.3.4.5.8.9	0.0
1.2.3.4.6.7.8	-3.34
1.2.3.4.6.7.9	-2.77
1.2.3.4.6.8.9	0.0
1.2.3.4.7.8.9	-2.89
1.2.3.5.6.7.8	-3.5
1.2.3.5.6.7.9	-2.92
1.2.3.5.6.8.9	0.0
1.2.3.5.7.8.9	-3.06
1.2.3.6.7.8.9	-2.96
1.2.4.5.6.7.8	-3.29
1.2.4.5.6.7.9	-2.64
1.2.4.5.6.8.9	0.0
1.2.4.5.7.8.9	-2.76
1.2.4.6.7.8.9	-2.66
1.2.5.6.7.8.9	-2.74
1.3.4.5.6.7.8	-3.08
1.3.4.5.6.7.9	-2.72
1.3.4.5.6.8.9	0.0
1.3.4.5.7.8.9	-2.84
1.3.4.6.7.8.9	-2.79
1.3.5.6.7.8.9	-2.88
1.4.5.6.7.8.9	-2.64
2.3.4.5.6.7.8	-3.51
2.3.4.5.6.7.9	-2.82
2.3.4.5.6.8.9	0.0
2.3.4.5.7.8.9	-2.96
2.3.4.6.7.8.9	-2.82
2.3.5.6.7.8.9	-3.02
2.4.5.6.7.8.9	-2.68
3.4.5.6.7.8.9	-2.75
