ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	1	1	0.955	0.668	1	0.846	0.786	23.59	23.59
345	h0	0.667	0.971	1	1	1.0	0.7	1	0.846	0.786	28.01	28.01
346	h0	0.667	0.889	1	1	1.0	0.682	1	0.846	0.786	24.98	24.98
347	h0	0.947	0.842	1	1	0.668	0.859	1	0.769	0.786	25.69	25.69
348	h0	1.0	0.889	1	1	0.7	0.9	1	0.769	0.786	31.45	31.45
349	h0	1.0	0.889	1	1	0.7	0.9	1	0.769	0.786	31.45	31.45
350	h0	0.737	0.947	1	1	0.955	0.764	1	0.769	0.786	28.59	28.59
351	h0	0.754	1.0	1	1	1.0	0.8	1	0.769	0.786	36.46	36.46
352	h0	0.667	1.0	1	1	1.0	0.8	1	0.769	0.786	32.25	32.25
353	h0	0.947	0.632	1	1	0.668	0.668	1	0.923	0.857	19.63	19.63
354	h0	1.0	0.667	1	1	0.7	0.7	1	0.923	0.786	22.03	22.03
355	h0	1.0	0.667	1	1	0.673	0.691	1	0.923	0.786	20.91	20.91
392	h0	0.737	0.632	1	1	0.764	0.955	1	0.769	0.786	19.08	19.08
393	h0	0.778	0.667	1	1	0.8	1.0	1	0.769	0.786	23.31	23.31
394	h0	0.778	0.667	1	1	0.8	1.0	1	0.769	0.786	23.31	23.31
395	h0	0.778	0.667	1	1	0.8	1.0	1	0.676	0.786	20.49	20.49
396	h0	0.632	0.947	1	1	0.955	0.668	1	0.769	0.786	21.44	21.44
397	h0	0.667	1.0	1	1	1.0	0.7	1	0.769	0.786	26.22	26.22
398	h0	0.667	1.0	1	1	1.0	0.7	1	0.769	0.786	26.22	26.22
399	h0	0.667	1.0	1	1	1.0	0.7	1	0.769	0.786	26.22	26.22
400	h0	0.842	0.614	1	1	1.0	0.655	1	0.769	0.737	19.19	19.19
401	h0	1.0	0.778	1	1	1.0	0.7	1	0.769	0.786	32.92	32.92
402	h0	1.0	0.778	1	1	1.0	0.7	1	0.769	0.786	32.92	32.92
403	h0	1.0	0.778	1	1	1.0	0.7	1	0.769	0.749	29.14	29.14
404	h0	0.632	0.667	1	1	0.6	0.7	1	0.923	0.772	12.62	12.62
405	h0	0.667	0.667	1	1	0.6	0.7	1	0.923	0.786	13.56	13.56
406	h0	0.667	0.667	1	1	0.6	0.7	1	0.923	0.786	13.56	13.56
407	h0	0.667	0.667	1	1	0.6	0.7	1	0.923	0.786	13.56	13.56
408	h0	0.842	0.947	1	1	0.8	1.0	1	1.0	0.765	48.8	48.8
409	h0	0.889	1.0	1	1	0.8	1.0	1	1.0	0.786	55.9	55.9
410	h0	0.889	1.0	1	1	0.8	1.0	1	1.0	0.786	55.9	55.9
411	h0	0.889	1.0	1	1	0.8	1.0	1	1.0	0.786	55.9	55.9
412	h0	0.842	0.655	1	1	1.0	0.1	1	0.923	0.765	3.89	27.26
413	h0	0.889	0.667	1	1	1.0	0.1	1	0.923	0.786	4.3	30.11
414	h0	0.889	0.667	1	1	1.0	0.1	1	0.923	0.786	4.3	30.11
415	h0	0.889	0.667	1	1	1.0	0.1	1	0.923	0.767	4.2	29.38
416	h0	0.462	0.737	1	1	0.577	0.0	1	0.769	0.671	0.0	6.54
417	h0	0.667	1.0	1	1	0.6	0.0	1	0.769	0.786	0.0	16.93
418	h0	0.667	1.0	1	1	0.6	0.0	1	0.769	0.786	0.0	16.93
419	h0	0.667	1.0	1	1	0.6	0.0	1	0.769	0.786	0.0	16.93
420	h0	0.947	0.947	1	1	0.573	0.191	1	0.769	0.786	5.93	20.75
421	h0	1.0	1.0	1	1	0.6	0.2	1	0.769	0.786	7.25	25.39
422	h0	1.0	1.0	1	1	0.6	0.2	1	0.769	0.786	7.25	25.39
423	h0	1.0	1.0	1	1	0.6	0.2	1	0.769	0.786	7.25	25.39
424	h0	0.737	0.632	1	1	0.668	0.955	1	0.769	0.786	17.96	17.96
425	h0	0.778	0.667	1	1	0.7	1.0	1	0.769	0.786	21.96	21.96
426	h0	0.778	0.667	1	1	0.7	1.0	1	0.769	0.786	21.96	21.96
427	h0	0.778	0.667	1	1	0.7	1.0	1	0.676	0.786	19.3	19.3
448	h0	0.947	0.632	1	1	0.668	0.764	1	0.769	0.786	17.15	17.15
449	h0	1.0	0.667	1	1	0.7	0.8	1	0.769	0.786	20.97	20.97
450	h0	1.0	0.667	1	1	0.695	0.8	1	0.769	0.786	20.82	20.82
451	h0	1.0	0.667	1	1	0.605	0.8	1	0.769	0.786	18.13	18.13
452	h0	1.0	0.667	1	1	0.655	0.8	1	0.385	0.786	9.83	9.83
453	h0	0.316	0.947	1	1	0.764	0.955	1	0.648	0.62	8.15	8.15
454	h0	0.649	1.0	1	1	0.8	1.0	1	0.769	0.786	29.15	29.15
455	h0	0.667	1.0	1	1	0.8	1.0	1	0.769	0.786	29.96	29.96
456	h0	0.667	1.0	1	1	0.8	1.0	1	0.769	0.786	29.96	29.96
457	h0	0.667	1.0	1	1	0.8	1.0	1	0.462	0.758	17.36	17.36
458	h0	0.947	0.737	1	1	0.764	0.0	1	0.676	0.786	0.0	27.06
459	h0	1.0	0.778	1	1	0.8	0.0	1	0.769	0.786	0.0	37.62
460	h0	1.0	0.778	1	1	0.8	0.0	1	0.769	0.786	0.0	37.62
461	h0	1.0	0.778	1	1	0.8	0.0	1	0.769	0.786	0.0	37.62
462	h0	1.0	0.778	1	1	0.8	0.0	1	0.462	0.786	0.0	22.6
463	h0	0.632	0.632	1	1	0.955	0.0	1	0.769	0.786	0.0	15.4
464	h0	0.667	0.667	1	1	1.0	0.0	1	0.769	0.786	0.0	18.82
465	h0	0.667	0.667	1	1	1.0	0.0	1	0.769	0.786	0.0	18.82
466	h0	0.667	0.667	1	1	1.0	0.0	1	0.769	0.786	0.0	18.82
467	h0	0.667	0.667	1	1	1.0	0.0	1	0.385	0.721	0.0	8.64
812	h1	0.596	0.842	1	1	0.909	0.668	1	0.89	0.76	18.53	18.53
813	h1	0.667	0.889	1	1	1.0	0.7	1	0.923	0.786	27.97	27.97
814	h1	0.667	0.889	1	1	1.0	0.686	1	0.923	0.786	27.42	27.42
815	h1	0.795	0.842	1	1	0.636	0.859	1	0.742	0.76	18.54	18.54
816	h1	0.889	0.889	1	1	0.7	0.9	1	0.769	0.786	27.96	27.96
817	h1	0.889	0.889	1	1	0.7	0.9	1	0.769	0.786	27.96	27.96
818	h1	0.696	0.947	1	1	0.909	0.764	1	0.742	0.76	23.21	23.21
819	h1	0.754	1.0	1	1	1.0	0.8	1	0.769	0.786	36.46	36.46
820	h1	0.667	1.0	1	1	1.0	0.8	1	0.769	0.786	32.25	32.25
821	h1	0.895	0.632	1	1	0.636	0.668	1	0.816	0.76	13.85	13.85
822	h1	1.0	0.778	1	1	0.7	0.7	1	0.846	0.786	23.55	23.55
823	h1	1.0	0.778	1	1	0.7	0.691	1	0.846	0.786	23.25	23.25
860	h1	0.795	0.632	1	1	0.727	0.955	1	0.742	0.76	17.68	17.68
861	h1	0.889	0.637	1	1	0.8	1.0	1	0.769	0.786	25.44	25.44
