ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	0.632	0.947	0.76	0.762	0.955	1	1	0.846	0.786	20.45	20.45
345	h0	0.667	0.971	0.8	0.8	1.0	1	1	0.846	0.786	25.61	25.61
346	h0	0.667	0.889	0.7	0.8	1.0	1	1	0.846	0.786	20.51	20.51
347	h0	0.947	0.842	0.95	0.667	0.668	1	1	0.769	0.786	18.95	18.95
348	h0	1.0	0.889	1.0	0.7	0.7	1	1	0.769	0.786	24.46	24.46
349	h0	1.0	0.889	1.0	0.7	0.7	1	1	0.769	0.786	24.46	24.46
350	h0	0.737	0.947	0.76	0.667	0.955	1	1	0.769	0.786	18.97	18.97
351	h0	0.754	1.0	0.765	0.7	1.0	1	1	0.769	0.786	24.41	24.41
352	h0	0.667	1.0	0.7	0.7	1.0	1	1	0.769	0.786	19.75	19.75
353	h0	0.947	0.632	0.76	0.952	0.668	1	1	0.923	0.857	21.26	21.26
354	h0	1.0	0.667	0.84	1.0	0.7	1	1	0.923	0.786	26.43	26.43
355	h0	1.0	0.667	0.9	1.0	0.673	1	1	0.923	0.786	27.23	27.23
392	h0	0.737	0.632	0.665	0.952	0.764	1	1	0.769	0.786	12.65	12.65
393	h0	0.778	0.667	0.7	1.0	0.8	1	1	0.769	0.786	16.32	16.32
394	h0	0.778	0.667	0.7	1.0	0.8	1	1	0.769	0.786	16.32	16.32
395	h0	0.778	0.667	0.7	1.0	0.8	1	1	0.676	0.786	14.34	14.34
396	h0	0.632	0.947	0.95	0.667	0.955	1	1	0.769	0.786	20.34	20.34
397	h0	0.667	1.0	1.0	0.7	1.0	1	1	0.769	0.786	26.22	26.22
398	h0	0.667	1.0	1.0	0.7	1.0	1	1	0.769	0.786	26.22	26.22
399	h0	0.667	1.0	1.0	0.7	1.0	1	1	0.769	0.786	26.22	26.22
400	h0	0.842	0.614	0.9	0.614	1.0	1	1	0.769	0.737	16.19	16.19
401	h0	1.0	0.778	1.0	0.7	1.0	1	1	0.769	0.786	32.92	32.92
402	h0	1.0	0.778	1.0	0.7	1.0	1	1	0.769	0.786	32.92	32.92
403	h0	1.0	0.778	1.0	0.671	1.0	1	1	0.769	0.749	27.93	27.93
404	h0	0.632	0.667	0.7	0.7	0.1	1	1	0.923	0.772	1.47	8.83
405	h0	0.667	0.667	0.7	0.7	0.1	1	1	0.923	0.786	1.58	9.49
406	h0	0.667	0.667	0.7	0.7	0.1	1	1	0.923	0.786	1.58	9.49
407	h0	0.667	0.667	0.7	0.7	0.1	1	1	0.923	0.786	1.58	9.49
408	h0	0.842	0.947	0.8	1.0	0.0	1	1	1.0	0.765	0.0	39.04
409	h0	0.889	1.0	0.8	1.0	0.0	1	1	1.0	0.786	0.0	44.72
410	h0	0.889	1.0	0.8	1.0	0.0	1	1	1.0	0.786	0.0	44.72
411	h0	0.889	1.0	0.8	1.0	0.0	1	1	1.0	0.786	0.0	44.72
412	h0	0.842	0.655	0.9	0.7	0.0	1	1	0.923	0.765	0.0	24.53
413	h0	0.889	0.667	0.9	0.7	0.0	1	1	0.923	0.786	0.0	27.1
414	h0	0.889	0.667	0.9	0.7	0.0	1	1	0.923	0.786	0.0	27.1
415	h0	0.889	0.667	0.9	0.7	0.0	1	1	0.923	0.767	0.0	26.45
416	h0	0.462	0.737	0.58	0.686	0.0	1	1	0.769	0.671	0.0	4.03
417	h0	0.667	1.0	0.7	0.8	0.0	1	1	0.769	0.786	0.0	13.55
418	h0	0.667	1.0	0.7	0.8	0.0	1	1	0.769	0.786	0.0	13.55
419	h0	0.667	1.0	0.7	0.8	0.0	1	1	0.769	0.786	0.0	13.55
420	h0	0.947	0.947	0.665	0.857	0.573	1	1	0.769	0.786	17.7	17.7
421	h0	1.0	1.0	0.7	0.9	0.6	1	1	0.769	0.786	22.85	22.85
422	h0	1.0	1.0	0.7	0.9	0.6	1	1	0.769	0.786	22.85	22.85
423	h0	1.0	1.0	0.7	0.9	0.6	1	1	0.769	0.786	22.85	22.85
424	h0	0.737	0.632	0.95	0.857	0.668	1	1	0.769	0.786	15.31	15.31
425	h0	0.778	0.667	1.0	0.9	0.7	1	1	0.769	0.786	19.76	19.76
426	h0	0.778	0.667	1.0	0.9	0.7	1	1	0.769	0.786	19.76	19.76
427	h0	0.778	0.667	1.0	0.9	0.7	1	1	0.676	0.786	17.37	17.37
448	h0	0.947	0.632	0.76	0.667	0.668	1	1	0.769	0.786	11.38	11.38
449	h0	1.0	0.667	0.8	0.7	0.7	1	1	0.769	0.786	14.68	14.68
450	h0	1.0	0.667	0.8	0.7	0.695	1	1	0.769	0.786	14.58	14.58
451	h0	1.0	0.667	0.8	0.7	0.605	1	1	0.769	0.786	12.69	12.69
452	h0	1.0	0.667	0.68	0.467	0.655	1	1	0.385	0.786	3.9	3.9
453	h0	0.316	0.947	0.575	0.952	0.764	1	1	0.648	0.62	4.67	4.67
454	h0	0.649	1.0	0.7	1.0	0.8	1	1	0.769	0.786	20.41	20.41
455	h0	0.667	1.0	0.7	1.0	0.8	1	1	0.769	0.786	20.97	20.97
456	h0	0.667	1.0	0.7	1.0	0.8	1	1	0.769	0.786	20.97	20.97
457	h0	0.667	1.0	0.61	0.667	0.8	1	1	0.462	0.758	7.06	7.06
458	h0	0.947	0.737	0.95	0.952	0.095	1	1	0.676	0.786	3.19	25.62
459	h0	1.0	0.778	1.0	1.0	0.1	1	1	0.769	0.786	4.7	37.62
460	h0	1.0	0.778	1.0	1.0	0.1	1	1	0.769	0.786	4.7	37.62
461	h0	1.0	0.778	1.0	1.0	0.1	1	1	0.769	0.786	4.7	37.62
462	h0	1.0	0.778	0.85	0.667	0.1	1	1	0.462	0.786	1.6	12.81
463	h0	0.632	0.632	0.665	0.667	0.955	1	1	0.769	0.786	10.23	10.23
464	h0	0.667	0.667	0.7	0.7	1.0	1	1	0.769	0.786	13.18	13.18
465	h0	0.667	0.667	0.7	0.7	1.0	1	1	0.769	0.786	13.18	13.18
466	h0	0.667	0.667	0.7	0.7	1.0	1	1	0.769	0.786	13.18	13.18
467	h0	0.667	0.667	0.595	0.467	1.0	1	1	0.385	0.721	3.43	3.43
