ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
214	h0	0.667	0.955	0.957	1	0.698	0.72	0.929	1	1	28.46	28.46
215	h0	0.7	1.0	1.0	1	0.727	0.75	0.929	1	1	35.46	35.46
216	h0	0.7	0.955	0.826	1	0.695	0.45	0.929	1	1	16.04	16.04
217	h0	0.952	0.764	0.696	1	0.698	0.96	0.929	1	1	31.51	31.51
218	h0	1.0	0.755	0.727	1	0.727	1.0	0.929	1	1	37.07	37.07
219	h0	1.0	0.695	0.727	1	0.727	1.0	0.929	1	1	34.12	34.12
220	h0	0.952	0.859	0.783	1	0.698	0.72	0.899	1	1	28.93	28.93
221	h0	1.0	0.9	0.771	1	0.727	0.75	0.929	1	1	35.15	35.15
222	h0	1.0	0.9	0.727	1	0.727	0.75	0.929	1	1	33.14	33.14
223	h0	0.762	0.668	0.957	1	0.698	0.8	0.929	1	1	25.27	25.27
224	h0	0.757	0.7	1.0	1	0.727	0.833	0.929	1	1	29.81	29.81
225	h0	0.7	0.686	0.826	1	0.662	0.833	0.929	1	1	20.32	20.32
226	h0	0.571	0.859	0.609	1	0.873	0.96	0.857	1	1	21.45	21.45
227	h0	0.648	0.9	0.688	1	0.909	1.0	0.857	1	1	31.26	31.26
228	h0	0.7	0.859	0.601	1	0.582	0.6	0.857	1	1	10.81	10.81
244	h0	0.667	0.573	0.696	1	0.785	0.72	0.929	1	1	13.97	16.28
245	h0	0.7	0.6	0.727	1	0.818	0.75	0.929	1	1	17.4	20.3
246	h0	0.7	0.6	0.727	1	0.818	0.75	0.929	1	1	17.4	20.3
247	h0	0.7	0.6	0.727	1	0.72	0.63	0.929	1	1	12.87	15.01
248	h0	0.667	0.0	0.87	1	0.96	0.72	1.0	1	1	0.0	38.3
249	h0	0.7	0.0	0.909	1	1.0	0.75	1.0	1	1	0.0	47.72
250	h0	0.7	0.0	0.909	1	1.0	0.75	1.0	1	1	0.0	47.72
251	h0	0.7	0.0	0.818	1	1.0	0.71	0.929	1	1	0.0	37.77
252	h0	0.952	0.0	0.957	1	0.698	0.72	1.0	1	1	0.0	30.59
253	h0	1.0	0.0	1.0	1	0.727	0.75	1.0	1	1	0.0	38.17
254	h0	1.0	0.0	1.0	1	0.727	0.75	1.0	1	1	0.0	38.17
255	h0	1.0	0.0	1.0	1	0.727	0.75	1.0	1	1	0.0	38.17
256	h0	0.467	0.0	0.585	1	0.727	0.917	1.0	1	1	0.0	11.26
257	h0	0.7	0.0	0.727	1	0.818	0.917	1.0	1	1	0.0	26.72
258	h0	0.7	0.0	0.727	1	0.818	0.917	1.0	1	1	0.0	26.72
259	h0	0.7	0.0	0.664	1	0.818	0.917	1.0	1	1	0.0	20.61
260	h0	0.69	0.0	0.723	1	0.636	1.0	0.968	1	1	0.0	30.71
261	h0	0.7	0.0	0.727	1	0.636	1.0	1.0	1	1	0.0	32.37
262	h0	0.7	0.0	0.727	1	0.636	1.0	1.0	1	1	0.0	32.37
263	h0	0.7	0.0	0.727	1	0.458	0.68	1.0	1	1	0.0	15.85
264	h0	0.952	0.8	1.0	1	1.0	0.75	1.0	1	1	57.12	57.12
265	h0	1.0	0.8	1.0	1	1.0	0.75	1.0	1	1	60.0	60.0
266	h0	1.0	0.8	1.0	1	1.0	0.75	1.0	1	1	60.0	60.0
267	h0	1.0	0.8	1.0	1	0.76	0.507	1.0	1	1	30.83	30.83
268	h0	0.7	0.677	0.727	1	0.909	0.75	0.968	1	1	22.74	22.74
269	h0	0.7	0.7	0.727	1	0.909	0.75	1.0	1	1	24.29	24.29
270	h0	0.7	0.7	0.727	1	0.909	0.75	1.0	1	1	24.29	24.29
271	h0	0.7	0.7	0.727	1	0.655	0.513	1.0	1	1	11.97	11.97
272	h0	0.529	0.818	0.628	1	0.615	0.723	0.929	1	1	11.23	11.23
273	h0	0.7	1.0	0.727	1	0.636	0.75	1.0	1	1	24.27	24.27
274	h0	0.7	1.0	0.727	1	0.636	0.75	0.929	1	1	22.55	22.55
275	h0	0.681	1.0	0.597	1	0.636	0.67	0.929	1	1	16.09	16.09
276	h0	0.952	0.764	0.87	1	0.785	0.96	0.929	1	1	44.3	44.3
277	h0	1.0	0.8	0.909	1	0.818	1.0	0.929	1	1	55.26	55.26
278	h0	1.0	0.8	0.909	1	0.818	1.0	0.929	1	1	55.26	55.26
279	h0	1.0	0.8	0.909	1	0.818	1.0	0.929	1	1	55.26	55.26
280	h0	0.667	0.668	0.87	1	0.873	0.8	0.929	1	1	25.15	25.15
281	h0	0.7	0.7	0.909	1	0.909	0.833	0.929	1	1	31.33	31.33
282	h0	0.7	0.7	0.909	1	0.909	0.833	0.929	1	1	31.33	31.33
283	h0	0.7	0.7	0.909	1	0.909	0.833	0.929	1	1	31.33	31.33
284	h0	0.667	0.955	0.696	1	0.873	0.72	0.929	1	1	25.89	25.89
285	h0	0.7	1.0	0.727	1	0.909	0.75	0.929	1	1	32.23	32.23
286	h0	0.7	1.0	0.727	1	0.909	0.75	0.929	1	1	32.23	32.23
287	h0	0.7	1.0	0.727	1	0.836	0.657	0.929	1	1	25.97	25.97
682	h1	0.667	0.909	0.913	1	0.669	0.72	0.929	1	1	24.77	24.77
683	h1	0.7	1.0	1.0	1	0.727	0.75	0.929	1	1	35.46	35.46
684	h1	0.7	1.0	0.87	1	0.698	0.483	0.929	1	1	19.07	19.07
685	h1	0.952	0.636	0.83	1	0.669	0.96	0.929	1	1	29.98	29.98
686	h1	1.0	0.7	0.909	1	0.727	1.0	0.929	1	1	42.97	42.97
687	h1	1.0	0.7	0.909	1	0.727	1.0	0.929	1	1	42.97	42.97
688	h1	0.952	0.818	0.664	1	0.669	0.72	0.899	1	1	22.39	22.39
689	h1	1.0	0.9	0.727	1	0.727	0.75	0.929	1	1	33.14	33.14
690	h1	1.0	0.9	0.715	1	0.727	0.75	0.929	1	1	32.6	32.6
691	h1	0.762	0.636	0.913	1	0.669	0.72	0.929	1	1	19.8	19.8
692	h1	0.757	0.7	1.0	1	0.727	0.75	0.929	1	1	26.84	26.84
693	h1	0.7	0.7	0.87	1	0.669	0.75	0.929	1	1	19.87	19.87
694	h1	0.571	0.818	0.664	1	0.836	0.96	0.899	1	1	22.38	22.38
695	h1	0.648	0.9	0.727	1	0.909	1.0	0.929	1	1	35.8	35.8
696	h1	0.7	0.9	0.632	1	0.618	0.6	0.929	1	1	13.72	13.72
712	h1	0.667	0.636	0.581	1	0.753	0.8	0.899	1	1	13.35	13.35
