ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
214	h0	0.667	0.955	0.957	0.697	1	0.72	0.929	1	1	28.42	28.42
215	h0	0.7	1.0	1.0	0.727	1	0.75	0.929	1	1	35.46	35.46
216	h0	0.7	0.955	0.826	0.515	1	0.45	0.929	1	1	11.89	11.89
217	h0	0.952	0.764	0.696	0.697	1	0.96	0.929	1	1	31.47	31.47
218	h0	1.0	0.755	0.727	0.727	1	1.0	0.929	1	1	37.07	37.07
219	h0	1.0	0.695	0.727	0.542	1	1.0	0.929	1	1	25.44	25.44
220	h0	0.952	0.859	0.783	0.871	1	0.72	0.899	1	1	36.1	36.1
221	h0	1.0	0.9	0.771	0.909	1	0.75	0.929	1	1	43.95	43.95
222	h0	1.0	0.9	0.727	0.909	1	0.75	0.929	1	1	41.44	41.44
223	h0	0.762	0.668	0.957	0.958	1	0.8	0.929	1	1	34.68	34.68
224	h0	0.757	0.7	1.0	1.0	1	0.833	0.929	1	1	41.01	41.01
225	h0	0.7	0.686	0.826	0.708	1	0.833	0.929	1	1	21.73	21.73
226	h0	0.571	0.859	0.609	0.174	1	0.96	0.857	1	1	4.28	4.28
227	h0	0.648	0.9	0.688	0.182	1	1.0	0.857	1	1	6.26	6.26
228	h0	0.7	0.859	0.601	0.129	1	0.6	0.857	1	1	2.4	2.4
244	h0	0.667	0.573	0.696	0.958	1	0.72	0.929	1	1	17.05	19.87
245	h0	0.7	0.6	0.727	1.0	1	0.75	0.929	1	1	21.27	24.82
246	h0	0.7	0.6	0.727	1.0	1	0.75	0.929	1	1	21.27	24.82
247	h0	0.7	0.6	0.727	1.0	1	0.63	0.929	1	1	17.87	20.85
248	h0	0.667	0.0	0.87	0.784	1	0.72	1.0	1	1	0.0	31.28
249	h0	0.7	0.0	0.909	0.818	1	0.75	1.0	1	1	0.0	39.04
250	h0	0.7	0.0	0.909	0.818	1	0.75	1.0	1	1	0.0	39.04
251	h0	0.7	0.0	0.818	0.818	1	0.71	0.929	1	1	0.0	30.89
252	h0	0.952	0.0	0.957	0.697	1	0.72	1.0	1	1	0.0	30.54
253	h0	1.0	0.0	1.0	0.727	1	0.75	1.0	1	1	0.0	38.17
254	h0	1.0	0.0	1.0	0.727	1	0.75	1.0	1	1	0.0	38.17
255	h0	1.0	0.0	1.0	0.727	1	0.75	1.0	1	1	0.0	38.17
256	h0	0.467	0.0	0.585	0.727	1	0.917	1.0	1	1	0.0	11.26
257	h0	0.7	0.0	0.727	0.727	1	0.917	1.0	1	1	0.0	23.75
258	h0	0.7	0.0	0.727	0.727	1	0.917	1.0	1	1	0.0	23.75
259	h0	0.7	0.0	0.664	0.364	1	0.917	1.0	1	1	0.0	9.17
260	h0	0.69	0.0	0.723	1.0	1	1.0	0.968	1	1	0.0	48.29
261	h0	0.7	0.0	0.727	1.0	1	1.0	1.0	1	1	0.0	50.89
262	h0	0.7	0.0	0.727	1.0	1	1.0	1.0	1	1	0.0	50.89
263	h0	0.7	0.0	0.727	0.958	1	0.68	1.0	1	1	0.0	33.15
264	h0	0.952	0.8	1.0	0.727	1	0.75	1.0	1	1	41.53	41.53
265	h0	1.0	0.8	1.0	0.727	1	0.75	1.0	1	1	43.62	43.62
266	h0	1.0	0.8	1.0	0.727	1	0.75	1.0	1	1	43.62	43.62
267	h0	1.0	0.8	1.0	0.697	1	0.507	1.0	1	1	28.27	28.27
268	h0	0.7	0.677	0.727	0.727	1	0.75	0.968	1	1	18.18	18.18
269	h0	0.7	0.7	0.727	0.727	1	0.75	1.0	1	1	19.42	19.42
270	h0	0.7	0.7	0.727	0.727	1	0.75	1.0	1	1	19.42	19.42
271	h0	0.7	0.7	0.727	0.674	1	0.513	1.0	1	1	12.32	12.32
272	h0	0.529	0.818	0.628	0.75	1	0.723	0.929	1	1	13.69	13.69
273	h0	0.7	1.0	0.727	0.818	1	0.75	1.0	1	1	31.22	31.22
274	h0	0.7	1.0	0.727	0.818	1	0.75	0.929	1	1	29.0	29.0
275	h0	0.681	1.0	0.597	0.818	1	0.67	0.929	1	1	20.7	20.7
276	h0	0.952	0.764	0.87	0.958	1	0.96	0.929	1	1	54.06	54.06
277	h0	1.0	0.8	0.909	1.0	1	1.0	0.929	1	1	67.56	67.56
278	h0	1.0	0.8	0.909	1.0	1	1.0	0.929	1	1	67.56	67.56
279	h0	1.0	0.8	0.909	1.0	1	1.0	0.929	1	1	67.56	67.56
280	h0	0.667	0.668	0.87	0.697	1	0.8	0.929	1	1	20.08	20.08
281	h0	0.7	0.7	0.909	0.727	1	0.833	0.929	1	1	25.06	25.06
282	h0	0.7	0.7	0.909	0.727	1	0.833	0.929	1	1	25.06	25.06
283	h0	0.7	0.7	0.909	0.727	1	0.833	0.929	1	1	25.06	25.06
284	h0	0.667	0.955	0.696	0.697	1	0.72	0.929	1	1	20.67	20.67
285	h0	0.7	1.0	0.727	0.727	1	0.75	0.929	1	1	25.78	25.78
286	h0	0.7	1.0	0.727	0.727	1	0.75	0.929	1	1	25.78	25.78
287	h0	0.7	1.0	0.727	0.727	1	0.657	0.929	1	1	22.58	22.58
682	h1	0.667	0.909	0.913	0.583	1	0.72	0.929	1	1	21.59	21.59
683	h1	0.7	1.0	1.0	0.689	1	0.75	0.929	1	1	33.6	33.6
684	h1	0.7	1.0	0.87	0.545	1	0.483	0.929	1	1	14.89	14.89
685	h1	0.952	0.636	0.83	0.75	1	0.96	0.929	1	1	33.61	33.61
686	h1	1.0	0.7	0.909	0.769	1	1.0	0.929	1	1	45.46	45.46
687	h1	1.0	0.7	0.909	0.568	1	1.0	0.929	1	1	33.58	33.58
688	h1	0.952	0.818	0.664	0.75	1	0.72	0.899	1	1	25.1	25.1
689	h1	1.0	0.9	0.727	0.818	1	0.75	0.929	1	1	37.29	37.29
690	h1	1.0	0.9	0.715	0.818	1	0.75	0.929	1	1	36.68	36.68
691	h1	0.762	0.636	0.913	0.917	1	0.72	0.929	1	1	27.14	27.14
692	h1	0.757	0.7	1.0	1.0	1	0.75	0.929	1	1	36.92	36.92
693	h1	0.7	0.7	0.87	0.75	1	0.75	0.929	1	1	22.28	22.28
694	h1	0.571	0.818	0.664	0.083	1	0.96	0.899	1	1	2.22	2.22
695	h1	0.648	0.9	0.727	0.091	1	1.0	0.929	1	1	3.58	3.58
696	h1	0.7	0.9	0.632	0.068	1	0.6	0.929	1	1	1.51	1.51
712	h1	0.667	0.636	0.581	0.917	1	0.8	0.899	1	1	16.25	16.25
713	h1	0.7	0.655	0.636	1.0	1	0.833	0.929	1	1	22.57	22.57
714	h1	0.7	0.605	0.636	1.0	1	0.833	0.929	1	1	20.84	20.84
715	h1	0.7	0.7	0.636	1.0	1	0.733	0.929	1	1	21.22	21.22
716	h1	0.667	0.909	0.747	0.75	1	0.72	0.899	1	1	21.99	21.99
717	h1	0.7	1.0	0.818	0.818	1	0.75	0.929	1	1	32.63	32.63
718	h1	0.7	1.0	0.818	0.818	1	0.75	0.929	1	1	32.63	32.63
719	h1	0.7	1.0	0.818	0.818	1	0.73	0.929	1	1	31.76	31.76
720	h1	0.952	0.636	0.913	0.667	1	0.72	0.968	1	1	25.7	25.7
721	h1	1.0	0.75	1.0	0.727	1	0.75	1.0	1	1	40.89	40.89
722	h1	1.0	0.8	1.0	0.727	1	0.75	1.0	1	1	43.62	43.62
723	h1	1.0	0.705	1.0	0.727	1	0.75	1.0	1	1	38.44	38.44
724	h1	0.467	0.618	0.561	0.727	1	0.833	0.968	1	1	9.49	9.49
725	h1	0.7	0.7	0.727	0.727	1	0.833	1.0	1	1	21.57	21.57
726	h1	0.7	0.7	0.727	0.727	1	0.833	1.0	1	1	21.57	21.57
727	h1	0.7	0.632	0.672	0.394	1	0.833	1.0	1	1	9.76	9.76
728	h1	0.681	0.955	0.723	1.0	1	1.0	0.968	1	1	45.52	45.52
729	h1	0.7	1.0	0.727	1.0	1	1.0	1.0	1	1	50.89	50.89
730	h1	0.7	1.0	0.727	1.0	1	1.0	1.0	1	1	50.89	50.89
731	h1	0.7	1.0	0.727	1.0	1	0.72	1.0	1	1	36.64	36.64
732	h1	0.952	0.764	1.0	0.727	1	0.75	0.968	1	1	38.39	38.39
733	h1	1.0	0.8	1.0	0.727	1	0.75	1.0	1	1	43.62	43.62
734	h1	1.0	0.8	1.0	0.727	1	0.75	1.0	1	1	43.62	43.62
735	h1	1.0	0.8	1.0	0.697	1	0.54	1.0	1	1	30.11	30.11
736	h1	0.7	0.677	0.818	0.727	1	0.75	0.968	1	1	20.46	20.46
737	h1	0.7	0.7	0.818	0.727	1	0.75	1.0	1	1	21.85	21.85
738	h1	0.7	0.7	0.818	0.727	1	0.75	1.0	1	1	21.85	21.85
739	h1	0.7	0.7	0.818	0.697	1	0.507	1.0	1	1	14.16	14.16
740	h1	0.557	0.818	0.632	0.716	1	0.697	1.0	1	1	14.37	14.37
741	h1	0.7	1.0	0.727	0.818	1	0.75	1.0	1	1	31.22	31.22
742	h1	0.7	1.0	0.727	0.818	1	0.75	1.0	1	1	31.22	31.22
743	h1	0.662	1.0	0.569	0.818	1	0.697	1.0	1	1	21.48	21.48
744	h1	0.952	0.727	0.747	0.917	1	0.88	0.899	1	1	37.51	37.51
745	h1	1.0	0.9	0.818	1.0	1	0.917	1.0	1	1	67.51	67.51
746	h1	1.0	0.8	0.818	1.0	1	0.917	0.929	1	1	55.75	55.75
747	h1	1.0	0.8	0.818	1.0	1	0.917	0.929	1	1	55.75	55.75
748	h1	0.667	0.636	0.913	0.667	1	0.88	0.929	1	1	21.12	21.12
749	h1	0.7	0.7	1.0	0.727	1	0.917	0.929	1	1	30.35	30.35
750	h1	0.7	0.7	1.0	0.727	1	0.917	0.929	1	1	30.35	30.35
751	h1	0.7	0.7	1.0	0.727	1	0.917	0.929	1	1	30.35	30.35
752	h1	0.667	0.818	0.664	0.667	1	0.72	0.929	1	1	16.16	16.16
753	h1	0.7	0.9	0.727	0.727	1	0.75	0.929	1	1	23.2	23.2
754	h1	0.7	0.9	0.727	0.727	1	0.75	0.929	1	1	23.2	23.2
755	h1	0.7	0.9	0.727	0.727	1	0.68	0.929	1	1	21.03	21.03
