Configurations	Weights(%)
0.1.2.3.4.5.6.7	-3.13
0.1.2.3.4.5.6.8	-3.54
0.1.2.3.4.5.6.9	-3.2
0.1.2.3.4.5.7.8	0.0
0.1.2.3.4.5.7.9	0.0
0.1.2.3.4.5.8.9	0.0
0.1.2.3.4.6.7.8	-3.84
0.1.2.3.4.6.7.9	-3.11
0.1.2.3.4.6.8.9	-2.89
0.1.2.3.4.7.8.9	0.0
0.1.2.3.5.6.7.8	-3.59
0.1.2.3.5.6.7.9	-3.4
0.1.2.3.5.6.8.9	-3.12
0.1.2.3.5.7.8.9	0.0
0.1.2.3.6.7.8.9	-3.04
0.1.2.4.5.6.7.8	-3.84
0.1.2.4.5.6.7.9	-3.22
0.1.2.4.5.6.8.9	-3.03
0.1.2.4.5.7.8.9	0.0
0.1.2.4.6.7.8.9	-2.96
0.1.2.5.6.7.8.9	-3.15
0.1.3.4.5.6.7.8	-3.46
0.1.3.4.5.6.7.9	-3.39
0.1.3.4.5.6.8.9	-3.14
0.1.3.4.5.7.8.9	0.0
0.1.3.4.6.7.8.9	-3.01
0.1.3.5.6.7.8.9	-3.37
0.1.4.5.6.7.8.9	-3.12
0.2.3.4.5.6.7.8	-3.57
0.2.3.4.5.6.7.9	-3.16
0.2.3.4.5.6.8.9	-2.93
0.2.3.4.5.7.8.9	0.0
0.2.3.4.6.7.8.9	-2.9
0.2.3.5.6.7.8.9	-3.12
0.2.4.5.6.7.8.9	-3.02
0.3.4.5.6.7.8.9	-3.07
1.2.3.4.5.6.7.8	-3.71
1.2.3.4.5.6.7.9	-3.27
1.2.3.4.5.6.8.9	-3.02
1.2.3.4.5.7.8.9	0.0
1.2.3.4.6.7.8.9	-2.89
1.2.3.5.6.7.8.9	-3.22
1.2.4.5.6.7.8.9	-2.99
1.3.4.5.6.7.8.9	-3.25
2.3.4.5.6.7.8.9	-2.94
