Configurations	Weights(%)
0.1.2.6.8	-6.79
0.1.2.6.9	-5.82
0.1.2.7.8	0.0
0.1.2.7.9	0.0
0.1.3.6.8	-6.24
0.1.3.6.9	-5.88
0.1.3.7.8	0.0
0.1.3.7.9	0.0
0.1.4.6.8	-6.68
0.1.4.6.9	-5.75
0.1.4.7.8	0.0
0.1.4.7.9	0.0
0.1.5.6.8	-6.34
0.1.5.6.9	-6.22
0.1.5.7.8	0.0
0.1.5.7.9	0.0
0.2.3.6.8	-6.33
0.2.3.6.9	-5.67
0.2.3.7.8	0.0
0.2.3.7.9	0.0
0.2.4.6.7	-5.72
0.2.4.6.8	-7.18
0.2.4.6.9	-5.81
0.2.4.7.8	0.0
0.2.4.7.9	0.0
0.2.4.8.9	0.0
0.2.5.6.7	-5.51
0.2.5.6.8	-6.46
0.2.5.6.9	-6.01
0.2.5.7.8	0.0
0.2.5.7.9	0.0
0.2.5.8.9	0.0
0.2.6.7.8	-6.92
0.2.6.7.9	-5.98
0.2.6.8.9	-5.7
0.2.7.8.9	0.0
0.3.4.6.7	-5.55
0.3.4.6.8	-6.19
0.3.4.6.9	-5.57
0.3.4.7.8	0.0
0.3.4.7.9	0.0
0.3.4.8.9	0.0
0.3.5.6.7	-5.59
0.3.5.6.8	-6.13
0.3.5.6.9	-6.07
0.3.5.7.8	0.0
0.3.5.7.9	0.0
0.3.5.8.9	0.0
0.3.6.7.8	-6.3
0.3.6.7.9	-5.93
0.3.6.8.9	-5.56
0.3.7.8.9	0.0
0.4.5.6.8	-6.34
0.4.5.6.9	-5.9
0.4.5.7.8	0.0
0.4.5.7.9	0.0
0.4.6.7.8	-6.83
0.4.6.7.9	-5.79
0.4.6.8.9	-5.55
0.4.7.8.9	0.0
0.5.6.7.8	-6.4
0.5.6.7.9	-6.21
0.5.6.8.9	-5.91
0.5.7.8.9	0.0
1.2.3.6.8	-6.6
1.2.3.6.9	-5.66
1.2.3.7.8	0.0
1.2.3.7.9	0.0
1.2.4.6.7	-6.08
1.2.4.6.8	-7.06
1.2.4.6.9	-5.53
1.2.4.7.8	0.0
1.2.4.7.9	0.0
1.2.4.8.9	0.0
1.2.5.6.7	-5.84
1.2.5.6.8	-6.65
1.2.5.6.9	-5.94
1.2.5.7.8	0.0
1.2.5.7.9	0.0
1.2.5.8.9	0.0
1.2.6.7.8	-6.95
1.2.6.7.9	-5.75
1.2.6.8.9	-5.43
1.2.7.8.9	0.0
1.3.4.6.7	-6.05
1.3.4.6.8	-6.37
1.3.4.6.9	-5.71
1.3.4.7.8	0.0
1.3.4.7.9	0.0
1.3.4.8.9	0.0
1.3.5.6.7	-6.08
1.3.5.6.8	-6.7
1.3.5.6.9	-6.44
1.3.5.7.8	0.0
1.3.5.7.9	0.0
1.3.5.8.9	0.0
1.3.6.7.8	-6.65
1.3.6.7.9	-6.09
1.3.6.8.9	-5.67
1.3.7.8.9	0.0
1.4.5.6.8	-6.44
1.4.5.6.9	-6.0
1.4.5.7.8	0.0
1.4.5.7.9	0.0
1.4.6.7.8	-6.79
1.4.6.7.9	-5.69
1.4.6.8.9	-5.42
1.4.7.8.9	0.0
1.5.6.7.8	-6.67
1.5.6.7.9	-6.32
1.5.6.8.9	-5.98
1.5.7.8.9	0.0
2.3.4.6.8	-6.48
2.3.4.6.9	-5.36
2.3.4.7.8	0.0
2.3.4.7.9	0.0
2.3.5.6.8	-6.37
2.3.5.6.9	-5.8
2.3.5.7.8	0.0
2.3.5.7.9	0.0
2.4.5.6.8	-6.57
2.4.5.6.9	-5.63
2.4.5.7.8	0.0
2.4.5.7.9	0.0
2.4.6.7.8	-7.12
2.4.6.7.9	-5.56
2.4.6.8.9	-5.29
2.4.7.8.9	0.0
2.5.6.7.8	-6.61
2.5.6.7.9	-5.91
2.5.6.8.9	-5.6
2.5.7.8.9	0.0
3.4.5.6.8	-6.13
3.4.5.6.9	-5.83
3.4.5.7.8	0.0
3.4.5.7.9	0.0
3.4.6.7.8	-6.39
3.4.6.7.9	-5.6
3.4.6.8.9	-5.26
3.4.7.8.9	0.0
3.5.6.7.8	-6.56
3.5.6.7.9	-6.26
3.5.6.8.9	-5.84
3.5.7.8.9	0.0
