ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
344	h0	1	1	0.76	0.762	0.955	1	0.769	0.846	0.786	26.27	26.27
345	h0	1	1	0.8	0.8	1.0	1	0.769	0.846	0.786	30.4	30.4
346	h0	1	1	0.7	0.8	1.0	1	0.769	0.846	0.786	26.6	26.6
347	h0	1	1	0.95	0.667	0.668	1	0.769	0.769	0.786	18.28	18.28
348	h0	1	1	1.0	0.7	0.7	1	0.769	0.769	0.786	21.16	21.16
349	h0	1	1	1.0	0.7	0.7	1	0.769	0.769	0.786	21.16	21.16
350	h0	1	1	0.76	0.667	0.955	1	0.746	0.769	0.786	20.28	20.28
351	h0	1	1	0.765	0.7	1.0	1	0.769	0.769	0.786	24.89	24.89
352	h0	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
353	h0	1	1	0.76	0.952	0.668	1	0.769	0.923	0.857	27.31	27.31
354	h0	1	1	0.84	1.0	0.7	1	0.769	0.923	0.786	30.47	30.47
355	h0	1	1	0.9	1.0	0.673	1	0.769	0.923	0.786	31.39	31.39
392	h0	1	1	0.665	0.952	0.764	1	0.923	0.769	0.786	25.07	25.07
393	h0	1	1	0.7	1.0	0.8	1	0.923	0.769	0.786	29.02	29.02
394	h0	1	1	0.7	1.0	0.8	1	0.923	0.769	0.786	29.02	29.02
395	h0	1	1	0.7	1.0	0.8	1	0.923	0.676	0.786	25.51	25.51
396	h0	1	1	0.95	0.667	0.955	1	1.0	0.769	0.786	33.98	33.98
397	h0	1	1	1.0	0.7	1.0	1	1.0	0.769	0.786	39.31	39.31
398	h0	1	1	1.0	0.7	1.0	1	1.0	0.769	0.786	39.31	39.31
399	h0	1	1	1.0	0.7	1.0	1	1.0	0.769	0.786	39.31	39.31
400	h0	1	1	0.9	0.614	1.0	1	0.667	0.769	0.737	20.89	20.89
401	h0	1	1	1.0	0.7	1.0	1	0.769	0.769	0.786	32.54	32.54
402	h0	1	1	1.0	0.7	1.0	1	0.769	0.769	0.786	32.54	32.54
403	h0	1	1	1.0	0.671	1.0	1	0.769	0.769	0.749	27.61	27.61
404	h0	1	1	0.7	0.7	0.6	1	0.761	0.923	0.772	15.94	15.94
405	h0	1	1	0.7	0.7	0.6	1	0.769	0.923	0.786	16.4	16.4
406	h0	1	1	0.7	0.7	0.6	1	0.769	0.923	0.786	16.4	16.4
407	h0	1	1	0.7	0.7	0.6	1	0.769	0.923	0.786	16.4	16.4
408	h0	1	1	0.8	1.0	0.8	1	0.769	1.0	0.765	37.65	37.65
409	h0	1	1	0.8	1.0	0.8	1	0.769	1.0	0.786	38.68	38.68
410	h0	1	1	0.8	1.0	0.8	1	0.769	1.0	0.786	38.68	38.68
411	h0	1	1	0.8	1.0	0.8	1	0.769	1.0	0.786	38.68	38.68
412	h0	1	1	0.9	0.7	1.0	1	0.783	0.923	0.765	34.83	34.83
413	h0	1	1	0.9	0.7	1.0	1	0.846	0.923	0.786	38.67	38.67
414	h0	1	1	0.9	0.7	1.0	1	0.846	0.923	0.786	38.67	38.67
415	h0	1	1	0.9	0.7	1.0	1	0.846	0.923	0.767	37.73	37.73
416	h0	1	1	0.58	0.686	0.577	1	0.926	0.769	0.671	10.97	10.97
417	h0	1	1	0.7	0.8	0.6	1	1.0	0.769	0.786	20.31	20.31
418	h0	1	1	0.7	0.8	0.6	1	1.0	0.769	0.786	20.31	20.31
419	h0	1	1	0.7	0.8	0.6	1	1.0	0.769	0.786	20.31	20.31
420	h0	1	1	0.665	0.857	0.573	1	0.769	0.769	0.786	15.18	15.18
421	h0	1	1	0.7	0.9	0.6	1	0.769	0.769	0.786	17.57	17.57
422	h0	1	1	0.7	0.9	0.6	1	0.769	0.769	0.786	17.57	17.57
423	h0	1	1	0.7	0.9	0.6	1	0.769	0.769	0.786	17.57	17.57
424	h0	1	1	0.95	0.857	0.668	1	0.758	0.769	0.786	24.92	24.92
425	h0	1	1	1.0	0.9	0.7	1	0.769	0.769	0.786	29.28	29.28
426	h0	1	1	1.0	0.9	0.7	1	0.769	0.769	0.786	29.28	29.28
427	h0	1	1	1.0	0.9	0.7	1	0.61	0.676	0.786	20.42	20.42
448	h0	1	1	0.76	0.667	0.668	1	0.769	0.769	0.786	14.62	14.62
449	h0	1	1	0.8	0.7	0.7	1	0.769	0.769	0.786	16.93	16.93
450	h0	1	1	0.8	0.7	0.695	1	0.769	0.769	0.786	16.81	16.81
451	h0	1	1	0.8	0.7	0.605	1	0.769	0.769	0.786	14.63	14.63
452	h0	1	1	0.68	0.467	0.655	1	0.484	0.385	0.786	2.83	2.83
453	h0	1	1	0.575	0.952	0.764	1	0.359	0.648	0.62	5.6	5.6
454	h0	1	1	0.7	1.0	0.8	1	0.769	0.769	0.786	24.18	24.18
455	h0	1	1	0.7	1.0	0.8	1	0.769	0.769	0.786	24.18	24.18
456	h0	1	1	0.7	1.0	0.8	1	0.769	0.769	0.786	24.18	24.18
457	h0	1	1	0.61	0.667	0.8	1	0.712	0.462	0.758	7.54	7.54
458	h0	1	1	0.95	0.952	0.764	1	0.846	0.676	0.786	31.06	31.06
459	h0	1	1	1.0	1.0	0.8	1	0.846	0.769	0.786	40.91	40.91
460	h0	1	1	1.0	1.0	0.8	1	0.846	0.769	0.786	40.91	40.91
461	h0	1	1	1.0	1.0	0.8	1	0.846	0.769	0.786	40.91	40.91
462	h0	1	1	0.85	0.667	0.8	1	0.533	0.462	0.786	8.78	8.78
463	h0	1	1	0.665	0.667	0.955	1	0.769	0.769	0.786	19.69	19.69
464	h0	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
465	h0	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
466	h0	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
467	h0	1	1	0.595	0.467	1.0	1	0.484	0.385	0.721	3.73	3.73
812	h1	1	1	0.76	0.724	0.909	1	0.769	0.89	0.76	23.39	23.39
813	h1	1	1	0.8	0.843	1.0	1	0.769	0.923	0.786	34.95	34.95
814	h1	1	1	0.8	0.9	1.0	1	0.769	0.923	0.786	37.32	37.32
815	h1	1	1	0.95	0.724	0.636	1	0.766	0.742	0.76	16.99	16.99
816	h1	1	1	1.0	0.762	0.7	1	0.769	0.769	0.786	23.03	23.03
817	h1	1	1	1.0	0.7	0.7	1	0.769	0.769	0.786	21.16	21.16
818	h1	1	1	0.665	0.633	0.909	1	0.749	0.742	0.76	14.53	14.53
819	h1	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
820	h1	1	1	0.7	0.7	1.0	1	0.769	0.769	0.786	22.78	22.78
821	h1	1	1	0.76	0.905	0.636	1	0.769	0.816	0.76	19.38	19.38
822	h1	1	1	0.8	1.0	0.7	1	0.769	0.846	0.786	26.6	26.6
823	h1	1	1	0.8	1.0	0.7	1	0.769	0.846	0.786	26.6	26.6
860	h1	1	1	0.57	0.905	0.727	1	0.815	0.742	0.76	15.5	15.5
861	h1	1	1	0.6	1.0	0.8	1	0.846	0.769	0.786	22.8	22.8
