ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)	Peff_Original(%)
332	h0	0.632	0.95	1	0.667	1	1	1	0.759	0.968	29.42	29.42
333	h0	0.667	1.0	1	0.7	1	1	1	0.769	1.0	35.9	35.9
334	h0	0.667	1.0	1	0.7	1	1	1	0.769	1.0	35.9	35.9
335	h0	0.947	0.739	1	0.952	1	1	1	0.743	0.968	47.92	47.92
336	h0	1.0	0.744	1	1.0	1	1	1	0.769	1.0	57.21	57.21
337	h0	1.0	0.667	1	1.0	1	1	1	0.769	1.0	51.29	51.29
338	h0	0.842	0.95	1	0.667	1	1	1	0.891	0.968	46.02	46.02
339	h0	0.889	1.0	1	0.7	1	1	1	0.923	1.0	57.44	57.44
340	h0	0.889	1.0	1	0.7	1	1	1	0.923	1.0	57.44	57.44
341	h0	0.947	0.633	1	0.952	1	1	1	0.966	1.0	55.13	55.13
342	h0	0.971	0.667	1	1.0	1	1	1	1.0	1.0	64.77	64.77
343	h0	0.889	0.667	1	1.0	1	1	1	1.0	1.0	59.3	59.3
356	h0	0.632	0.95	1	0.857	1	1	1	0.743	0.968	37.01	37.01
357	h0	0.667	1.0	1	0.9	1	1	1	0.769	1.0	46.16	46.16
358	h0	0.667	1.0	1	0.9	1	1	1	0.769	1.0	46.16	46.16
359	h0	0.667	1.0	1	0.8	1	1	1	0.316	1.0	16.86	16.86
360	h0	0.947	0.739	1	0.667	1	1	1	0.817	0.968	36.92	36.92
361	h0	1.0	0.778	1	0.7	1	1	1	0.846	1.0	46.07	46.07
362	h0	1.0	0.778	1	0.7	1	1	1	0.846	1.0	46.07	46.07
363	h0	1.0	0.778	1	0.7	1	1	1	0.846	1.0	46.07	46.07
364	h0	0.737	0.533	1	0.652	1	1	1	0.891	1.0	22.82	22.82
365	h0	1.0	0.667	1	0.7	1	1	1	0.923	1.0	43.09	43.09
366	h0	1.0	0.667	1	0.7	1	1	1	0.923	1.0	43.09	43.09
367	h0	1.0	0.667	1	0.605	1	1	1	0.923	1.0	37.25	37.25
368	h0	0.643	1.0	1	1.0	1	1	1	0.769	1.0	49.45	49.45
369	h0	0.667	1.0	1	1.0	1	1	1	0.769	1.0	51.29	51.29
370	h0	0.667	1.0	1	1.0	1	1	1	0.769	1.0	51.29	51.29
371	h0	0.667	1.0	1	1.0	1	1	1	0.769	1.0	51.29	51.29
372	h0	0.947	0.778	1	0.7	1	1	1	0.769	1.0	39.66	39.66
373	h0	1.0	0.778	1	0.7	1	1	1	0.769	1.0	41.88	41.88
374	h0	1.0	0.778	1	0.7	1	1	1	0.769	1.0	41.88	41.88
