ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	0.76	0.857	0.952	0.668	1	0.957	0.857	0.786	1	10.68
345	h0	0.8	0.943	1.0	0.7	1	1.0	0.857	0.786	1	14.23
346	h0	0.8	1.0	1.0	0.636	1	0.783	0.857	0.786	1	8.78
347	h0	0.95	0.762	0.667	0.955	1	0.87	0.786	0.786	1	19.83
348	h0	1.0	0.762	0.7	1.0	1	0.909	0.786	0.786	1	23.96
349	h0	1.0	0.7	0.7	0.909	1	0.909	0.786	0.786	1	16.38
350	h0	0.76	0.667	0.952	0.764	1	0.957	0.786	0.786	1	17.44
351	h0	0.765	0.7	1.0	0.9	1	1.0	0.786	0.786	1	23.82
352	h0	0.7	0.7	1.0	0.818	1	1.0	0.786	0.786	1	16.22
353	h0	0.76	0.952	0.571	0.382	1	0.783	0.786	0.286	1	1.11
354	h0	0.84	1.0	0.648	0.4	1	0.818	0.786	0.286	1	1.6
355	h0	0.9	1.0	0.7	0.364	1	0.64	0.786	0.286	1	1.08
392	h0	0.665	0.952	0.667	0.859	1	0.696	0.786	0.786	1	12.48
393	h0	0.7	1.0	0.7	0.9	1	0.727	0.786	0.786	1	15.85
394	h0	0.7	1.0	0.7	0.9	1	0.727	0.786	0.786	1	15.13
395	h0	0.7	1.0	0.7	0.9	1	0.727	0.682	0.25	1	2.49
396	h0	0.95	0.762	0.952	0.668	1	0.696	0.786	0.786	1	15.84
397	h0	1.0	0.8	1.0	0.7	1	0.727	0.786	0.786	1	20.12
398	h0	1.0	0.8	1.0	0.7	1	0.727	0.786	0.786	1	20.12
399	h0	1.0	0.8	1.0	0.7	1	0.727	0.786	0.786	1	15.24
400	h0	0.9	0.614	1.0	0.655	1	0.727	0.736	0.929	1	15.6
401	h0	1.0	0.7	1.0	0.7	1	0.727	0.786	0.857	1	20.8
402	h0	1.0	0.7	1.0	0.7	1	0.727	0.786	0.857	1	20.8
403	h0	1.0	0.681	1.0	0.591	1	0.727	0.786	0.857	1	11.9
404	h0	0.7	0.7	0.7	0.7	1	0.818	0.786	0.929	1	13.38
405	h0	0.7	0.7	0.7	0.7	1	0.818	0.786	0.929	1	13.38
406	h0	0.7	0.7	0.7	0.7	1	0.818	0.786	0.929	1	13.38
407	h0	0.7	0.7	0.7	0.7	1	0.711	0.786	0.929	1	8.11
408	h0	0.8	1.0	0.8	1.0	1	1.0	0.786	1.0	1	46.93
409	h0	0.8	1.0	0.8	1.0	1	1.0	0.786	1.0	1	46.93
410	h0	0.8	1.0	0.8	1.0	1	1.0	0.786	1.0	1	46.93
411	h0	0.8	1.0	0.8	1.0	1	0.87	0.786	1.0	1	28.49
412	h0	0.9	0.7	1.0	0.7	1	0.727	0.786	0.929	1	20.3
413	h0	0.9	0.7	1.0	0.7	1	0.727	0.786	0.929	1	20.3
414	h0	0.9	0.7	1.0	0.7	1	0.727	0.786	0.929	1	20.3
415	h0	0.9	0.7	1.0	0.7	1	0.609	0.786	0.929	1	11.84
416	h0	0.58	0.729	0.652	0.645	1	0.708	0.857	0.857	1	7.4
417	h0	0.7	0.8	0.7	0.7	1	0.727	0.857	0.857	1	11.72
418	h0	0.7	0.8	0.7	0.7	1	0.727	0.857	0.857	1	11.72
419	h0	0.7	0.8	0.581	0.659	1	0.727	0.857	0.857	1	6.39
