ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	1	0.857	0.952	1	0.696	0.957	0.857	0.786	0.867	12.69
345	h0	1	0.943	1.0	1	0.727	1.0	0.857	0.786	0.867	16.02
346	h0	1	1.0	1.0	1	0.664	0.783	0.857	0.786	0.735	8.42
347	h0	1	0.762	0.667	1	0.783	0.87	0.786	0.786	0.933	15.97
348	h0	1	0.762	0.7	1	0.818	0.909	0.786	0.786	0.933	18.29
349	h0	1	0.7	0.7	1	0.818	0.909	0.786	0.786	0.792	11.68
350	h0	1	0.667	0.952	1	0.696	0.957	0.786	0.786	0.8	16.72
351	h0	1	0.7	1.0	1	0.727	1.0	0.786	0.786	0.8	20.12
352	h0	1	0.7	1.0	1	0.727	1.0	0.786	0.786	0.679	13.98
353	h0	1	0.952	0.571	1	0.957	0.783	0.786	0.286	0.2	0.73
354	h0	1	1.0	0.648	1	1.0	0.818	0.786	0.286	0.2	0.95
355	h0	1	1.0	0.7	1	0.826	0.64	0.786	0.286	0.17	0.46
392	h0	1	0.952	0.667	1	0.957	0.696	0.786	0.786	0.933	19.5
393	h0	1	1.0	0.7	1	1.0	0.727	0.786	0.786	0.933	23.47
394	h0	1	1.0	0.7	1	1.0	0.727	0.786	0.786	0.933	22.41
395	h0	1	1.0	0.7	1	1.0	0.727	0.682	0.25	0.735	2.9
396	h0	1	0.762	0.952	1	0.696	0.696	0.786	0.786	0.867	15.06
397	h0	1	0.8	1.0	1	0.727	0.727	0.786	0.786	0.867	18.12
398	h0	1	0.8	1.0	1	0.747	0.727	0.786	0.786	0.867	18.62
399	h0	1	0.8	1.0	1	0.818	0.727	0.786	0.786	0.683	12.17
400	h0	1	0.614	1.0	1	0.909	0.727	0.736	0.929	0.79	19.0
401	h0	1	0.7	1.0	1	0.909	0.727	0.786	0.857	0.8	21.61
402	h0	1	0.7	1.0	1	0.909	0.727	0.786	0.857	0.8	21.61
403	h0	1	0.681	1.0	1	0.909	0.727	0.786	0.857	0.529	9.69
404	h0	1	0.7	0.7	1	0.636	0.818	0.786	0.929	0.8	13.89
405	h0	1	0.7	0.7	1	0.636	0.818	0.786	0.929	0.8	13.89
406	h0	1	0.7	0.7	1	0.636	0.818	0.786	0.929	0.8	13.89
407	h0	1	0.7	0.7	1	0.593	0.711	0.786	0.929	0.566	5.56
408	h0	1	1.0	0.8	1	0.818	1.0	0.786	1.0	0.8	38.39
409	h0	1	1.0	0.8	1	0.818	1.0	0.786	1.0	0.8	38.39
410	h0	1	1.0	0.8	1	0.818	1.0	0.786	1.0	0.8	38.39
411	h0	1	1.0	0.8	1	0.779	0.87	0.786	1.0	0.606	16.81
412	h0	1	0.7	1.0	1	1.0	0.727	0.786	0.929	0.8	25.77
413	h0	1	0.7	1.0	1	1.0	0.727	0.786	0.929	0.8	25.77
414	h0	1	0.7	1.0	1	1.0	0.727	0.786	0.929	0.8	25.77
