ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
344	h0	1	0.706	1	0.632	0.632	0.95	1	1	1	23.84
345	h0	1	0.75	1	0.667	0.667	1.0	1	1	1	30.8
346	h0	1	0.75	1	0.667	0.667	1.0	1	1	1	33.37
347	h0	1	0.824	1	0.947	0.947	0.633	1	1	1	34.71
348	h0	1	0.875	1	1.0	1.0	0.778	1	1	1	52.35
349	h0	1	0.875	1	1.0	1.0	0.778	1	1	1	52.35
350	h0	1	0.588	1	0.947	0.632	0.844	1	1	1	24.24
351	h0	1	0.625	1	1.0	0.667	0.889	1	1	1	31.35
352	h0	1	0.625	1	1.0	0.667	0.889	1	1	1	31.35
353	h0	1	0.941	1	0.632	0.947	0.844	1	1	1	45.82
354	h0	1	1.0	1	0.667	1.0	0.889	1	1	1	59.3
355	h0	1	1.0	1	0.667	1.0	0.889	1	1	1	59.3
392	h0	1	0.824	1	0.632	0.632	0.633	1	1	1	15.46
393	h0	1	0.875	1	0.667	0.667	0.667	1	1	1	19.97
394	h0	1	0.875	1	0.667	0.667	0.667	1	1	1	19.97
395	h0	1	0.875	1	0.667	0.737	0.667	1	1	1	22.06
396	h0	1	0.706	1	0.947	0.737	0.95	1	1	1	34.73
397	h0	1	0.75	1	1.0	0.778	1.0	1	1	1	44.87
398	h0	1	0.75	1	1.0	0.778	1.0	1	1	1	44.87
399	h0	1	0.75	1	1.0	0.713	1.0	1	1	1	41.12
400	h0	1	0.647	1	0.655	0.895	0.622	1	1	1	15.55
401	h0	1	1.0	1	0.889	1.0	0.778	1	1	1	53.19
402	h0	1	1.0	1	0.889	1.0	0.778	1	1	1	53.19
403	h0	1	1.0	1	0.889	1.0	0.778	1	1	1	53.19
404	h0	1	0.544	1	0.626	0.526	0.667	1	1	1	9.45
405	h0	1	0.625	1	0.667	0.556	0.667	1	1	1	14.27
406	h0	1	0.625	1	0.667	0.556	0.667	1	1	1	14.27
407	h0	1	0.625	1	0.667	0.556	0.667	1	1	1	14.27
408	h0	1	0.824	1	0.947	0.737	1.0	1	1	1	47.22
409	h0	1	1.0	1	1.0	0.778	1.0	1	1	1	77.8
410	h0	1	1.0	1	1.0	0.778	1.0	1	1	1	77.8
411	h0	1	1.0	1	1.0	0.778	1.0	1	1	1	77.8
412	h0	1	0.522	1	0.632	1.0	0.656	1	1	1	15.69
413	h0	1	0.625	1	0.667	1.0	0.667	1	1	1	23.52
414	h0	1	0.625	1	0.667	1.0	0.667	1	1	1	23.52
415	h0	1	0.625	1	0.667	1.0	0.667	1	1	1	23.52
416	h0	1	0.647	1	0.737	0.433	0.8	1	1	1	10.89
417	h0	1	1.0	1	1.0	0.556	1.0	1	1	1	42.76
418	h0	1	1.0	1	1.0	0.556	1.0	1	1	1	42.76
419	h0	1	1.0	1	1.0	0.556	1.0	1	1	1	42.76
420	h0	1	0.588	1	0.842	0.737	0.95	1	1	1	25.72
421	h0	1	0.625	1	0.889	0.778	1.0	1	1	1	33.24
422	h0	1	0.625	1	0.889	0.778	1.0	1	1	1	33.24
423	h0	1	0.625	1	0.889	0.778	1.0	1	1	1	33.24
424	h0	1	0.941	1	0.632	0.842	0.633	1	1	1	23.52
425	h0	1	1.0	1	0.667	0.889	0.667	1	1	1	30.41
426	h0	1	1.0	1	0.667	0.889	0.667	1	1	1	30.41
427	h0	1	1.0	1	0.667	0.889	0.667	1	1	1	30.41
