ChipID	Half	Layer0	Layer1	Layer2	Layer3	Layer4	Layer5	Layer6	Layer7	Layer8	Peff(%)
229	h0	0.632	0.842	0.633	1	1	0.668	1	0.964	1	21.69
230	h0	0.667	0.865	0.667	1	1	0.7	1	1.0	1	26.94
231	h0	0.667	0.778	0.667	1	1	0.7	1	1.0	1	24.23
232	h0	0.737	0.947	0.95	1	1	0.668	1	0.816	1	36.14
233	h0	0.778	1.0	1.0	1	1	0.7	1	0.846	1	46.07
234	h0	0.778	1.0	1.0	1	1	0.7	1	0.846	1	46.07
235	h0	0.842	0.632	0.633	1	1	0.955	1	0.742	1	23.87
236	h0	0.889	0.667	0.667	1	1	1.0	1	0.769	1	30.41
237	h0	0.889	0.667	0.667	1	1	1.0	1	0.769	1	30.41
238	h0	0.632	0.632	0.95	1	1	0.955	1	0.742	1	26.89
239	h0	0.667	0.667	1.0	1	1	1.0	1	0.769	1	34.21
240	h0	0.667	0.667	1.0	1	1	1.0	1	0.769	1	34.21
241	h0	0.842	0.947	0.739	1	1	0.668	1	0.89	1	35.03
242	h0	0.889	1.0	0.744	1	1	0.7	1	0.923	1	42.73
243	h0	0.889	1.0	0.667	1	1	0.7	1	0.923	1	38.31
288	h0	0.632	0.947	0.844	1	1	0.668	1	0.742	1	25.04
289	h0	0.667	1.0	0.889	1	1	0.7	1	0.769	1	31.92
290	h0	0.667	1.0	0.889	1	1	0.7	1	0.769	1	31.92
291	h0	0.667	1.0	0.889	1	1	0.7	1	0.769	1	31.92
292	h0	0.947	0.632	0.844	1	1	0.668	1	0.742	1	25.04
293	h0	1.0	0.667	0.889	1	1	0.7	1	0.769	1	31.92
294	h0	1.0	0.667	0.889	1	1	0.7	1	0.769	1	31.92
295	h0	1.0	0.667	0.889	1	1	0.7	1	0.769	1	31.92
296	h0	0.316	0.842	0.433	1	1	0.955	1	0.56	1	6.16
297	h0	0.632	0.889	0.656	1	1	1.0	1	0.769	1	28.34
298	h0	0.667	0.889	0.667	1	1	1.0	1	0.769	1	30.41
299	h0	0.667	0.889	0.667	1	1	1.0	1	0.769	1	30.41
300	h0	0.684	0.515	0.75	1	1	0.536	1	0.662	1	9.37
301	h0	1.0	0.889	1.0	1	1	0.7	1	0.769	1	47.85
302	h0	1.0	0.889	1.0	1	1	0.7	1	0.769	1	47.85
303	h0	1.0	0.889	1.0	1	1	0.7	1	0.769	1	47.85
304	h0	0.526	0.561	0.583	1	1	0.7	1	0.791	1	9.53
305	h0	0.667	0.667	0.667	1	1	0.7	1	0.923	1	19.17
306	h0	0.667	0.667	0.667	1	1	0.7	1	0.923	1	19.17
307	h0	0.667	0.667	0.667	1	1	0.7	1	0.923	1	19.17
308	h0	0.702	0.789	0.661	1	1	0.955	1	0.821	1	28.71
